summary_date,site,no2_davg,name,obs_count,units 
2014-08-01,3658,0.008,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-08-01,2923,0.011,Barstow,22,Parts Per Million ( ppm ) 
2014-08-01,3215,0.002,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-08-01,3500,0.013,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-08-01,3779,0.001,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-08-01,3716,0.001,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-08-01,3489,0.002,Salinas-High School,21,Parts Per Million ( ppm ) 
2014-08-01,2484,0.023,Azusa,21,Parts Per Million ( ppm ) 
2014-08-01,3743,0.010,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2014-08-01,2849,0.022,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-08-01,3774,0.013,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-08-01,2899,0.018,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2014-08-01,3683,0.005,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-08-01,2160,0.014,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-08-01,3693,0.017,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-08-01,2898,0.018,Pomona,23,Parts Per Million ( ppm ) 
2014-08-01,2420,0.011,Reseda,23,Parts Per Million ( ppm ) 
2014-08-01,3502,0.017,Santa Clarita,23,Parts Per Million ( ppm ) 
2014-08-01,3809,0.019,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2014-08-01,3674,0.006,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2014-08-01,2249,0.008,La Habra,23,Parts Per Million ( ppm ) 
2014-08-01,3168,0.008,Banning Airport,23,Parts Per Million ( ppm ) 
2014-08-01,3702,0.011,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-08-01,2333,0.013,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-08-01,2596,0.011,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2014-08-01,2266,0.025,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-08-01,2221,0.022,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-08-01,2485,0.019,Upland,23,Parts Per Million ( ppm ) 
2014-08-01,2965,0.004,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-08-01,2321,0.000,Morro Bay,23,Parts Per Million ( ppm ) 
2014-08-01,3251,0.001,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-08-01,3003,0.002,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2014-08-01,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-08-01,2954,0.005,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-08-01,3153,0.003,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-08-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-08-01,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-08-01,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-08-01,2957,0.002,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2014-08-01,3665,0.003,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-08-01,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-08-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-08-01,2991,0.003,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-08-01,2880,0.009,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-08-01,2460,0.010,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2014-08-01,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2014-08-01,2589,0.004,Chula Vista,22,Parts Per Million ( ppm ) 
