summary_date,site,ozone_davg,name,obs_count,units 
2014-01-08,3151,0.031,Death Valley Natl Monument,22,Parts Per Million ( ppm ) 
2014-01-08,2914,0.020,Lakeport-Lakeport Blvd,21,Parts Per Million ( ppm ) 
2014-01-08,3802,0.034,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2014-01-08,2993,0.014,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2014-01-08,3144,0.018,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2014-01-08,3017,0.028,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2014-01-08,3018,0.040,Yosemite Natl Park-Turtleback Dome,22,Parts Per Million ( ppm ) 
2014-01-08,3126,0.034,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2014-01-08,3002,0.019,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2014-01-08,2968,0.018,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2014-01-08,5273,0.039,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2014-01-08,3121,0.049,Mojave-923 Poole Street,24,Parts Per Million ( ppm ) 
2014-01-08,3658,0.037,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-01-08,3673,0.010,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2014-01-08,2923,0.014,Barstow,22,Parts Per Million ( ppm ) 
2014-01-08,2650,0.022,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2014-01-08,3152,0.039,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2014-01-08,2830,0.042,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2014-01-08,3215,0.010,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-01-08,3779,0.020,Eureka-Humboldt Hill                    ,18,Parts Per Million ( ppm ) 
2014-01-08,3716,0.015,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-01-08,3010,0.018,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2014-01-08,3033,0.022,Healdsburg-Municipal Airport,22,Parts Per Million ( ppm ) 
2014-01-08,2016,0.027,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2014-01-08,3726,0.024,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2014-01-08,3489,0.020,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-01-08,2628,0.020,Hollister-Fairview Road,23,Parts Per Million ( ppm ) 
2014-01-08,2983,0.026,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2014-01-08,3200,0.013,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2014-01-08,3788,0.024,Scotts Valley High School,24,Parts Per Million ( ppm ) 
2014-01-08,2752,0.012,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2014-01-08,2484,0.012,Azusa,23,Parts Per Million ( ppm ) 
2014-01-08,2492,0.007,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2014-01-08,2849,0.005,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2014-01-08,2899,0.010,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2014-01-08,3683,0.014,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2014-01-08,3693,0.008,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-01-08,2898,0.006,Pomona,22,Parts Per Million ( ppm ) 
2014-01-08,2420,0.010,Reseda,23,Parts Per Million ( ppm ) 
2014-01-08,3502,0.011,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-01-08,2494,0.009,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2014-01-08,3674,0.013,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2014-01-08,2937,0.020,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2014-01-08,3265,0.016,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2014-01-08,3168,0.025,Banning Airport,23,Parts Per Million ( ppm ) 
2014-01-08,2943,0.007,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2014-01-08,3702,0.007,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-01-08,2596,0.008,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-01-08,3777,0.033,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2014-01-08,2499,0.017,Crestline,23,Parts Per Million ( ppm ) 
2014-01-08,2266,0.005,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2014-01-08,2077,0.014,Redlands-Dearborn,22,Parts Per Million ( ppm ) 
2014-01-08,2221,0.008,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-01-08,2485,0.005,Upland,23,Parts Per Million ( ppm ) 
2014-01-08,2965,0.018,Atascadero-Lewis Avenue,19,Parts Per Million ( ppm ) 
2014-01-08,3694,0.025,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2014-01-08,2321,0.027,Morro Bay,23,Parts Per Million ( ppm ) 
2014-01-08,3251,0.031,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2014-01-08,2955,0.020,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2014-01-08,3495,0.038,Red Hills,23,Parts Per Million ( ppm ) 
2014-01-08,3688,0.030,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2014-01-08,3003,0.031,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2014-01-08,2008,0.031,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-01-08,2954,0.023,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-01-08,3153,0.029,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-01-08,3101,0.032,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-01-08,2992,0.037,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-01-08,2360,0.028,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-01-08,2957,0.025,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2014-01-08,3665,0.012,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-01-08,3486,0.019,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-01-08,2593,0.022,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2014-01-08,3023,0.034,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-01-08,2991,0.011,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-01-08,3172,0.016,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2014-01-08,3505,0.017,Piru-3301 Pacific Avenue,23,Parts Per Million ( ppm ) 
2014-01-08,2880,0.013,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-01-08,2984,0.012,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2014-01-08,2460,0.036,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2014-01-08,3198,0.018,Camp Pendleton,22,Parts Per Million ( ppm ) 
2014-01-08,2589,0.023,Chula Vista,21,Parts Per Million ( ppm ) 
2014-01-08,2368,0.025,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2014-01-08,2327,0.016,El Cajon-Redwood Avenue,24,Parts Per Million ( ppm ) 
2014-01-08,2263,0.015,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2014-01-08,2933,0.013,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2014-01-08,3690,0.027,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-01-08,3766,0.018,San Diego-Kearny Villa Road,21,Parts Per Million ( ppm ) 
2014-01-08,3490,0.019,Livermore-793 Rincon Avenue,22,Parts Per Million ( ppm ) 
2014-01-08,3247,0.014,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2014-01-08,3742,0.009,Oakland-West,23,Parts Per Million ( ppm ) 
2014-01-08,2804,0.015,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-01-08,2831,0.016,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-01-08,3668,0.017,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
