summary_date,site,ozone_davg,name,obs_count,units 
2014-06-22,3151,0.050,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2014-06-22,2914,0.034,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2014-06-22,3802,0.042,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2014-06-22,2993,0.040,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2014-06-22,3144,0.040,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2014-06-22,3196,0.047,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2014-06-22,3487,0.046,Echo Summit,23,Parts Per Million ( ppm ) 
2014-06-22,3017,0.055,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2014-06-22,3161,0.054,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2014-06-22,3018,0.051,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2014-06-22,3126,0.059,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2014-06-22,3157,0.055,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2014-06-22,3002,0.045,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2014-06-22,2968,0.047,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2014-06-22,5273,0.052,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2014-06-22,3121,0.066,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2014-06-22,3658,0.061,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-06-22,3673,0.049,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2014-06-22,3732,0.063,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2014-06-22,2923,0.061,Barstow,22,Parts Per Million ( ppm ) 
2014-06-22,2650,0.063,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
