summary_date,site,monitor,pm25_davg,name,obs_count 
2000-11-01,2484,A,15.9,Azusa,24 
2000-11-01,2899,A,17.9,Los Angeles-North Main Street,24 
2000-11-01,2623,A,21.5,Anaheim-Harbor Blvd,24 
2000-11-01,2596,A,32.9,Riverside-Rubidoux,24 
2000-11-01,2327,A,11.7,El Cajon-Redwood Avenue,24 
2000-11-01,2263,A,14.0,Escondido-E Valley Parkway,24 
2000-11-01,2964,A,18.4,San Diego-12th Avenue,24 
2000-11-01,2373,A,15.6,San Francisco-Arkansas Street,24 
2000-11-01,2413,A,16.0,San Jose-4th Street,24 
2000-11-01,2413,E,16.0,San Jose-4th Street,24 
2000-11-01,2936,A,16.1,San Jose-Tully Road,24 
2000-11-01,3009,A,31.0,Fresno-1st Street,24 
2000-11-01,3146,A,19.4,Bakersfield-5558 California Avenue,24 
2000-11-01,3011,A,21.0,Sacramento-T Street,24 
2000-11-02,3154,A,4.0,Keeler-Cerro Gordo Road,24 
2000-11-02,3154,B,5.0,Keeler-Cerro Gordo Road,24 
2000-11-02,2948,B,5.0,South Lake Tahoe-Sandy Way,24 
2000-11-02,2948,A,6.0,South Lake Tahoe-Sandy Way,24 
2000-11-02,3144,A,18.0,San Andreas-Gold Strike Road,24 
2000-11-02,3487,A,4.0,Echo Summit,24 
2000-11-02,2208,A,23.0,Truckee-Fire Station,24 
2000-11-02,2208,B,23.0,Truckee-Fire Station,24 
2000-11-02,3494,A,24.0,Portola-161 Nevada Street,24 
2000-11-02,3020,A,18.0,Quincy-N Church Street,24 
2000-11-02,3121,A,4.7,Mojave-923 Poole Street,24 
2000-11-02,3492,A,4.6,Ridgecrest-100 West California Avenue,24 
2000-11-02,3007,A,8.0,Lancaster-W Pondera Street,24 
2000-11-02,3500,A,10.0,Victorville-14306 Park Avenue,24 
2000-11-02,3500,B,10.0,Victorville-14306 Park Avenue,24 
2000-11-02,2386,A,10.3,Eureka-I Street,24 
2000-11-02,2271,A,13.0,Ukiah-County Library,24 
2000-11-02,2271,B,12.9,Ukiah-County Library,24 
2000-11-02,3489,A,11.3,Salinas-High School,24 
2000-11-02,3489,B,10.9,Salinas-High School,24 
2000-11-02,3200,A,12.0,Santa Cruz AMS,24 
2000-11-02,2959,A,8.0,Alturas-W 4th Street,24 
2000-11-02,2484,A,15.7,Azusa,24 
2000-11-02,2492,A,24.0,Burbank-W Palm Avenue,24 
2000-11-02,2899,A,29.4,Los Angeles-North Main Street,24 
2000-11-02,2583,A,36.5,Lynwood,24 
2000-11-02,2429,A,30.0,North Long Beach,24 
2000-11-02,2160,A,21.9,Pasadena-S Wilson Avenue,24 
2000-11-02,2166,A,34.5,Pico Rivera,24 
2000-11-02,2420,A,16.0,Reseda,24 
2000-11-02,2623,A,25.3,Anaheim-Harbor Blvd,24 
2000-11-02,3265,A,15.7,Mission Viejo-26081 Via Pera,24 
2000-11-02,2333,A,17.0,Riverside-Magnolia,24 
2000-11-02,2596,A,17.1,Riverside-Rubidoux,24 
2000-11-02,3266,A,22.2,Big Bear City-501 W. Valley Blvd,24 
2000-11-02,2266,A,10.4,Fontana-Arrow Highway,24 
2000-11-02,3254,A,26.8,Ontario-1408 Francis Street,24 
2000-11-02,2965,A,16.3,Atascadero-Lewis Avenue,24 
2000-11-02,2709,A,15.4,San Luis Obispo-Marsh Street,24 
2000-11-02,3486,A,13.7,Santa Maria-906 S Broadway,24 
2000-11-02,2991,A,14.9,El Rio-Rio Mesa School #2,24 
2000-11-02,2984,B,13.9,Thousand Oaks-Moorpark Road,24 
2000-11-02,2984,A,14.2,Thousand Oaks-Moorpark Road,24 
2000-11-02,2327,A,14.5,El Cajon-Redwood Avenue,24 
2000-11-02,2263,A,18.2,Escondido-E Valley Parkway,24 
2000-11-02,2964,A,19.9,San Diego-12th Avenue,24 
2000-11-02,2040,A,14.0,San Diego-Overland Avenue,24 
2000-11-02,2293,A,15.4,Fremont-Chapel Way,24 
2000-11-02,3490,A,12.4,Livermore-793 Rincon Avenue,24 
2000-11-02,2831,B,12.7,Concord-2956-A Treat Blvd,24 
2000-11-02,2831,A,12.3,Concord-2956-A Treat Blvd,24 
2000-11-02,2373,A,20.5,San Francisco-Arkansas Street,24 
2000-11-02,2125,A,15.1,Redwood City,24 
2000-11-02,2125,B,19.5,Redwood City,24 
2000-11-02,2413,A,19.3,San Jose-4th Street,24 
2000-11-02,2413,E,19.3,San Jose-4th Street,24 
2000-11-02,2413,B,21.0,San Jose-4th Street,24 
2000-11-02,2410,A,18.5,Vallejo-304 Tuolumne Street,24 
2000-11-02,2105,A,10.4,Santa Rosa-5th Street,24 
2000-11-02,3026,A,34.9,Clovis-N Villa Avenue,24 
2000-11-02,3009,A,50.0,Fresno-1st Street,24 
2000-11-02,3009,B,49.0,Fresno-1st Street,24 
2000-11-02,3485,A,42.0,Fresno-Hamilton and Winery,24 
2000-11-02,3496,A,34.0,Bakersfield-410 E Planz Road,24 
2000-11-02,3146,A,37.6,Bakersfield-5558 California Avenue,24 
2000-11-02,3146,B,37.2,Bakersfield-5558 California Avenue,24 
2000-11-02,3145,A,40.5,Bakersfield-Golden State Highway,24 
2000-11-02,3194,A,41.5,Corcoran-Patterson Avenue,24 
2000-11-02,3253,A,35.4,Merced-2334 M Street,24 
2000-11-02,2094,A,23.0,Stockton-Hazelton Street,24 
2000-11-02,2833,A,34.0,Modesto-14th Street,24 
2000-11-02,2032,A,45.0,Visalia-N Church Street,24 
