summary_date,site,monitor,pm25_davg,name,obs_count 
2005-11-22,2914,A,7.6,Lakeport-Lakeport Blvd,24 
2005-11-22,2353,A,12.2,Yosemite Village-Visitor Center,24 
2005-11-22,3126,A,4.0,Grass Valley-Litton Building,24 
2005-11-22,3494,E,39.0,Portola-161 Nevada Street,24 
2005-11-22,2899,A,11.1,Los Angeles-North Main Street,24 
2005-11-22,2429,A,17.3,North Long Beach,24 
2005-11-22,3679,A,19.1,South Long Beach,24 
2005-11-22,2596,A,10.9,Riverside-Rubidoux,24 
2005-11-22,3665,C,6.3,Santa Barbara-700 East Canon Perdido,24 
2005-11-22,3486,C,8.4,Santa Maria-906 S Broadway,24 
2005-11-22,2991,C,5.3,El Rio-Rio Mesa School #2,24 
2005-11-22,2880,C,2.5,Simi Valley-Cochran Street,23 
2005-11-22,2327,A,11.6,El Cajon-Redwood Avenue,24 
2005-11-22,2263,A,11.0,Escondido-E Valley Parkway,24 
2005-11-22,2263,B,12.0,Escondido-E Valley Parkway,24 
2005-11-22,3690,A,17.6,San Diego-1110 Beardsley Street,24 
2005-11-22,3490,B,26.7,Livermore-793 Rincon Avenue,24 
2005-11-22,3490,A,25.3,Livermore-793 Rincon Avenue,24 
2005-11-22,3568,A,24.9,Oakland-Filbert St.,23 
2005-11-22,2831,A,14.0,Concord-2956-A Treat Blvd,24 
2005-11-22,3506,A,13.6,Point Reyes,24 
2005-11-22,2373,A,21.0,San Francisco-Arkansas Street,24 
2005-11-22,2373,C,19.0,San Francisco-Arkansas Street,24 
2005-11-22,2125,C,35.8,Redwood City,24 
2005-11-22,3661,A,42.6,San Jose-Jackson Street,24 
2005-11-22,3661,C,39.9,San Jose-Jackson Street,22 
2005-11-22,2936,A,43.2,San Jose-Tully Road,24 
2005-11-22,2410,B,23.0,Vallejo-304 Tuolumne Street,24 
2005-11-22,3009,D,52.8,Fresno-1st Street,24 
2005-11-22,3009,A,56.0,Fresno-1st Street,24 
2005-11-22,3146,A,73.1,Bakersfield-5558 California Avenue,24 
2005-11-22,3146,H,72.8,Bakersfield-5558 California Avenue,24 
2005-11-22,3146,G,70.0,Bakersfield-5558 California Avenue,24 
2005-11-22,2094,E,43.7,Stockton-Hazelton Street,24 
2005-11-22,2833,D,53.0,Modesto-14th Street,24 
2005-11-22,2833,E,49.6,Modesto-14th Street,24 
2005-11-22,2032,C,57.0,Visalia-N Church Street,24 
2005-11-22,2032,B,54.9,Visalia-N Church Street,24 
2005-11-22,3173,A,14.2,Calexico-East,22 
2005-11-22,3135,C,13.0,Calexico-Ethel Street,24 
2005-11-22,2115,B,40.0,Chico-Manzanita Avenue,24 
2005-11-22,2115,C,46.3,Chico-Manzanita Avenue,24 
2005-11-22,2115,D,43.4,Chico-Manzanita Avenue,24 
2005-11-22,2744,B,17.3,Colusa-Sunrise Blvd,24 
2005-11-22,3137,A,9.9,Willows-E Laurel Street,24 
2005-11-22,2956,B,17.3,Roseville-N Sunrise Blvd,24 
2005-11-22,2977,A,24.7,Elk Grove-Bruceville Road,24 
2005-11-22,3187,A,10.6,Folsom-Natoma Street,24 
2005-11-22,2731,D,41.6,Sacramento-Del Paso Manor,24 
2005-11-22,2731,A,43.0,Sacramento-Del Paso Manor,24 
2005-11-22,2346,A,28.0,Sacramento-Health Dept Stockton Blvd,24 
2005-11-22,3011,C,26.0,Sacramento-T Street,24 
2005-11-22,3011,A,24.0,Sacramento-T Street,24 
2005-11-22,3011,G,30.9,Sacramento-T Street,23 
2005-11-22,3011,F,28.4,Sacramento-T Street,23 
2005-11-22,2958,C,,Yuba City-Almond Street,7 
2005-11-22,2143,A,8.2,Davis-UCD Campus,23 
2005-11-23,2353,A,13.0,Yosemite Village-Visitor Center,24 
2005-11-23,3494,E,34.0,Portola-161 Nevada Street,24 
2005-11-23,2899,A,21.4,Los Angeles-North Main Street,24 
2005-11-23,2429,A,28.7,North Long Beach,24 
2005-11-23,3679,A,30.4,South Long Beach,24 
2005-11-23,2596,A,30.1,Riverside-Rubidoux,24 
2005-11-23,3665,C,12.6,Santa Barbara-700 East Canon Perdido,24 
2005-11-23,3486,C,16.5,Santa Maria-906 S Broadway,24 
2005-11-23,2991,C,8.2,El Rio-Rio Mesa School #2,24 
2005-11-23,2880,C,6.4,Simi Valley-Cochran Street,22 
