summary_date,site,ozone_davg,name,obs_count,units 
2016-02-15,2116,0.028,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2016-02-15,3151,0.036,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2016-02-15,2914,0.017,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2016-02-15,3802,0.023,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2016-02-15,2993,0.015,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2016-02-15,3144,0.020,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2016-02-15,3017,0.038,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2016-02-15,3018,0.038,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2016-02-15,3126,0.036,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2016-02-15,3002,0.023,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2016-02-15,2968,0.019,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2016-02-15,3121,0.031,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2016-02-15,3658,0.018,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2016-02-15,3673,0.029,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2016-02-15,3732,0.038,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2016-02-15,2923,0.017,Barstow,22,Parts Per Million ( ppm ) 
2016-02-15,2650,0.024,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2016-02-15,3152,0.038,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2016-02-15,2830,0.034,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2016-02-15,3215,0.025,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-02-15,3500,0.019,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-02-15,3779,0.011,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2016-02-15,3716,0.011,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2016-02-15,3010,0.011,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2016-02-15,3033,0.023,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2016-02-15,2016,0.022,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2016-02-15,3726,0.016,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2016-02-15,3489,0.015,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-02-15,2628,0.019,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2016-02-15,2983,0.025,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2016-02-15,3200,0.014,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2016-02-15,2752,0.008,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2016-02-15,2484,0.038,Azusa,22,Parts Per Million ( ppm ) 
2016-02-15,3743,0.015,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2016-02-15,2849,0.043,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2016-02-15,3774,0.013,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2016-02-15,2899,0.014,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2016-02-15,3683,0.021,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2016-02-15,2160,0.024,Pasadena-S Wilson Avenue,19,Parts Per Million ( ppm ) 
2016-02-15,3693,0.015,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2016-02-15,2898,0.017,Pomona,23,Parts Per Million ( ppm ) 
2016-02-15,2420,0.039,Reseda,23,Parts Per Million ( ppm ) 
2016-02-15,3502,0.035,Santa Clarita,21,Parts Per Million ( ppm ) 
2016-02-15,2494,0.025,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2016-02-15,3674,0.019,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2016-02-15,2937,0.034,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2016-02-15,2249,0.019,La Habra,23,Parts Per Million ( ppm ) 
2016-02-15,3265,0.036,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2016-02-15,3168,0.034,Banning Airport,22,Parts Per Million ( ppm ) 
2016-02-15,2943,0.037,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2016-02-15,3702,0.039,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2016-02-15,2525,0.021,Perris,23,Parts Per Million ( ppm ) 
2016-02-15,2596,0.037,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2016-02-15,3777,0.038,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
