summary_date,site,co_davg,name,obs_count,units 
2006-05-01,3658,0.230,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2006-05-01,2923,0.100,Barstow,23,Parts Per Million ( ppm ) 
2006-05-01,3500,0.473,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2006-05-01,3203,0.578,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-05-01,3185,0.413,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2006-05-01,3201,0.543,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2006-05-01,3183,0.339,Rosarito,23,Parts Per Million ( ppm ) 
2006-05-01,3255,0.396,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2006-05-01,3138,0.130,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2006-05-01,3141,0.457,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2006-05-01,3178,0.357,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-05-01,3010,0.284,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2006-05-01,3116,0.203,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2006-05-01,3489,0.408,Salinas-High School,24,Parts Per Million ( ppm ) 
2006-05-01,2329,0.492,Davenport,24,Parts Per Million ( ppm ) 
2006-05-01,2484,0.500,Azusa,23,Parts Per Million ( ppm ) 
2006-05-01,2492,0.439,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-05-01,2899,0.378,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2006-05-01,3683,0.065,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-05-01,2583,0.517,Lynwood,23,Parts Per Million ( ppm ) 
2006-05-01,2429,0.526,North Long Beach,23,Parts Per Million ( ppm ) 
2006-05-01,2160,0.665,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-05-01,2898,0.609,Pomona,23,Parts Per Million ( ppm ) 
2006-05-01,2420,0.426,Reseda,23,Parts Per Million ( ppm ) 
2006-05-01,3502,0.396,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-05-01,2494,0.296,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-05-01,3674,0.278,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2006-05-01,2937,0.161,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-05-01,2249,0.435,La Habra,23,Parts Per Million ( ppm ) 
2006-05-01,3265,0.317,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2006-05-01,2943,0.352,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-05-01,2333,0.604,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2006-05-01,2596,0.757,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-05-01,2221,0.574,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-05-01,2485,0.696,Upland,23,Parts Per Million ( ppm ) 
2006-05-01,3688,0.132,San Luis Obispo-3220 South Higuera St,22,Parts Per Million ( ppm ) 
2006-05-01,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2006-05-01,3101,0.261,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2006-05-01,2360,0.200,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2006-05-01,3665,0.465,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2006-05-01,3486,0.259,Santa Maria-906 S Broadway,22,Parts Per Million ( ppm ) 
2006-05-01,3023,0.091,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2006-05-01,2589,0.474,Chula Vista,23,Parts Per Million ( ppm ) 
2006-05-01,2263,0.458,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2006-05-01,2933,0.395,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2006-05-01,3690,0.404,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2006-05-01,2921,0.604,San Diego-Union Street,23,Parts Per Million ( ppm ) 
