summary_date,site,no2_davg,name,obs_count,units 
2017-01-01,3658,0.001,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2017-01-01,2923,0.006,Barstow,23,Parts Per Million ( ppm ) 
2017-01-01,3215,0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2017-01-01,3500,0.003,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2017-01-01,3779,0.000,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2017-01-01,3716,0.002,Eureka-Jacobs,19,Parts Per Million ( ppm ) 
2017-01-01,3489,0.007,Salinas-High School,24,Parts Per Million ( ppm ) 
2017-01-01,2484,0.007,Azusa,24,Parts Per Million ( ppm ) 
2017-01-01,3743,0.017,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2017-01-01,2849,0.004,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2017-01-01,3774,0.015,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2017-01-01,3818,0.016,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2017-01-01,2899,0.017,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2017-01-01,3683,0.016,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2017-01-01,2160,0.009,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2017-01-01,3693,0.011,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2017-01-01,2898,0.013,Pomona,24,Parts Per Million ( ppm ) 
2017-01-01,2420,0.012,Reseda,24,Parts Per Million ( ppm ) 
2017-01-01,3502,0.008,Santa Clarita,24,Parts Per Million ( ppm ) 
2017-01-01,2494,0.013,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2017-01-01,3809,0.013,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2017-01-01,3674,0.014,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2017-01-01,2937,0.012,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2017-01-01,2249,0.013,La Habra,24,Parts Per Million ( ppm ) 
2017-01-01,3168,0.002,Banning Airport,24,Parts Per Million ( ppm ) 
2017-01-01,2943,0.003,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2017-01-01,3702,0.009,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2017-01-01,2596,0.010,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2017-01-01,2266,0.009,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2017-01-01,3820,0.017,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2017-01-01,3819,0.016,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2017-01-01,2221,0.011,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2017-01-01,2485,0.008,Upland,24,Parts Per Million ( ppm ) 
2017-01-01,3812,0.004,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2017-01-01,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
