summary_date,site,no2_davg,name,obs_count,units 
2009-04-22,3658,0.014,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-04-22,2923,0.017,Barstow,23,Parts Per Million ( ppm ) 
2009-04-22,3215,0.005,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2009-04-22,3500,0.022,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,3681,0.006,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-04-22,3203,0.019,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-04-22,3201,0.021,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-04-22,3255,0.034,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2009-04-22,3138,0.010,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-04-22,3141,0.013,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2009-04-22,3716,0.002,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2009-04-22,3010,0.006,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-04-22,3489,0.004,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-04-22,2329,0.002,Davenport,24,Parts Per Million ( ppm ) 
2009-04-22,2484,0.019,Azusa,23,Parts Per Million ( ppm ) 
2009-04-22,2492,0.025,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,3743,0.009,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2009-04-22,2849,0.016,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2009-04-22,2429,0.011,North Long Beach,19,Parts Per Million ( ppm ) 
2009-04-22,2160,0.016,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,2898,0.022,Pomona,23,Parts Per Million ( ppm ) 
2009-04-22,2420,0.015,Reseda,23,Parts Per Million ( ppm ) 
2009-04-22,3502,0.027,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-04-22,2494,0.015,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-04-22,3674,0.006,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-04-22,2249,0.011,La Habra,23,Parts Per Million ( ppm ) 
2009-04-22,3168,0.008,Banning Airport,23,Parts Per Million ( ppm ) 
2009-04-22,2943,0.010,Lake Elsinore-W Flint Street,19,Parts Per Million ( ppm ) 
2009-04-22,3747,0.017,Mira Loma-10551 Bellegrave,20,Parts Per Million ( ppm ) 
2009-04-22,3702,0.014,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2009-04-22,2333,0.019,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-04-22,2596,0.017,Riverside-Rubidoux,18,Parts Per Million ( ppm ) 
2009-04-22,2266,0.030,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2009-04-22,2221,0.026,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-04-22,2485,0.027,Upland,19,Parts Per Million ( ppm ) 
2009-04-22,2965,0.007,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,2321,0.003,Morro Bay,23,Parts Per Million ( ppm ) 
2009-04-22,3251,0.004,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-04-22,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-04-22,2954,0.008,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-04-22,3153,0.005,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2009-04-22,3101,0.003,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2009-04-22,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2009-04-22,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2009-04-22,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2009-04-22,3665,0.006,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2009-04-22,3486,0.008,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2009-04-22,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2009-04-22,2991,0.009,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2009-04-22,2880,0.014,Simi Valley-Cochran Street,18,Parts Per Million ( ppm ) 
2009-04-22,3198,0.005,Camp Pendleton,20,Parts Per Million ( ppm ) 
2009-04-22,2589,0.007,Chula Vista,22,Parts Per Million ( ppm ) 
2009-04-22,2327,0.010,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,2263,0.013,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2009-04-22,2933,0.016,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2009-04-22,3690,0.008,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2009-04-22,2040,0.009,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,3727,0.009,Berkeley-6th Street,23,Parts Per Million ( ppm ) 
2009-04-22,2293,0.015,Fremont-Chapel Way,21,Parts Per Million ( ppm ) 
2009-04-22,3490,0.018,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,3247,0.015,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2009-04-22,3742,0.016,Oakland-West,23,Parts Per Million ( ppm ) 
2009-04-22,2804,0.008,Bethel Island Road,23,Parts Per Million ( ppm ) 
2009-04-22,2831,0.008,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2009-04-22,2622,0.014,San Rafael,23,Parts Per Million ( ppm ) 
2009-04-22,2373,0.013,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2009-04-22,2125,0.012,Redwood City,23,Parts Per Million ( ppm ) 
2009-04-22,2410,0.011,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2009-04-22,2105,0.008,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2009-04-22,3026,0.010,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2009-04-22,3009,0.010,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2009-04-22,2844,0.007,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2009-04-22,2114,0.005,Parlier,23,Parts Per Million ( ppm ) 
2009-04-22,2941,0.009,Arvin-Bear Mountain Blvd,24,Parts Per Million ( ppm ) 
2009-04-22,3145,0.014,Bakersfield-Golden State Highway,22,Parts Per Million ( ppm ) 
2009-04-22,2312,0.004,Edison,23,Parts Per Million ( ppm ) 
2009-04-22,2981,0.010,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2009-04-22,3211,0.009,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2009-04-22,3022,0.007,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2009-04-22,3696,0.009,Tracy-Airport,22,Parts Per Million ( ppm ) 
2009-04-22,2996,0.011,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2009-04-22,2032,0.014,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2009-04-22,3173,0.009,Calexico-East,21,Parts Per Million ( ppm ) 
2009-04-22,3135,0.012,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2009-04-22,2551,0.007,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2009-04-22,2199,0.006,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2009-04-22,2115,0.008,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
