summary_date,site,ozone_davg,name,obs_count,units 
2019-06-22,2116,0.042,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2019-06-22,3151,0.046,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2019-06-22,3834,0.026,Lakeport-S. Main Street                 ,23,Parts Per Million ( ppm ) 
2019-06-22,3802,0.035,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2019-06-22,2993,0.032,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2019-06-22,3144,0.035,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2019-06-22,3196,0.033,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2019-06-22,3487,0.038,Echo Summit,23,Parts Per Million ( ppm ) 
2019-06-22,3017,0.037,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2019-06-22,3161,0.048,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2019-06-22,3018,0.045,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2019-06-22,3126,0.038,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2019-06-22,3002,0.036,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2019-06-22,2968,0.040,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2019-06-22,3121,0.052,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2019-06-22,3658,0.045,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-06-22,3673,0.033,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2019-06-22,3732,0.048,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2019-06-22,2923,0.033,Barstow,23,Parts Per Million ( ppm ) 
2019-06-22,2650,0.040,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2019-06-22,3152,0.049,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2019-06-22,2830,0.049,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2019-06-22,3215,0.044,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2019-06-22,3500,0.038,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3716,0.018,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2019-06-22,3010,0.023,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2019-06-22,3033,0.025,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2019-06-22,2016,0.022,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2019-06-22,3726,0.027,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2019-06-22,3489,0.023,Salinas-High School,23,Parts Per Million ( ppm ) 
2019-06-22,2628,0.025,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2019-06-22,2983,0.029,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2019-06-22,3200,0.024,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2019-06-22,2752,0.031,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2019-06-22,2484,0.031,Azusa,24,Parts Per Million ( ppm ) 
2019-06-22,3743,0.033,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-06-22,2849,0.031,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-06-22,3774,0.030,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-06-22,2899,0.032,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-06-22,3683,0.036,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-06-22,2160,0.032,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-06-22,3693,0.032,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-06-22,2898,0.030,Pomona,24,Parts Per Million ( ppm ) 
2019-06-22,2420,0.037,Reseda,24,Parts Per Million ( ppm ) 
2019-06-22,3502,0.037,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-06-22,2494,0.036,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-06-22,3674,0.033,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-06-22,2249,0.032,La Habra,24,Parts Per Million ( ppm ) 
2019-06-22,3265,0.036,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-06-22,3168,0.045,Banning Airport,24,Parts Per Million ( ppm ) 
2019-06-22,2943,0.035,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-06-22,3702,0.040,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-06-22,2525,0.041,Perris,24,Parts Per Million ( ppm ) 
2019-06-22,2596,0.038,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-06-22,3777,0.036,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2019-06-22,2499,0.042,Crestline,24,Parts Per Million ( ppm ) 
2019-06-22,2266,0.038,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-06-22,2077,0.039,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2019-06-22,2221,0.040,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-06-22,2485,0.035,Upland,24,Parts Per Million ( ppm ) 
2019-06-22,3812,0.026,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2019-06-22,3694,0.038,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2019-06-22,2321,0.030,Morro Bay,23,Parts Per Million ( ppm ) 
2019-06-22,3251,0.030,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2019-06-22,2955,0.028,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3495,0.044,Red Hills,23,Parts Per Million ( ppm ) 
2019-06-22,3688,0.029,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2019-06-22,3003,0.031,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2019-06-22,3153,0.027,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2019-06-22,3101,0.032,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2019-06-22,2992,0.031,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2019-06-22,2360,0.018,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-06-22,2957,0.029,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2019-06-22,3665,0.030,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2019-06-22,3486,0.028,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-06-22,2991,0.032,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2019-06-22,3172,0.030,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3505,0.032,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2019-06-22,2880,0.034,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2019-06-22,2984,0.033,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2019-06-22,2460,0.035,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2019-06-22,3198,0.032,Camp Pendleton,22,Parts Per Million ( ppm ) 
2019-06-22,2589,0.035,Chula Vista,22,Parts Per Million ( ppm ) 
2019-06-22,3829,0.037,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2019-06-22,3739,0.033,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2019-06-22,3766,0.035,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2019-06-22,3828,0.017,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-06-22,2806,0.031,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2019-06-22,3490,0.028,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3247,0.019,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2019-06-22,3742,0.019,Oakland-West,23,Parts Per Million ( ppm ) 
2019-06-22,2804,0.030,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-06-22,2831,0.032,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-06-22,3668,0.024,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2019-06-22,3782,0.027,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2019-06-22,2622,0.024,San Rafael,23,Parts Per Million ( ppm ) 
2019-06-22,3837,0.024,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-06-22,2373,0.022,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2019-06-22,2125,0.023,Redwood City,23,Parts Per Million ( ppm ) 
2019-06-22,2320,0.024,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2019-06-22,2613,0.029,Los Gatos,23,Parts Per Million ( ppm ) 
2019-06-22,3661,0.028,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2019-06-22,3140,0.026,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,2410,0.027,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2019-06-22,3804,0.018,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2019-06-22,3026,0.044,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2019-06-22,2013,0.042,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2019-06-22,3781,0.043,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2019-06-22,2844,0.040,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2019-06-22,2114,0.042,Parlier,22,Parts Per Million ( ppm ) 
2019-06-22,3759,0.038,Tranquility-32650 West Adams Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3146,0.048,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2019-06-22,3787,0.042,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2019-06-22,2312,0.049,Edison,23,Parts Per Million ( ppm ) 
2019-06-22,2919,0.053,Maricopa-Stanislaus Street,23,Parts Per Million ( ppm ) 
2019-06-22,2772,0.048,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2019-06-22,2981,0.038,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2019-06-22,3129,0.044,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2019-06-22,3771,0.041,Madera-28261 Avenue 14,23,Parts Per Million ( ppm ) 
2019-06-22,3211,0.040,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2019-06-22,3022,0.038,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2019-06-22,2094,0.031,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2019-06-22,3696,0.038,Tracy-Airport,22,Parts Per Million ( ppm ) 
2019-06-22,2833,0.035,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2019-06-22,2996,0.034,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2019-06-22,3763,0.039,Porterville-1839 Newcomb Street,23,Parts Per Million ( ppm ) 
2019-06-22,3484,0.047,Sequoia and Kings Canyon Natl Park,24,Parts Per Million ( ppm ) 
2019-06-22,3036,0.047,Sequoia Natl Park-Lower Kaweah,24,Parts Per Million ( ppm ) 
2019-06-22,2032,0.041,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2019-06-22,3135,0.048,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2019-06-22,2551,0.031,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2019-06-22,3186,0.022,Niland-English Road,23,Parts Per Million ( ppm ) 
2019-06-22,3143,0.036,Westmorland-W 1st Street,23,Parts Per Million ( ppm ) 
2019-06-22,2878,0.050,Indio-Jackson Street,24,Parts Per Million ( ppm ) 
2019-06-22,3838,0.047,Joshua Tree NP-Cottonwood #2            ,24,Parts Per Million ( ppm ) 
2019-06-22,2199,0.048,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2019-06-22,3783,0.031,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2019-06-22,3491,0.037,Paradise-4405 Airport Road,23,Parts Per Million ( ppm ) 
2019-06-22,2744,0.030,Colusa-Sunrise Blvd,23,Parts Per Million ( ppm ) 
2019-06-22,3714,0.033,Willows-720 N Colusa Street,23,Parts Per Million ( ppm ) 
2019-06-22,3789,0.033,Auburn-11645 Atwood Road                ,24,Parts Per Million ( ppm ) 
2019-06-22,3841,0.028,Lincoln-2885 Moore Road                 ,24,Parts Per Million ( ppm ) 
2019-06-22,2956,0.026,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2019-06-22,2977,0.028,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2019-06-22,3187,0.033,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2019-06-22,2123,0.028,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2019-06-22,2731,0.029,Sacramento-Del Paso Manor,22,Parts Per Million ( ppm ) 
2019-06-22,3011,0.027,Sacramento-T Street,23,Parts Per Million ( ppm ) 
