summary_date,site,no2_davg,name,obs_count,units 
2015-05-01,3658,0.003,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-05-01,2923,0.016,Barstow,22,Parts Per Million ( ppm ) 
2015-05-01,3500,0.012,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-05-01,3716,0.001,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2015-05-01,3489,0.006,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-05-01,3743,0.014,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2015-05-01,2849,0.014,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2015-05-01,3774,0.021,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2015-05-01,3818,0.034,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2015-05-01,2899,0.029,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2015-05-01,3683,0.003,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2015-05-01,2160,0.019,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2015-05-01,2898,0.027,Pomona,23,Parts Per Million ( ppm ) 
2015-05-01,2420,0.014,Reseda,23,Parts Per Million ( ppm ) 
2015-05-01,3502,0.014,Santa Clarita,23,Parts Per Million ( ppm ) 
2015-05-01,2494,0.012,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2015-05-01,3809,0.032,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2015-05-01,3674,0.023,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2015-05-01,2937,0.012,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2015-05-01,2249,0.024,La Habra,23,Parts Per Million ( ppm ) 
2015-05-01,3168,0.007,Banning Airport,21,Parts Per Million ( ppm ) 
2015-05-01,2943,0.010,Lake Elsinore-W Flint Street,20,Parts Per Million ( ppm ) 
2015-05-01,3702,0.020,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2015-05-01,2596,0.019,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2015-05-01,2266,0.022,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2015-05-01,3820,0.039,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2015-05-01,2221,0.018,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2015-05-01,3812,0.004,Atascadero-Lift Station #5              ,22,Parts Per Million ( ppm ) 
2015-05-01,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2015-05-01,3251,0.001,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2015-05-01,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2015-05-01,2008,0.003,El Capitan Beach,23,Parts Per Million ( ppm ) 
2015-05-01,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2015-05-01,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-05-01,3101,0.001,Las Flores Canyon #1,22,Parts Per Million ( ppm ) 
2015-05-01,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-05-01,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-05-01,2957,0.001,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2015-05-01,3665,0.007,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-05-01,3486,0.007,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-05-01,2991,0.006,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-05-01,2880,0.011,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2015-05-01,2460,0.004,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2015-05-01,3198,0.010,Camp Pendleton,22,Parts Per Million ( ppm ) 
2015-05-01,2589,0.013,Chula Vista,19,Parts Per Million ( ppm ) 
2015-05-01,3806,0.009,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2015-05-01,2263,0.016,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2015-05-01,3739,0.016,Otay Mesa-Donovan,18,Parts Per Million ( ppm ) 
2015-05-01,3821,0.024,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2015-05-01,3766,0.010,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-05-01,3773,0.003,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2015-05-01,3490,0.015,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-05-01,3247,0.014,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-05-01,3803,0.016,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2015-05-01,3742,0.015,Oakland-West,21,Parts Per Million ( ppm ) 
2015-05-01,2804,0.006,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-05-01,2831,0.006,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-05-01,3668,0.010,San Pablo-Rumrill Blvd,22,Parts Per Million ( ppm ) 
2015-05-01,3782,0.008,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2015-05-01,2622,0.013,San Rafael,23,Parts Per Million ( ppm ) 
2015-05-01,2655,0.008,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-05-01,2373,0.015,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-05-01,2125,0.013,Redwood City,23,Parts Per Million ( ppm ) 
2015-05-01,3661,0.013,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-05-01,3810,0.025,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2015-05-01,2410,0.011,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-05-01,3804,0.004,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2015-05-01,3026,0.008,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2015-05-01,2013,0.011,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2015-05-01,3781,0.009,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2015-05-01,2844,0.007,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2015-05-01,2114,0.006,Parlier,22,Parts Per Million ( ppm ) 
2015-05-01,3146,0.007,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2015-05-01,3787,0.009,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2015-05-01,2312,0.005,Edison,24,Parts Per Million ( ppm ) 
2015-05-01,2981,0.005,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2015-05-01,3129,0.008,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2015-05-01,3211,0.008,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2015-05-01,3022,0.009,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2015-05-01,2094,0.013,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2015-05-01,3696,0.004,Tracy-Airport,22,Parts Per Million ( ppm ) 
2015-05-01,2996,0.011,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2015-05-01,2032,0.010,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2015-05-01,3135,0.014,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2015-05-01,2551,0.005,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2015-05-01,2199,0.003,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2015-05-01,3783,0.007,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2015-05-01,2956,0.007,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2015-05-01,2977,0.006,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2015-05-01,3187,0.003,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2015-05-01,2123,0.008,North Highlands-Blackfoot Way,22,Parts Per Million ( ppm ) 
2015-05-01,2731,0.009,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2015-05-01,3011,0.014,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2015-05-01,2958,0.008,Yuba City-Almond Street,24,Parts Per Million ( ppm ) 
2015-05-01,2143,0.005,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2015-05-02,3658,0.000,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-05-02,2923,0.010,Barstow,22,Parts Per Million ( ppm ) 
2015-05-02,3500,0.012,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-05-02,3716,0.000,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2015-05-02,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-05-02,2484,0.020,Azusa,22,Parts Per Million ( ppm ) 
2015-05-02,3743,0.009,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2015-05-02,2849,0.011,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2015-05-02,3774,0.015,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2015-05-02,3818,0.023,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2015-05-02,2899,0.022,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2015-05-02,3683,0.005,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2015-05-02,2160,0.014,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2015-05-02,2898,0.019,Pomona,23,Parts Per Million ( ppm ) 
2015-05-02,2420,0.009,Reseda,23,Parts Per Million ( ppm ) 
2015-05-02,3502,0.008,Santa Clarita,23,Parts Per Million ( ppm ) 
2015-05-02,2494,0.012,West Los Angeles-VA Hospital,19,Parts Per Million ( ppm ) 
2015-05-02,3809,0.019,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2015-05-02,3674,0.011,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2015-05-02,2937,0.006,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2015-05-02,2249,0.014,La Habra,23,Parts Per Million ( ppm ) 
2015-05-02,3168,0.007,Banning Airport,21,Parts Per Million ( ppm ) 
2015-05-02,2943,0.006,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2015-05-02,3702,0.014,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2015-05-02,2596,0.015,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2015-05-02,2266,0.016,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2015-05-02,3820,0.027,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2015-05-02,2221,0.014,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2015-05-02,2485,0.015,Upland,23,Parts Per Million ( ppm ) 
2015-05-02,3812,0.002,Atascadero-Lift Station #5              ,22,Parts Per Million ( ppm ) 
2015-05-02,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2015-05-02,3251,0.001,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2015-05-02,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2015-05-02,2008,0.003,El Capitan Beach,23,Parts Per Million ( ppm ) 
2015-05-02,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2015-05-02,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-05-02,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2015-05-02,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-05-02,2360,0.002,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-05-02,2957,0.002,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2015-05-02,3665,0.006,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-05-02,3486,0.005,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-05-02,2991,0.004,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-05-02,2880,0.007,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2015-05-02,2460,0.004,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2015-05-02,3198,0.005,Camp Pendleton,22,Parts Per Million ( ppm ) 
2015-05-02,2589,0.003,Chula Vista,22,Parts Per Million ( ppm ) 
2015-05-02,3806,0.006,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2015-05-02,2263,0.007,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2015-05-02,3739,0.005,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2015-05-02,3690,0.005,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2015-05-02,3821,0.014,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2015-05-02,3766,0.006,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-05-02,3773,0.004,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2015-05-02,3490,0.006,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-05-02,3247,0.008,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-05-02,3803,0.014,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2015-05-02,3742,0.007,Oakland-West,23,Parts Per Million ( ppm ) 
2015-05-02,2804,0.002,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-05-02,2831,0.004,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-05-02,3668,0.005,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-05-02,3782,0.005,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2015-05-02,2622,0.004,San Rafael,23,Parts Per Million ( ppm ) 
2015-05-02,2655,0.003,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-05-02,2373,0.004,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-05-02,2125,0.005,Redwood City,23,Parts Per Million ( ppm ) 
2015-05-02,3661,0.006,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-05-02,3810,0.013,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2015-05-02,2410,0.003,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-05-02,3804,0.002,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2015-05-02,3026,0.006,Clovis-N Villa Avenue,21,Parts Per Million ( ppm ) 
2015-05-02,2013,0.010,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2015-05-02,3781,0.009,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2015-05-02,2844,0.006,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2015-05-02,2114,0.004,Parlier,22,Parts Per Million ( ppm ) 
2015-05-02,3146,0.003,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2015-05-02,3787,0.007,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2015-05-02,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2015-05-02,2981,0.003,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2015-05-02,3129,0.009,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2015-05-02,3211,0.006,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2015-05-02,3022,0.006,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2015-05-02,2094,0.006,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2015-05-02,3696,0.005,Tracy-Airport,21,Parts Per Million ( ppm ) 
2015-05-02,2996,0.006,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2015-05-02,2032,0.006,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2015-05-02,3135,0.012,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2015-05-02,2551,0.004,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2015-05-02,2199,0.003,Palm Springs-Fire Station,21,Parts Per Million ( ppm ) 
2015-05-02,3783,0.005,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2015-05-02,2956,0.004,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2015-05-02,2977,0.003,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
