summary_date,site,ozone_davg,name,obs_count,units 
2002-06-01,3151,0.055,Death Valley Natl Monument,21,Parts Per Million ( ppm ) 
2002-06-01,2914,0.042,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2002-06-01,2948,0.056,South Lake Tahoe-Sandy Way,24,Parts Per Million ( ppm ) 
2002-06-01,2993,0.036,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2002-06-01,3144,0.042,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2002-06-01,3196,0.046,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2002-06-01,3487,0.061,Echo Summit,23,Parts Per Million ( ppm ) 
2002-06-01,3017,0.046,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2002-06-01,3161,0.053,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2002-06-01,3018,0.061,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2002-06-01,3126,0.057,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2002-06-01,2208,0.047,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2002-06-01,3157,0.065,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2002-06-01,3002,0.049,Colfax-City Hall,21,Parts Per Million ( ppm ) 
2002-06-01,3020,0.048,Quincy-N Church Street,24,Parts Per Million ( ppm ) 
2002-06-01,3164,0.060,Five Mile Learning Center,23,Parts Per Million ( ppm ) 
2002-06-01,2968,0.054,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2002-06-01,3121,0.055,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2002-06-01,3658,0.054,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2002-06-01,2923,0.051,Barstow,22,Parts Per Million ( ppm ) 
2002-06-01,2650,0.056,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2002-06-01,3152,0.054,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2002-06-01,2830,0.059,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2002-06-01,3215,0.048,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2002-06-01,3124,0.047,Twentynine Palms-Adobe Road #2,23,Parts Per Million ( ppm ) 
2002-06-01,3500,0.047,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2002-06-01,3185,0.035,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2002-06-01,3201,0.032,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2002-06-01,3183,0.031,Rosarito,23,Parts Per Million ( ppm ) 
2002-06-01,3255,0.028,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2002-06-01,3141,0.026,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2002-06-01,3178,0.030,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2002-06-01,3010,0.032,Ukiah-E Gobbi Street,22,Parts Per Million ( ppm ) 
2002-06-01,3116,0.031,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2002-06-01,3033,0.034,Healdsburg-Municipal Airport,24,Parts Per Million ( ppm ) 
2002-06-01,2016,0.034,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2002-06-01,2894,0.034,King City-750 Metz Road,23,Parts Per Million ( ppm ) 
2002-06-01,2939,0.037,Monterey-Silver Cloud Court,24,Parts Per Million ( ppm ) 
2002-06-01,3489,0.037,Salinas-High School,23,Parts Per Million ( ppm ) 
2002-06-01,2628,0.035,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2002-06-01,2983,0.036,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2002-06-01,2329,0.032,Davenport,22,Parts Per Million ( ppm ) 
2002-06-01,3200,0.029,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2002-06-01,3133,0.034,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
2002-06-01,2985,0.032,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
2002-06-01,2752,0.039,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2002-06-01,3482,0.058,Cave Rock State Park,23,Parts Per Million ( ppm ) 
2002-06-01,2484,0.035,Azusa,23,Parts Per Million ( ppm ) 
2002-06-01,2492,0.037,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2002-06-01,2849,0.041,Glendora-Laurel,23,Parts Per Million ( ppm ) 
