summary_date,site,ozone_davg,name,obs_count,units 
2019-10-22,2116,0.038,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2019-10-22,3151,0.045,Death Valley Natl Monument,22,Parts Per Million ( ppm ) 
2019-10-22,3834,0.017,Lakeport-S. Main Street                 ,23,Parts Per Million ( ppm ) 
2019-10-22,3802,0.033,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2019-10-22,2993,0.027,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2019-10-22,3144,0.037,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2019-10-22,3196,0.034,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2019-10-22,3487,0.042,Echo Summit,23,Parts Per Million ( ppm ) 
2019-10-22,3017,0.048,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2019-10-22,3161,0.051,Jerseydale - 6440 Jerseydale,20,Parts Per Million ( ppm ) 
2019-10-22,3018,0.050,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2019-10-22,3126,0.045,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2019-10-22,3002,0.035,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2019-10-22,2968,0.037,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2019-10-22,3121,0.032,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2019-10-22,3658,0.024,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-10-22,3673,0.024,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2019-10-22,3732,0.040,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2019-10-22,2923,0.016,Barstow,23,Parts Per Million ( ppm ) 
2019-10-22,2650,0.028,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2019-10-22,3152,0.045,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2019-10-22,2830,0.042,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2019-10-22,3215,0.029,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2019-10-22,3500,0.022,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3716,0.015,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2019-10-22,3010,0.009,Ukiah-E Gobbi Street,19,Parts Per Million ( ppm ) 
2019-10-22,2016,0.036,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2019-10-22,3726,0.023,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2019-10-22,3489,0.020,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-10-22,2628,0.031,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2019-10-22,2983,0.036,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2019-10-22,3200,0.019,Santa Cruz AMS,21,Parts Per Million ( ppm ) 
2019-10-22,2752,0.013,Yreka-Foothill Drive,22,Parts Per Million ( ppm ) 
2019-10-22,2484,0.038,Azusa,24,Parts Per Million ( ppm ) 
2019-10-22,3743,0.024,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-10-22,2849,0.050,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-10-22,3774,0.015,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-10-22,2899,0.019,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-10-22,3683,0.032,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2019-10-22,2160,0.035,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2019-10-22,3693,0.023,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-10-22,2898,0.023,Pomona,24,Parts Per Million ( ppm ) 
2019-10-22,2420,0.029,Reseda,24,Parts Per Million ( ppm ) 
2019-10-22,3502,0.029,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-10-22,2494,0.030,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-10-22,3674,0.023,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-10-22,2249,0.023,La Habra,24,Parts Per Million ( ppm ) 
2019-10-22,3265,0.046,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-10-22,3168,0.030,Banning Airport,24,Parts Per Million ( ppm ) 
2019-10-22,2943,0.033,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-10-22,3702,0.025,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-10-22,2525,0.026,Perris,24,Parts Per Million ( ppm ) 
2019-10-22,2596,0.023,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-10-22,3777,0.047,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2019-10-22,2499,0.033,Crestline,24,Parts Per Million ( ppm ) 
2019-10-22,2266,0.030,Fontana-Arrow Highway,18,Parts Per Million ( ppm ) 
2019-10-22,2077,0.044,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2019-10-22,2221,0.028,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2019-10-22,2485,0.035,Upland,24,Parts Per Million ( ppm ) 
2019-10-22,3812,0.033,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2019-10-22,3694,0.036,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2019-10-22,2321,0.046,Morro Bay,22,Parts Per Million ( ppm ) 
2019-10-22,3251,0.042,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2019-10-22,2955,0.036,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3495,0.052,Red Hills,23,Parts Per Million ( ppm ) 
2019-10-22,3688,0.043,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2019-10-22,3153,0.027,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2019-10-22,3101,0.049,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2019-10-22,2360,0.016,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2019-10-22,2957,0.040,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2019-10-22,3665,0.025,Santa Barbara-700 East Canon Perdido,24,Parts Per Million ( ppm ) 
2019-10-22,3486,0.025,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2019-10-22,2593,0.032,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2019-10-22,2991,0.031,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2019-10-22,3172,0.030,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3505,0.037,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2019-10-22,2880,0.038,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2019-10-22,2984,0.036,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2019-10-22,2460,0.053,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2019-10-22,3198,0.037,Camp Pendleton,22,Parts Per Million ( ppm ) 
2019-10-22,2589,0.029,Chula Vista,20,Parts Per Million ( ppm ) 
2019-10-22,3829,0.029,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2019-10-22,3739,0.038,Otay Mesa-Donovan,20,Parts Per Million ( ppm ) 
2019-10-22,3766,0.043,San Diego-Kearny Villa Road,21,Parts Per Million ( ppm ) 
2019-10-22,3846,0.026,San Diego - Sherman Elementary School   ,22,Parts Per Million ( ppm ) 
2019-10-22,3828,0.009,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2019-10-22,2806,0.037,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2019-10-22,3490,0.024,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3247,0.017,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2019-10-22,3742,0.011,Oakland-West,19,Parts Per Million ( ppm ) 
2019-10-22,2804,0.027,Bethel Island Road,23,Parts Per Million ( ppm ) 
2019-10-22,2831,0.022,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2019-10-22,3668,0.020,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2019-10-22,3782,0.022,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2019-10-22,2622,0.018,San Rafael,23,Parts Per Million ( ppm ) 
2019-10-22,3837,0.023,Napa-Valley College,23,Parts Per Million ( ppm ) 
2019-10-22,2373,0.013,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2019-10-22,2125,0.014,Redwood City,23,Parts Per Million ( ppm ) 
2019-10-22,2320,0.027,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2019-10-22,2613,0.029,Los Gatos,23,Parts Per Million ( ppm ) 
2019-10-22,3661,0.019,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2019-10-22,3140,0.025,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3415,0.023,Fairfield-Chadbourne Road,23,Parts Per Million ( ppm ) 
2019-10-22,2410,0.014,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2019-10-22,3804,0.018,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2019-10-22,3026,0.030,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3781,0.024,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2019-10-22,2844,0.026,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2019-10-22,2114,0.034,Parlier,23,Parts Per Million ( ppm ) 
2019-10-22,3759,0.026,Tranquility-32650 West Adams Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3758,0.035,Arvin-Di Giorgio,23,Parts Per Million ( ppm ) 
2019-10-22,3146,0.029,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,3787,0.032,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2019-10-22,2312,0.048,Edison,23,Parts Per Million ( ppm ) 
2019-10-22,2919,0.055,Maricopa-Stanislaus Street,23,Parts Per Million ( ppm ) 
2019-10-22,2772,0.043,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2019-10-22,2981,0.030,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2019-10-22,3129,0.026,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2019-10-22,3211,0.023,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2019-10-22,3022,0.027,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2019-10-22,2094,0.014,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2019-10-22,3696,0.035,Tracy-Airport,23,Parts Per Million ( ppm ) 
2019-10-22,2833,0.025,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2019-10-22,2996,0.023,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2019-10-22,3763,0.037,Porterville-1839 Newcomb Street,23,Parts Per Million ( ppm ) 
2019-10-22,3484,0.047,Sequoia and Kings Canyon Natl Park,23,Parts Per Million ( ppm ) 
2019-10-22,3036,0.044,Sequoia Natl Park-Lower Kaweah,23,Parts Per Million ( ppm ) 
2019-10-22,2032,0.035,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2019-10-22,3135,0.028,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2019-10-22,2551,0.032,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2019-10-22,3186,0.008,Niland-English Road,23,Parts Per Million ( ppm ) 
2019-10-22,3143,0.020,Westmorland-W 1st Street,23,Parts Per Million ( ppm ) 
2019-10-22,2878,0.025,Indio-Jackson Street,24,Parts Per Million ( ppm ) 
2019-10-22,3838,0.040,Joshua Tree NP-Cottonwood #2            ,21,Parts Per Million ( ppm ) 
2019-10-22,3783,0.029,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2019-10-22,3491,0.038,Paradise-4405 Airport Road,23,Parts Per Million ( ppm ) 
2019-10-22,2744,0.027,Colusa-Sunrise Blvd,23,Parts Per Million ( ppm ) 
2019-10-22,3714,0.032,Willows-720 N Colusa Street,23,Parts Per Million ( ppm ) 
2019-10-22,3789,0.036,Auburn-11645 Atwood Road                ,24,Parts Per Million ( ppm ) 
2019-10-22,3841,0.025,Lincoln-2885 Moore Road                 ,24,Parts Per Million ( ppm ) 
2019-10-22,2956,0.026,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2019-10-22,2977,0.027,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2019-10-22,2123,0.022,North Highlands-Blackfoot Way,24,Parts Per Million ( ppm ) 
2019-10-22,2731,0.023,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2019-10-22,3011,0.021,Sacramento-T Street,20,Parts Per Million ( ppm ) 
2019-10-22,3209,0.037,Sloughhouse,22,Parts Per Million ( ppm ) 
2019-10-22,3032,0.024,Anderson-North Street,24,Parts Per Million ( ppm ) 
2019-10-22,2972,0.034,Lassen Volcanic Natl Park-Manzanita Lake,23,Parts Per Million ( ppm ) 
2019-10-22,2829,0.029,Redding-Health Dept Roof,24,Parts Per Million ( ppm ) 
2019-10-22,3746,0.031,Shasta Lake-13791 Lake Blvd,24,Parts Per Million ( ppm ) 
2019-10-22,2958,0.021,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2019-10-22,3816,0.029,Red Bluff-1834 Walnut Street            ,23,Parts Per Million ( ppm ) 
2019-10-22,3158,0.035,Tuscan Butte,23,Parts Per Million ( ppm ) 
2019-10-22,2143,0.027,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2019-10-22,3249,0.023,Woodland-Gibson Road,24,Parts Per Million ( ppm ) 
2019-10-23,2116,0.031,Bishop-White Mountain Research Center,19,Parts Per Million ( ppm ) 
2019-10-23,3151,0.041,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2019-10-23,3834,0.022,Lakeport-S. Main Street                 ,20,Parts Per Million ( ppm ) 
2019-10-23,3802,0.036,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2019-10-23,2993,0.024,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2019-10-23,3144,0.037,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2019-10-23,3196,0.033,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2019-10-23,3487,0.038,Echo Summit,23,Parts Per Million ( ppm ) 
2019-10-23,3161,0.057,Jerseydale - 6440 Jerseydale,20,Parts Per Million ( ppm ) 
2019-10-23,3018,0.048,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2019-10-23,2968,0.041,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2019-10-23,3121,0.033,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2019-10-23,3658,0.026,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2019-10-23,3673,0.024,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2019-10-23,3732,0.038,Joshua Tree National Park-Pinto Wells,22,Parts Per Million ( ppm ) 
2019-10-23,2923,0.017,Barstow,23,Parts Per Million ( ppm ) 
2019-10-23,2650,0.029,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2019-10-23,3152,0.045,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2019-10-23,2830,0.041,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2019-10-23,3500,0.021,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2019-10-23,3716,0.016,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2019-10-23,3010,0.014,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2019-10-23,2016,0.035,Carmel Valley-Ford Road,23,Parts Per Million ( ppm ) 
2019-10-23,3726,0.023,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2019-10-23,3489,0.019,Salinas-High School,24,Parts Per Million ( ppm ) 
2019-10-23,2628,0.033,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2019-10-23,2983,0.035,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2019-10-23,3200,0.020,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2019-10-23,2752,0.018,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2019-10-23,2484,0.034,Azusa,24,Parts Per Million ( ppm ) 
2019-10-23,3743,0.021,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2019-10-23,2849,0.047,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2019-10-23,3774,0.021,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2019-10-23,2899,0.020,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2019-10-23,3683,0.018,Los Angeles-Westchester Parkway,19,Parts Per Million ( ppm ) 
2019-10-23,2160,0.033,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2019-10-23,3693,0.024,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2019-10-23,2898,0.022,Pomona,24,Parts Per Million ( ppm ) 
2019-10-23,2420,0.029,Reseda,24,Parts Per Million ( ppm ) 
2019-10-23,3502,0.026,Santa Clarita,24,Parts Per Million ( ppm ) 
2019-10-23,2494,0.028,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2019-10-23,3674,0.029,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2019-10-23,2249,0.021,La Habra,24,Parts Per Million ( ppm ) 
2019-10-23,3265,0.046,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2019-10-23,3168,0.029,Banning Airport,24,Parts Per Million ( ppm ) 
2019-10-23,2943,0.038,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2019-10-23,3702,0.029,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2019-10-23,2525,0.031,Perris,24,Parts Per Million ( ppm ) 
2019-10-23,2596,0.025,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2019-10-23,3777,0.052,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2019-10-23,2499,0.035,Crestline,24,Parts Per Million ( ppm ) 
2019-10-23,2266,0.031,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2019-10-23,2077,0.044,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
