summary_date,site,no_davg,name,obs_count,units 
2014-01-22,3658,0.029,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-01-22,2923,0.039,Barstow,22,Parts Per Million ( ppm ) 
2014-01-22,3215,0.003,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-01-22,3500,0.033,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-01-22,3489,0.003,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-01-22,2484,0.023,Azusa,23,Parts Per Million ( ppm ) 
2014-01-22,2492,0.050,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2014-01-22,3743,0.048,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2014-01-22,2849,0.003,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-01-22,3774,0.025,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-01-22,2899,0.052,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-01-22,3683,0.023,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2014-01-22,2160,0.023,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-01-22,3693,0.052,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-01-22,2898,0.040,Pomona,21,Parts Per Million ( ppm ) 
2014-01-22,3502,0.006,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-01-22,2494,0.020,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-01-22,3809,0.078,Anaheim-812 W Vermont Street            ,23,Parts Per Million ( ppm ) 
2014-01-22,3674,0.048,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-01-22,2937,0.020,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-01-22,2249,0.043,La Habra,22,Parts Per Million ( ppm ) 
2014-01-22,3168,0.016,Banning Airport,23,Parts Per Million ( ppm ) 
2014-01-22,2943,0.008,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-01-22,3702,0.047,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-01-22,2596,0.017,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2014-01-22,2266,0.023,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
