summary_date,site,no2_davg,name,obs_count,units 
2009-11-22,3126,0.002,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-11-22,2923,0.017,Barstow,23,Parts Per Million ( ppm ) 
2009-11-22,3215,0.004,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-11-22,3500,0.013,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,3681,0.015,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-11-22,3203,0.035,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-11-22,3201,0.029,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-11-22,3138,0.046,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-11-22,3141,0.020,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-11-22,3010,0.004,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-11-22,3489,0.009,Salinas-High School,23,Parts Per Million ( ppm ) 
2009-11-22,2329,0.002,Davenport,23,Parts Per Million ( ppm ) 
2009-11-22,2484,0.019,Azusa,19,Parts Per Million ( ppm ) 
2009-11-22,2492,0.028,Burbank-W Palm Avenue,21,Parts Per Million ( ppm ) 
2009-11-22,3743,0.028,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2009-11-22,2899,0.030,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-11-22,3683,0.026,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2009-11-22,2429,0.030,North Long Beach,23,Parts Per Million ( ppm ) 
2009-11-22,2160,0.026,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,3693,0.027,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2009-11-22,2898,0.036,Pomona,23,Parts Per Million ( ppm ) 
2009-11-22,2420,0.027,Reseda,23,Parts Per Million ( ppm ) 
2009-11-22,3502,0.009,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-11-22,2494,0.025,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-11-22,3674,0.027,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-11-22,2937,0.023,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-11-22,2249,0.027,La Habra,23,Parts Per Million ( ppm ) 
2009-11-22,3168,0.022,Banning Airport,23,Parts Per Million ( ppm ) 
2009-11-22,2943,0.023,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-11-22,3747,0.025,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-11-22,3702,0.020,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2009-11-22,2333,0.023,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-11-22,2266,0.028,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2009-11-22,2221,0.028,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-11-22,2485,0.030,Upland,20,Parts Per Million ( ppm ) 
2009-11-22,2965,0.007,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,2321,0.003,Morro Bay,23,Parts Per Million ( ppm ) 
2009-11-22,3251,0.002,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-11-22,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-11-22,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2009-11-22,2954,0.003,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-11-22,3153,0.012,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2009-11-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2009-11-22,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2009-11-22,2360,0.004,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
