summary_date,site,no2_davg,name,obs_count,units 
2013-12-15,3658,0.013,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-12-15,2923,0.030,Barstow,22,Parts Per Million ( ppm ) 
2013-12-15,3215,0.009,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2013-12-15,3500,0.020,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,3716,0.004,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2013-12-15,3489,0.009,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-12-15,2484,0.007,Azusa,23,Parts Per Million ( ppm ) 
2013-12-15,2492,0.032,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,3743,0.035,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2013-12-15,2849,0.007,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2013-12-15,3774,0.039,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2013-12-15,2899,0.028,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2013-12-15,3683,0.022,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2013-12-15,2160,0.028,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,3693,0.030,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2013-12-15,2898,0.029,Pomona,22,Parts Per Million ( ppm ) 
2013-12-15,2420,0.006,Reseda,23,Parts Per Million ( ppm ) 
2013-12-15,3502,0.004,Santa Clarita,22,Parts Per Million ( ppm ) 
2013-12-15,2494,0.014,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2013-12-15,3674,0.026,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2013-12-15,2937,0.032,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2013-12-15,2249,0.026,La Habra,21,Parts Per Million ( ppm ) 
2013-12-15,3168,0.002,Banning Airport,23,Parts Per Million ( ppm ) 
2013-12-15,2943,0.005,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2013-12-15,3702,0.015,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2013-12-15,2333,0.018,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2013-12-15,2596,0.017,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2013-12-15,2266,0.021,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2013-12-15,2221,0.018,San Bernardino-4th Street,21,Parts Per Million ( ppm ) 
2013-12-15,2485,0.020,Upland,23,Parts Per Million ( ppm ) 
2013-12-15,2965,0.017,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,2321,0.005,Morro Bay,23,Parts Per Million ( ppm ) 
2013-12-15,3251,0.006,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2013-12-15,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2013-12-15,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2013-12-15,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2013-12-15,3153,0.013,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2013-12-15,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2013-12-15,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2013-12-15,2360,0.013,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2013-12-15,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2013-12-15,3665,0.022,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2013-12-15,3486,0.009,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2013-12-15,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2013-12-15,2991,0.005,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2013-12-15,2880,0.001,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2013-12-15,2460,0.003,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2013-12-15,2589,0.024,Chula Vista,23,Parts Per Million ( ppm ) 
2013-12-15,2327,0.027,El Cajon-Redwood Avenue,24,Parts Per Million ( ppm ) 
2013-12-15,2263,0.023,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2013-12-15,2933,0.020,Otay Mesa-Paseo International,20,Parts Per Million ( ppm ) 
2013-12-15,3690,0.032,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2013-12-15,3766,0.016,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2013-12-15,3490,0.021,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2013-12-15,3247,0.030,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2013-12-15,3742,0.037,Oakland-West,23,Parts Per Million ( ppm ) 
2013-12-15,2804,0.018,Bethel Island Road,23,Parts Per Million ( ppm ) 
2013-12-15,2831,0.021,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2013-12-15,3668,0.021,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2013-12-15,2622,0.025,San Rafael,23,Parts Per Million ( ppm ) 
2013-12-15,2655,0.019,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2013-12-15,2373,0.034,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2013-12-15,2125,0.027,Redwood City,22,Parts Per Million ( ppm ) 
2013-12-15,3770,0.019,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2013-12-15,3661,0.031,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2013-12-15,2410,0.022,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2013-12-15,2105,0.020,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2013-12-15,3026,0.024,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,2013,0.025,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2013-12-15,3781,0.029,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2013-12-15,2844,0.018,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2013-12-15,2114,0.022,Parlier,22,Parts Per Million ( ppm ) 
2013-12-15,3787,0.024,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2013-12-15,2312,0.009,Edison,24,Parts Per Million ( ppm ) 
2013-12-15,2981,0.022,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2013-12-15,3129,0.019,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2013-12-15,3211,0.014,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2013-12-15,3022,0.017,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2013-12-15,2094,0.034,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2013-12-15,3696,0.010,Tracy-Airport,22,Parts Per Million ( ppm ) 
2013-12-15,2996,0.020,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2013-12-15,2032,0.023,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2013-12-15,3135,0.015,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2013-12-15,2551,0.007,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2013-12-15,2199,0.014,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2013-12-15,3783,0.015,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2013-12-15,2956,0.020,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2013-12-15,2977,0.017,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2013-12-15,2123,0.019,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2013-12-15,2731,0.017,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2013-12-15,3011,0.028,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2013-12-15,2958,0.023,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2013-12-15,2143,0.011,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2013-12-16,3658,0.021,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-12-16,2923,0.033,Barstow,22,Parts Per Million ( ppm ) 
2013-12-16,3215,0.009,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2013-12-16,3500,0.030,Victorville-14306 Park Avenue,21,Parts Per Million ( ppm ) 
2013-12-16,3779,0.001,Eureka-Humboldt Hill                    ,22,Parts Per Million ( ppm ) 
2013-12-16,3716,0.006,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2013-12-16,3489,0.009,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-12-16,2484,0.014,Azusa,23,Parts Per Million ( ppm ) 
2013-12-16,2492,0.039,Burbank-W Palm Avenue,22,Parts Per Million ( ppm ) 
