summary_date,site,monitor,pm25_davg,name,obs_count 
2009-10-22,3151,A,3.4,Death Valley Natl Monument,24 
2009-10-22,3154,G,3.2,Keeler-Cerro Gordo Road,24 
2009-10-22,3707,A,2.1,Hoover,24 
2009-10-22,2914,A,3.1,Lakeport-Lakeport Blvd,24 
2009-10-22,3144,A,7.9,San Andreas-Gold Strike Road,24 
2009-10-22,3018,A,4.2,Yosemite Natl Park-Turtleback Dome,24 
2009-10-22,2353,A,23.8,Yosemite Village-Visitor Center,21 
2009-10-22,3126,C,6.6,Grass Valley-Litton Building,24 
2009-10-22,3126,A,5.8,Grass Valley-Litton Building,24 
2009-10-22,2208,B,9.8,Truckee-Fire Station,24 
2009-10-22,2208,D,14.6,Truckee-Fire Station,23 
2009-10-22,2208,A,9.8,Truckee-Fire Station,24 
2009-10-22,3494,B,14.0,Portola-161 Nevada Street,24 
2009-10-22,3494,E,13.0,Portola-161 Nevada Street,24 
2009-10-22,3020,C,10.8,Quincy-N Church Street,24 
2009-10-22,3020,A,9.1,Quincy-N Church Street,24 
2009-10-22,3492,A,4.4,Ridgecrest-100 West California Avenue,24 
2009-10-22,3658,A,7.0,Lancaster-43301 Division Street,24 
2009-10-22,3152,A,1.8,Joshua Tree NP - Black Rock,24 
2009-10-22,3500,B,8.0,Victorville-14306 Park Avenue,24 
2009-10-22,3016,A,5.4,Redwood Natl Park-Requa,24 
2009-10-22,2386,A,5.4,Eureka-I Street,24 
2009-10-22,3716,A,5.8,Eureka-Jacobs,24 
2009-10-22,2271,C,6.0,Ukiah-County Library,24 
2009-10-22,3765,A,8.4,Willits-125 E Commercial Street,24 
2009-10-22,3711,A,4.0,Trinity,24 
2009-10-22,3489,A,4.7,Salinas-High School,24 
2009-10-22,3489,B,4.2,Salinas-High School,24 
2009-10-22,2628,A,4.9,Hollister-Fairview Road,24 
2009-10-22,2983,A,4.1,Pinnacles National Monument,24 
2009-10-22,3200,A,4.3,Santa Cruz AMS,24 
2009-10-22,3150,A,2.1,Lava Beds Natl Monument,24 
2009-10-22,2752,A,3.0,Yreka-Foothill Drive,24 
2009-10-22,2492,A,12.5,Burbank-W Palm Avenue,24 
2009-10-22,2492,C,19.5,Burbank-W Palm Avenue,24 
2009-10-22,3743,A,11.0,Compton-700 North Bullis Road,24 
2009-10-22,2849,A,11.2,Glendora-Laurel,24 
2009-10-22,2899,A,14.6,Los Angeles-North Main Street,24 
2009-10-22,2899,F,16.3,Los Angeles-North Main Street,24 
2009-10-22,2899,B,14.4,Los Angeles-North Main Street,24 
2009-10-22,2899,E,15.1,Los Angeles-North Main Street,24 
2009-10-22,2899,C,15.1,Los Angeles-North Main Street,24 
2009-10-22,2899,D,18.1,Los Angeles-North Main Street,24 
2009-10-22,2429,E,9.7,North Long Beach,24 
2009-10-22,2160,A,9.7,Pasadena-S Wilson Avenue,24 
2009-10-22,3693,A,11.9,Pico Rivera-4144 San Gabriel,24 
2009-10-22,3502,A,11.2,Santa Clarita,24 
2009-10-22,3679,A,11.8,South Long Beach,24 
2009-10-22,3674,B,11.9,Anaheim-Pampas Lane,24 
2009-10-22,3674,A,8.7,Anaheim-Pampas Lane,24 
2009-10-22,3674,C,10.3,Anaheim-Pampas Lane,24 
2009-10-22,3265,A,5.9,Mission Viejo-26081 Via Pera,24 
2009-10-22,3708,A,3.6,Agua Tibia,24 
2009-10-22,3168,A,11.7,Banning Airport,24 
2009-10-22,2943,A,11.4,Lake Elsinore-W Flint Street,24 
2009-10-22,3702,A,15.0,Mira Loma Van Buren,24 
2009-10-22,3702,B,17.4,Mira Loma Van Buren,24 
2009-10-22,2333,A,9.4,Riverside-Magnolia,24 
2009-10-22,2596,H,15.4,Riverside-Rubidoux,24 
2009-10-22,2596,A,11.8,Riverside-Rubidoux,24 
