summary_date,site,monitor,pm25_davg,name,obs_count 
2007-09-15,3151,A,3.3,Death Valley Natl Monument,24 
2007-09-15,3154,A,3.0,Keeler-Cerro Gordo Road,24 
2007-09-15,3707,A,2.1,Hoover,24 
2007-09-15,2914,A,4.1,Lakeport-Lakeport Blvd,24 
2007-09-15,3698,A,3.2,Bliss State Park,24 
2007-09-15,3144,A,5.0,San Andreas-Gold Strike Road,24 
2007-09-15,3018,A,3.9,Yosemite Natl Park-Turtleback Dome,24 
2007-09-15,2353,A,10.0,Yosemite Village-Visitor Center,24 
2007-09-15,3126,A,5.0,Grass Valley-Litton Building,24 
2007-09-15,3126,B,8.3,Grass Valley-Litton Building,24 
2007-09-15,2208,A,4.0,Truckee-Fire Station,24 
2007-09-15,2208,C,9.7,Truckee-Fire Station,24 
2007-09-15,2208,B,4.0,Truckee-Fire Station,24 
2007-09-15,3128,C,5.5,Chester-222 1st Avenue,24 
2007-09-15,3494,E,4.5,Portola-161 Nevada Street,24 
2007-09-15,3494,B,6.0,Portola-161 Nevada Street,24 
2007-09-15,3494,A,6.0,Portola-161 Nevada Street,24 
2007-09-15,3020,C,12.8,Quincy-N Church Street,24 
2007-09-15,3020,A,6.0,Quincy-N Church Street,24 
2007-09-15,3121,A,6.4,Mojave-923 Poole Street,24 
2007-09-15,3492,A,5.4,Ridgecrest-100 West California Avenue,24 
2007-09-15,3658,A,6.0,Lancaster-43301 Division Street,24 
2007-09-15,3152,A,1.8,Joshua Tree NP - Black Rock,24 
2007-09-15,3500,B,8.0,Victorville-14306 Park Avenue,24 
2007-09-15,3500,A,8.0,Victorville-14306 Park Avenue,24 
2007-09-15,2386,A,5.4,Eureka-I Street,24 
2007-09-15,2271,A,3.9,Ukiah-County Library,24 
2007-09-15,3711,A,4.8,Trinity,24 
2007-09-15,3489,A,4.1,Salinas-High School,24 
2007-09-15,2628,A,3.2,Hollister-Fairview Road,24 
2007-09-15,2983,A,3.1,Pinnacles National Monument,24 
2007-09-15,3200,A,3.1,Santa Cruz AMS,24 
2007-09-15,3150,A,3.8,Lava Beds Natl Monument,24 
2007-09-15,2484,A,11.8,Azusa,24 
2007-09-15,3701,B,2.5,Lebec-Peace Valley Road,24 
2007-09-15,2899,B,13.1,Los Angeles-North Main Street,24 
2007-09-15,2899,F,15.0,Los Angeles-North Main Street,24 
2007-09-15,2899,E,12.1,Los Angeles-North Main Street,24 
2007-09-15,2899,A,12.7,Los Angeles-North Main Street,24 
2007-09-15,2899,C,15.8,Los Angeles-North Main Street,24 
2007-09-15,2583,A,12.2,Lynwood,24 
2007-09-15,2429,A,11.3,North Long Beach,24 
2007-09-15,2160,A,11.1,Pasadena-S Wilson Avenue,24 
2007-09-15,2420,A,11.2,Reseda,24 
2007-09-15,3679,A,11.0,South Long Beach,24 
2007-09-15,3674,A,14.2,Anaheim-Pampas Lane,24 
2007-09-15,3674,C,2.3,Anaheim-Pampas Lane,24 
2007-09-15,3265,A,11.7,Mission Viejo-26081 Via Pera,24 
2007-09-15,3708,A,6.8,Agua Tibia,24 
2007-09-15,3702,A,18.2,Mira Loma Van Buren,24 
2007-09-15,2333,A,15.0,Riverside-Magnolia,24 
2007-09-15,2596,C,45.7,Riverside-Rubidoux,24 
2007-09-15,2596,D,17.4,Riverside-Rubidoux,24 
2007-09-15,2596,H,16.7,Riverside-Rubidoux,24 
2007-09-15,2596,E,15.6,Riverside-Rubidoux,24 
2007-09-15,2596,A,15.8,Riverside-Rubidoux,24 
2007-09-15,3266,A,4.6,Big Bear City-501 W. Valley Blvd,24 
2007-09-15,2266,A,16.1,Fontana-Arrow Highway,24 
2007-09-15,2266,D,16.9,Fontana-Arrow Highway,24 
2007-09-15,3254,A,14.8,Ontario-1408 Francis Street,24 
2007-09-15,2221,A,12.5,San Bernardino-4th Street,24 
2007-09-15,3700,A,4.8,San Gorgonio Wilderness,24 
2007-09-15,2965,B,4.9,Atascadero-Lewis Avenue,24 
2007-09-15,2965,A,4.1,Atascadero-Lewis Avenue,24 
2007-09-15,3688,A,5.1,San Luis Obispo-3220 South Higuera St,24 
2007-09-15,2360,B,5.7,Lompoc-S H Street,24 
2007-09-15,3710,A,5.8,San Rafael Wilderness,24 
2007-09-15,3665,C,10.9,Santa Barbara-700 East Canon Perdido,24 
2007-09-15,3665,A,8.0,Santa Barbara-700 East Canon Perdido,24 
2007-09-15,3486,A,6.8,Santa Maria-906 S Broadway,24 
2007-09-15,3486,C,5.6,Santa Maria-906 S Broadway,24 
2007-09-15,2991,C,10.6,El Rio-Rio Mesa School #2,24 
2007-09-15,2991,A,10.0,El Rio-Rio Mesa School #2,24 
2007-09-15,3172,A,7.7,Ojai-Ojai Avenue,24 
2007-09-15,3505,A,9.1,Piru-3301 Pacific Avenue,24 
2007-09-15,3505,B,9.5,Piru-3301 Pacific Avenue,24 
2007-09-15,2880,B,23.2,Simi Valley-Cochran Street,24 
2007-09-15,2880,C,10.6,Simi Valley-Cochran Street,24 
2007-09-15,2880,A,9.5,Simi Valley-Cochran Street,24 
2007-09-15,2984,A,9.6,Thousand Oaks-Moorpark Road,24 
2007-09-15,2984,B,9.7,Thousand Oaks-Moorpark Road,24 
2007-09-15,2460,A,17.7,Alpine-Victoria Drive,24 
2007-09-15,2589,A,13.1,Chula Vista,24 
2007-09-15,2327,D,17.8,El Cajon-Redwood Avenue,24 
2007-09-15,2327,C,12.1,El Cajon-Redwood Avenue,24 
2007-09-15,2327,A,12.5,El Cajon-Redwood Avenue,24 
2007-09-15,2263,B,12.0,Escondido-E Valley Parkway,24 
2007-09-15,2263,C,12.3,Escondido-E Valley Parkway,24 
2007-09-15,2263,A,11.9,Escondido-E Valley Parkway,24 
2007-09-15,2263,D,13.5,Escondido-E Valley Parkway,24 
2007-09-15,3690,A,11.2,San Diego-1110 Beardsley Street,24 
2007-09-15,3690,B,10.5,San Diego-1110 Beardsley Street,24 
2007-09-15,2040,A,12.4,San Diego-Overland Avenue,24 
2007-09-15,2293,A,4.3,Fremont-Chapel Way,24 
2007-09-15,3490,B,2.3,Livermore-793 Rincon Avenue,24 
2007-09-15,3490,A,3.7,Livermore-793 Rincon Avenue,24 
2007-09-15,3568,A,12.7,Oakland-Filbert St.,24 
2007-09-15,2831,B,4.7,Concord-2956-A Treat Blvd,24 
2007-09-15,2831,A,4.7,Concord-2956-A Treat Blvd,24 
2007-09-15,3506,A,5.5,Point Reyes,24 
2007-09-15,2986,A,3.0,Point Reyes National Seashore,24 
2007-09-15,2655,A,8.5,Napa-Jefferson Avenue,24 
2007-09-15,2373,A,5.3,San Francisco-Arkansas Street,24 
2007-09-15,2373,C,7.3,San Francisco-Arkansas Street,24 
2007-09-15,2125,C,4.1,Redwood City,24 
2007-09-15,2125,A,3.5,Redwood City,24 
2007-09-15,2320,A,3.9,Gilroy-9th Street,24 
2007-09-15,3661,B,8.0,San Jose-Jackson Street,24 
2007-09-15,3661,C,6.8,San Jose-Jackson Street,24 
2007-09-15,3661,A,5.2,San Jose-Jackson Street,24 
2007-09-15,3723,A,4.8,Benicia-East 2nd Street,24 
2007-09-15,2410,A,4.3,Vallejo-304 Tuolumne Street,24 
2007-09-15,2410,B,4.7,Vallejo-304 Tuolumne Street,24 
2007-09-15,3026,C,16.5,Clovis-N Villa Avenue,24 
2007-09-15,3026,A,5.8,Clovis-N Villa Avenue,24 
2007-09-15,3009,L,5.3,Fresno-1st Street,24 
2007-09-15,3009,D,9.9,Fresno-1st Street,24 
2007-09-15,3009,B,6.0,Fresno-1st Street,24 
2007-09-15,3009,C,6.9,Fresno-1st Street,24 
2007-09-15,3009,A,1.0,Fresno-1st Street,24 
2007-09-15,3485,A,8.5,Fresno-Hamilton and Winery,24 
2007-09-15,3704,A,3.1,Kaiser,24 
