summary_date,site,no_davg,name,obs_count,units 
2016-12-01,3658,0.014,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-12-01,2923,0.040,Barstow,23,Parts Per Million ( ppm ) 
2016-12-01,3215,0.003,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-12-01,3500,0.018,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-12-01,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-12-01,2484,0.009,Azusa,22,Parts Per Million ( ppm ) 
2016-12-01,3743,0.058,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-12-01,2849,0.002,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-12-01,3818,0.073,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2016-12-01,2899,0.039,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-12-01,3683,0.020,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-12-01,2160,0.014,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-12-01,3693,0.039,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-12-01,2898,0.041,Pomona,24,Parts Per Million ( ppm ) 
2016-12-01,2420,0.023,Reseda,24,Parts Per Million ( ppm ) 
2016-12-01,3502,0.009,Santa Clarita,24,Parts Per Million ( ppm ) 
2016-12-01,2494,0.009,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2016-12-01,3809,0.035,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-12-01,2249,0.024,La Habra,24,Parts Per Million ( ppm ) 
2016-12-01,3168,0.006,Banning Airport,23,Parts Per Million ( ppm ) 
2016-12-01,2943,0.008,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-12-01,3702,0.037,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2016-12-01,2596,0.038,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-12-01,2266,0.020,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2016-12-01,3820,0.052,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2016-12-01,3819,0.063,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2016-12-01,2221,0.031,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2016-12-01,2485,0.011,Upland,24,Parts Per Million ( ppm ) 
2016-12-01,3812,0.002,Atascadero-Lift Station #5              ,22,Parts Per Million ( ppm ) 
2016-12-01,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2016-12-01,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2016-12-01,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2016-12-01,2954,0.002,Gaviota-GTC Site B,22,Parts Per Million ( ppm ) 
2016-12-01,3153,0.001,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-12-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2016-12-01,2992,-0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2016-12-01,2360,0.003,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2016-12-01,2957,0.000,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2016-12-01,3665,0.007,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-12-01,3486,0.002,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-12-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2016-12-01,2991,0.001,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2016-12-01,2880,0.007,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2016-12-01,2460,0.000,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2016-12-01,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2016-12-01,2589,0.004,Chula Vista,22,Parts Per Million ( ppm ) 
2016-12-01,3829,0.011,El Cajon-Lexington Elementary School    ,19,Parts Per Million ( ppm ) 
2016-12-01,3739,0.003,Otay Mesa-Donovan,21,Parts Per Million ( ppm ) 
2016-12-01,3821,0.019,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2016-12-01,3766,0.003,San Diego-Kearny Villa Road,21,Parts Per Million ( ppm ) 
2016-12-01,3828,0.026,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2016-12-01,3773,0.001,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2016-12-01,3490,0.019,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2016-12-01,3247,0.016,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2016-12-01,3803,0.020,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2016-12-01,3742,0.015,Oakland-West,23,Parts Per Million ( ppm ) 
2016-12-01,2804,0.000,Bethel Island Road,23,Parts Per Million ( ppm ) 
2016-12-01,2831,0.007,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2016-12-01,3668,0.009,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2016-12-01,3782,0.012,San Ramon-9885 Alcosta Bl               ,20,Parts Per Million ( ppm ) 
2016-12-01,2622,0.017,San Rafael,23,Parts Per Million ( ppm ) 
2016-12-01,2655,0.018,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2016-12-01,2373,0.035,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2016-12-01,2125,0.023,Redwood City,23,Parts Per Million ( ppm ) 
2016-12-01,3661,0.028,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2016-12-01,3810,0.033,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2016-12-01,2410,0.038,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2016-12-01,3804,0.010,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2016-12-01,3026,0.014,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2016-12-01,2013,0.013,Fresno-Drummond Street,24,Parts Per Million ( ppm ) 
2016-12-01,3781,0.012,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2016-12-01,2844,0.001,Fresno-Sierra Skypark #2,24,Parts Per Million ( ppm ) 
2016-12-01,2114,0.003,Parlier,24,Parts Per Million ( ppm ) 
2016-12-01,3146,0.029,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2016-12-01,3787,0.018,Bakersfield-Municipal Airport,24,Parts Per Million ( ppm ) 
2016-12-01,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2016-12-01,2981,0.009,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2016-12-01,3129,0.006,Hanford-S Irwin Street,24,Parts Per Million ( ppm ) 
2016-12-01,3211,0.002,Madera-Pump Yard,24,Parts Per Million ( ppm ) 
2016-12-01,3022,0.007,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2016-12-01,2094,0.005,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2016-12-01,3696,0.001,Tracy-Airport,22,Parts Per Million ( ppm ) 
2016-12-01,2996,0.004,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2016-12-01,2032,0.018,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2016-12-01,3135,0.045,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2016-12-01,2551,0.004,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2016-12-01,2199,0.005,Palm Springs-Fire Station,24,Parts Per Million ( ppm ) 
2016-12-01,3783,0.000,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2016-12-01,2956,0.008,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2016-12-01,2977,0.001,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2016-12-01,3187,0.001,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2016-12-01,2123,0.003,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2016-12-01,3823,0.014,Sacramento-Bercut Drive,24,Parts Per Million ( ppm ) 
2016-12-01,2731,0.003,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2016-12-01,3738,0.001,Sacramento-Goldenland Court,24,Parts Per Million ( ppm ) 
2016-12-01,3011,0.003,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2016-12-01,2958,0.002,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2016-12-01,2143,0.000,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2016-12-02,3658,0.003,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-12-02,2923,0.001,Barstow,23,Parts Per Million ( ppm ) 
2016-12-02,3215,0.000,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-12-02,3500,0.001,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-12-02,3489,0.005,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-12-02,2484,0.000,Azusa,19,Parts Per Million ( ppm ) 
2016-12-02,3743,0.061,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2016-12-02,2849,-0.001,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2016-12-02,3818,0.068,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2016-12-02,2899,0.014,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2016-12-02,3683,0.002,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2016-12-02,2160,0.000,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2016-12-02,3693,0.034,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2016-12-02,2898,0.010,Pomona,24,Parts Per Million ( ppm ) 
2016-12-02,2420,0.001,Reseda,24,Parts Per Million ( ppm ) 
2016-12-02,3502,0.001,Santa Clarita,24,Parts Per Million ( ppm ) 
2016-12-02,2494,0.001,West Los Angeles-VA Hospital,18,Parts Per Million ( ppm ) 
2016-12-02,3809,0.011,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2016-12-02,3674,0.007,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2016-12-02,3168,0.004,Banning Airport,24,Parts Per Million ( ppm ) 
2016-12-02,2943,0.001,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2016-12-02,3702,0.001,Mira Loma Van Buren,20,Parts Per Million ( ppm ) 
2016-12-02,2596,0.001,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2016-12-02,2266,0.002,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2016-12-02,3820,0.002,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2016-12-02,3819,0.006,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2016-12-02,2221,-0.001,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2016-12-02,2485,0.000,Upland,24,Parts Per Million ( ppm ) 
2016-12-02,3812,0.006,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2016-12-02,3003,0.001,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2016-12-02,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2016-12-02,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2016-12-02,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-12-02,3101,0.000,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2016-12-02,2992,-0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2016-12-02,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2016-12-02,2957,0.000,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2016-12-02,3665,0.004,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-12-02,3486,0.002,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-12-02,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2016-12-02,2991,0.000,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2016-12-02,2880,0.000,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2016-12-02,3198,0.002,Camp Pendleton,22,Parts Per Million ( ppm ) 
2016-12-02,2589,0.008,Chula Vista,22,Parts Per Million ( ppm ) 
2016-12-02,3829,0.009,El Cajon-Lexington Elementary School    ,19,Parts Per Million ( ppm ) 
2016-12-02,3739,0.007,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2016-12-02,3821,0.019,San Diego-11403 Rancho Carmel Dr        ,22,Parts Per Million ( ppm ) 
2016-12-02,3766,0.002,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2016-12-02,3828,0.014,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2016-12-02,3773,0.001,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2016-12-02,3490,0.001,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2016-12-02,3247,0.006,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2016-12-02,3803,0.003,Oakland-Laney College                   ,22,Parts Per Million ( ppm ) 
2016-12-02,3742,0.007,Oakland-West,23,Parts Per Million ( ppm ) 
2016-12-02,2804,0.000,Bethel Island Road,23,Parts Per Million ( ppm ) 
2016-12-02,2831,0.003,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2016-12-02,3668,0.002,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2016-12-02,3782,0.002,San Ramon-9885 Alcosta Bl               ,18,Parts Per Million ( ppm ) 
2016-12-02,2622,0.008,San Rafael,23,Parts Per Million ( ppm ) 
2016-12-02,2655,0.000,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2016-12-02,2373,0.008,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2016-12-02,2125,0.014,Redwood City,23,Parts Per Million ( ppm ) 
2016-12-02,3661,0.004,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2016-12-02,3810,0.007,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2016-12-02,2410,0.002,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2016-12-02,3804,0.004,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2016-12-02,3026,0.017,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2016-12-02,2013,0.031,Fresno-Drummond Street,24,Parts Per Million ( ppm ) 
2016-12-02,3781,0.029,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2016-12-02,2844,0.004,Fresno-Sierra Skypark #2,24,Parts Per Million ( ppm ) 
2016-12-02,2114,0.005,Parlier,24,Parts Per Million ( ppm ) 
2016-12-02,3146,0.018,Bakersfield-5558 California Avenue,22,Parts Per Million ( ppm ) 
2016-12-02,3787,0.011,Bakersfield-Municipal Airport,24,Parts Per Million ( ppm ) 
2016-12-02,2312,0.004,Edison,23,Parts Per Million ( ppm ) 
2016-12-02,2981,0.017,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2016-12-02,3129,0.013,Hanford-S Irwin Street,24,Parts Per Million ( ppm ) 
2016-12-02,3211,0.003,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2016-12-02,3022,0.003,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2016-12-02,2094,0.004,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2016-12-02,3696,0.001,Tracy-Airport,23,Parts Per Million ( ppm ) 
2016-12-02,2996,0.004,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2016-12-02,2032,0.017,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2016-12-02,3135,0.001,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2016-12-02,2551,0.000,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2016-12-02,3783,0.003,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2016-12-02,2956,0.002,Roseville-N Sunrise Blvd,20,Parts Per Million ( ppm ) 
2016-12-02,2977,0.000,Elk Grove-Bruceville Road,21,Parts Per Million ( ppm ) 
2016-12-02,3187,0.000,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2016-12-02,2123,0.001,North Highlands-Blackfoot Way,24,Parts Per Million ( ppm ) 
2016-12-02,3823,0.010,Sacramento-Bercut Drive,23,Parts Per Million ( ppm ) 
2016-12-02,2731,0.000,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2016-12-02,3738,0.000,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2016-12-02,3011,0.002,Sacramento-T Street,23,Parts Per Million ( ppm ) 
