summary_date,site,no_davg,name,obs_count,units 
2001-05-01,2948,0.003,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-05-01,3121,0.001,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-05-01,3007,0.002,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-05-01,2923,0.007,Barstow,23,Parts Per Million ( ppm ) 
2001-05-01,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2001-05-01,3500,0.014,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-05-01,3202,0.019,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-05-01,3203,0.015,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-05-01,3185,0.015,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-05-01,3201,0.021,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-05-01,3183,0.000,Rosarito,23,Parts Per Million ( ppm ) 
2001-05-01,3255,0.002,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2001-05-01,3138,0.001,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-05-01,3141,0.002,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-05-01,3178,0.002,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-05-01,3489,0.002,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-05-01,2329,0.003,Davenport,24,Parts Per Million ( ppm ) 
2001-05-01,3481,0.002,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-05-01,2484,0.010,Azusa,23,Parts Per Million ( ppm ) 
2001-05-01,2492,0.020,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-05-01,2849,0.008,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-05-01,2045,0.004,Hawthorne,23,Parts Per Million ( ppm ) 
2001-05-01,3508,0.020,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-05-01,2899,0.012,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-05-01,2583,0.013,Lynwood,23,Parts Per Million ( ppm ) 
2001-05-01,2429,0.009,North Long Beach,23,Parts Per Million ( ppm ) 
2001-05-01,2160,0.008,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-05-01,2166,0.010,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-05-01,2898,0.024,Pomona,23,Parts Per Million ( ppm ) 
2001-05-01,2420,0.008,Reseda,23,Parts Per Million ( ppm ) 
2001-05-01,2494,0.007,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-05-01,2623,0.002,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2001-05-01,2937,0.001,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-05-01,2249,0.003,La Habra,23,Parts Per Million ( ppm ) 
2001-05-01,3168,0.004,Banning Airport,23,Parts Per Million ( ppm ) 
2001-05-01,2943,0.008,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2001-05-01,2596,0.007,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-05-01,2266,0.039,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2001-05-01,2221,0.028,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-05-01,2485,0.025,Upland,23,Parts Per Million ( ppm ) 
2001-05-01,2671,0.003,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2001-05-01,3251,0.003,Nipomo-Regional Park,21,Parts Per Million ( ppm ) 
2001-05-01,2709,0.002,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-05-01,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2001-05-01,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2001-05-01,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2001-05-01,3153,0.001,Goleta-Fairview,23,Parts Per Million ( ppm ) 
