summary_date,site,co_davg,name,obs_count,units 
2006-05-08,3658,0.183,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2006-05-08,2923,0.009,Barstow,23,Parts Per Million ( ppm ) 
2006-05-08,3500,0.314,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2006-05-08,3203,0.487,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-05-08,3185,0.309,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2006-05-08,3201,0.570,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2006-05-08,3183,0.387,Rosarito,23,Parts Per Million ( ppm ) 
2006-05-08,3255,0.670,Tecate-Paseo Morelos,20,Parts Per Million ( ppm ) 
2006-05-08,3138,0.387,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2006-05-08,3141,0.470,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2006-05-08,3178,0.504,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-05-08,3010,0.330,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2006-05-08,3116,0.295,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2006-05-08,3489,0.379,Salinas-High School,24,Parts Per Million ( ppm ) 
2006-05-08,2329,0.333,Davenport,24,Parts Per Million ( ppm ) 
2006-05-08,2484,0.413,Azusa,23,Parts Per Million ( ppm ) 
2006-05-08,2492,0.391,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,2899,0.313,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2006-05-08,3683,0.048,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-05-08,2583,0.487,Lynwood,23,Parts Per Million ( ppm ) 
2006-05-08,2429,0.570,North Long Beach,23,Parts Per Million ( ppm ) 
2006-05-08,2160,0.761,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,2898,0.526,Pomona,23,Parts Per Million ( ppm ) 
2006-05-08,2420,0.417,Reseda,23,Parts Per Million ( ppm ) 
2006-05-08,3502,0.400,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-05-08,2494,0.309,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-05-08,3674,0.200,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2006-05-08,2937,0.113,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-05-08,2249,0.417,La Habra,23,Parts Per Million ( ppm ) 
2006-05-08,3265,0.226,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2006-05-08,2943,0.257,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-05-08,2333,0.583,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2006-05-08,2596,0.774,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-05-08,2221,0.517,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-05-08,2485,0.587,Upland,23,Parts Per Million ( ppm ) 
2006-05-08,3688,0.170,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2006-05-08,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2006-05-08,3101,0.300,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2006-05-08,2360,0.183,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2006-05-08,3665,0.060,Santa Barbara-700 East Canon Perdido,20,Parts Per Million ( ppm ) 
2006-05-08,3486,0.087,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2006-05-08,3023,0.039,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2006-05-08,2589,0.519,Chula Vista,21,Parts Per Million ( ppm ) 
2006-05-08,2263,0.488,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2006-05-08,2933,0.652,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2006-05-08,3690,0.382,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2006-05-08,2921,0.879,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2006-05-08,2293,0.462,Fremont-Chapel Way,21,Parts Per Million ( ppm ) 
2006-05-08,3490,0.409,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,2804,0.300,Bethel Island Road,23,Parts Per Million ( ppm ) 
2006-05-08,2831,0.378,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2006-05-08,2102,0.383,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2006-05-08,3668,0.483,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2006-05-08,2622,0.343,San Rafael,23,Parts Per Million ( ppm ) 
2006-05-08,2655,0.330,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,2373,0.430,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2006-05-08,2125,0.648,Redwood City,23,Parts Per Million ( ppm ) 
2006-05-08,3661,0.237,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2006-05-08,2410,0.359,Vallejo-304 Tuolumne Street,22,Parts Per Million ( ppm ) 
2006-05-08,2105,0.352,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2006-05-08,3026,0.387,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,3009,0.186,Fresno-1st Street,22,Parts Per Million ( ppm ) 
2006-05-08,2844,0.335,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2006-05-08,3145,0.387,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2006-05-08,2094,0.270,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2006-05-08,2833,0.309,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2006-05-08,2996,0.300,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2006-05-08,3173,0.252,Calexico-East,23,Parts Per Million ( ppm ) 
2006-05-08,3135,0.448,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2006-05-08,2551,0.010,El Centro-9th Street,21,Parts Per Million ( ppm ) 
2006-05-08,2199,0.326,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2006-05-08,2115,0.248,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2006-05-08,2123,0.526,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2006-05-08,3223,0.222,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2006-05-08,2731,0.270,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2006-05-08,2840,0.558,Sacramento-El Camino and Watt,24,Parts Per Million ( ppm ) 
2006-05-09,3658,0.143,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2006-05-09,2923,0.026,Barstow,23,Parts Per Million ( ppm ) 
2006-05-09,3500,0.429,Victorville-14306 Park Avenue,21,Parts Per Million ( ppm ) 
2006-05-09,3203,0.496,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-05-09,3185,0.435,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2006-05-09,3201,1.187,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2006-05-09,3183,0.575,Rosarito,20,Parts Per Million ( ppm ) 
2006-05-09,3255,0.608,Tecate-Paseo Morelos,24,Parts Per Million ( ppm ) 
2006-05-09,3138,0.335,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2006-05-09,3141,0.439,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2006-05-09,3178,0.383,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-05-09,3010,0.374,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2006-05-09,3116,0.287,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2006-05-09,3489,0.413,Salinas-High School,24,Parts Per Million ( ppm ) 
2006-05-09,2329,0.300,Davenport,23,Parts Per Million ( ppm ) 
2006-05-09,2484,0.436,Azusa,22,Parts Per Million ( ppm ) 
2006-05-09,2492,0.396,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-05-09,2899,0.326,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2006-05-09,3683,0.004,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-05-09,2583,0.604,Lynwood,23,Parts Per Million ( ppm ) 
2006-05-09,2429,0.513,North Long Beach,23,Parts Per Million ( ppm ) 
2006-05-09,2160,0.778,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-05-09,2898,0.517,Pomona,23,Parts Per Million ( ppm ) 
2006-05-09,2420,0.387,Reseda,23,Parts Per Million ( ppm ) 
2006-05-09,3502,0.313,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-05-09,2494,0.235,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-05-09,3674,0.221,Anaheim-Pampas Lane,19,Parts Per Million ( ppm ) 
2006-05-09,2937,0.139,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-05-09,3265,0.274,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2006-05-09,2943,0.278,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-05-09,2333,0.578,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2006-05-09,2596,0.652,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-05-09,2221,0.483,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-05-09,2485,0.557,Upland,23,Parts Per Million ( ppm ) 
2006-05-09,3688,0.183,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2006-05-09,3153,0.000,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2006-05-09,3101,0.300,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2006-05-09,2360,0.174,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2006-05-09,3665,0.148,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2006-05-09,3486,0.196,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2006-05-09,3023,0.043,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2006-05-09,2589,0.452,Chula Vista,23,Parts Per Million ( ppm ) 
2006-05-09,2263,0.550,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2006-05-09,2933,0.687,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2006-05-09,3690,0.329,San Diego-1110 Beardsley Street,21,Parts Per Million ( ppm ) 
2006-05-09,2921,0.657,San Diego-Union Street,23,Parts Per Million ( ppm ) 
2006-05-09,2293,0.600,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2006-05-09,3490,0.413,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2006-05-09,2804,0.278,Bethel Island Road,23,Parts Per Million ( ppm ) 
2006-05-09,2831,0.357,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2006-05-09,2102,0.357,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2006-05-09,3668,0.530,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2006-05-09,2622,0.374,San Rafael,23,Parts Per Million ( ppm ) 
2006-05-09,2655,0.335,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
