summary_date,site,no2_davg,name,obs_count,units 
2001-04-01,2948,0.005,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-04-01,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2001-04-01,3121,0.003,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-04-01,3007,0.011,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-04-01,2923,0.022,Barstow,23,Parts Per Million ( ppm ) 
2001-04-01,3215,0.007,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2001-04-01,3500,0.015,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,3202,0.010,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-04-01,3203,0.017,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-04-01,3201,0.010,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-04-01,3183,0.005,Rosarito,23,Parts Per Million ( ppm ) 
2001-04-01,3255,0.015,Tecate-Paseo Morelos,24,Parts Per Million ( ppm ) 
2001-04-01,3138,0.013,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-04-01,3141,0.007,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-04-01,3178,0.008,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-04-01,3010,0.002,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-04-01,3116,0.002,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2001-04-01,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-04-01,2329,0.006,Davenport,22,Parts Per Million ( ppm ) 
2001-04-01,3481,0.003,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-04-01,2484,0.020,Azusa,23,Parts Per Million ( ppm ) 
2001-04-01,2492,0.026,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2849,0.017,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-04-01,2045,0.005,Hawthorne,23,Parts Per Million ( ppm ) 
2001-04-01,3508,0.023,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-04-01,2899,0.023,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-04-01,2583,0.034,Lynwood,23,Parts Per Million ( ppm ) 
2001-04-01,2429,0.020,North Long Beach,23,Parts Per Million ( ppm ) 
2001-04-01,2160,0.026,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2166,0.023,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-04-01,2898,0.024,Pomona,23,Parts Per Million ( ppm ) 
2001-04-01,2420,0.013,Reseda,23,Parts Per Million ( ppm ) 
2001-04-01,2855,0.022,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2001-04-01,2494,0.009,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-04-01,2623,0.015,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2001-04-01,2937,0.008,Costa Mesa-Mesa Verde Drive,24,Parts Per Million ( ppm ) 
2001-04-01,2249,0.016,La Habra,23,Parts Per Million ( ppm ) 
2001-04-01,3168,0.019,Banning Airport,23,Parts Per Million ( ppm ) 
2001-04-01,2943,0.008,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2001-04-01,2596,0.009,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-04-01,2266,0.029,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2001-04-01,2221,0.023,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-04-01,2485,0.031,Upland,23,Parts Per Million ( ppm ) 
2001-04-01,2965,0.007,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2671,0.002,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2001-04-01,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2001-04-01,2709,0.005,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-04-01,3003,0.003,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2001-04-01,2008,0.004,El Capitan Beach,23,Parts Per Million ( ppm ) 
2001-04-01,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2001-04-01,3153,0.006,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2001-04-01,3101,0.002,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2001-04-01,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2001-04-01,2360,0.002,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2001-04-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2001-04-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2001-04-01,2991,0.006,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2001-04-01,3172,0.005,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2880,0.013,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2001-04-01,2984,0.009,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2001-04-01,2756,0.003,Ventura County-W Casitas Pass Road,22,Parts Per Million ( ppm ) 
2001-04-01,2088,0.002,Ventura-Emma Wood State Beach,23,Parts Per Million ( ppm ) 
2001-04-01,2460,0.012,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2001-04-01,3198,0.004,Camp Pendleton,24,Parts Per Million ( ppm ) 
2001-04-01,2589,0.008,Chula Vista,23,Parts Per Million ( ppm ) 
2001-04-01,2327,0.014,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2263,0.013,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2001-04-01,2897,0.010,Oceanside-Mission Avenue,24,Parts Per Million ( ppm ) 
2001-04-01,2933,0.016,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2001-04-01,2964,0.008,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2040,0.011,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2293,0.007,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2001-04-01,3490,0.005,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2001-04-01,2831,0.006,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2001-04-01,2102,0.004,Pittsburg-10th Street,22,Parts Per Million ( ppm ) 
2001-04-01,3207,0.006,San Pablo-El Portal,23,Parts Per Million ( ppm ) 
2001-04-01,2622,0.008,San Rafael,23,Parts Per Million ( ppm ) 
2001-04-01,2655,0.006,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,2373,0.006,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2001-04-01,2125,0.006,Redwood City,23,Parts Per Million ( ppm ) 
2001-04-01,2413,0.013,San Jose-4th Street,22,Parts Per Million ( ppm ) 
2001-04-01,2410,0.004,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2001-04-01,2105,0.006,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2001-04-01,3026,0.009,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,3009,0.013,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2001-04-01,2013,0.015,Fresno-Drummond Street,24,Parts Per Million ( ppm ) 
2001-04-01,2844,0.009,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2001-04-01,2114,0.008,Parlier,21,Parts Per Million ( ppm ) 
2001-04-01,2941,0.006,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2001-04-01,3146,0.015,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2001-04-01,3145,0.002,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2001-04-01,2312,0.006,Edison,23,Parts Per Million ( ppm ) 
2001-04-01,2772,0.010,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2001-04-01,2981,0.014,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2001-04-01,3129,0.015,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2001-04-01,3211,0.008,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2001-04-01,2094,0.007,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
