summary_date,site,co_davg,name,obs_count,units 
2014-11-08,3658,0.297,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-11-08,2923,0.194,Barstow,22,Parts Per Million ( ppm ) 
2014-11-08,3500,0.422,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-11-08,3716,0.529,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-11-08,3489,0.354,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-11-08,2484,0.447,Azusa,23,Parts Per Million ( ppm ) 
2014-11-08,3743,1.120,Compton-700 North Bullis Road,21,Parts Per Million ( ppm ) 
2014-11-08,2849,0.266,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-11-08,3774,0.974,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-11-08,2899,1.053,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-11-08,3683,0.584,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-11-08,2160,0.465,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-11-08,3693,0.773,Pico Rivera-4144 San Gabriel,21,Parts Per Million ( ppm ) 
2014-11-08,2898,0.486,Pomona,23,Parts Per Million ( ppm ) 
2014-11-08,2420,0.871,Reseda,23,Parts Per Million ( ppm ) 
2014-11-08,3502,0.284,Santa Clarita,23,Parts Per Million ( ppm ) 
2014-11-08,2494,0.408,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-11-08,3674,0.870,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-11-08,2937,0.685,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-11-08,2249,0.781,La Habra,23,Parts Per Million ( ppm ) 
2014-11-08,3265,0.239,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2014-11-08,2943,0.230,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2014-11-08,3702,0.642,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-11-08,2333,0.751,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-11-08,2596,0.637,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2014-11-08,2266,0.368,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-11-08,2221,0.799,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2014-11-08,2485,0.437,Upland,23,Parts Per Million ( ppm ) 
2014-11-08,3153,0.191,Goleta-Fairview,23,Parts Per Million ( ppm ) 
