summary_date,site,no2_davg,name,obs_count,units 
2007-10-01,3658,0.014,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2007-10-01,2923,0.019,Barstow,23,Parts Per Million ( ppm ) 
2007-10-01,3215,0.007,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2007-10-01,3500,0.011,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,3185,0.020,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2007-10-01,3201,0.024,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2007-10-01,3255,0.025,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2007-10-01,3141,0.029,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2007-10-01,3178,0.011,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2007-10-01,3716,0.006,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2007-10-01,3010,0.005,Ukiah-E Gobbi Street,22,Parts Per Million ( ppm ) 
2007-10-01,3489,0.009,Salinas-High School,24,Parts Per Million ( ppm ) 
2007-10-01,2329,0.005,Davenport,24,Parts Per Million ( ppm ) 
2007-10-01,2484,0.046,Azusa,23,Parts Per Million ( ppm ) 
2007-10-01,2492,0.036,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2849,0.028,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2007-10-01,2899,0.038,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2007-10-01,3683,0.009,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2007-10-01,2583,0.036,Lynwood,23,Parts Per Million ( ppm ) 
2007-10-01,2429,0.026,North Long Beach,23,Parts Per Million ( ppm ) 
2007-10-01,2160,0.032,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,3693,0.035,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2007-10-01,2898,0.039,Pomona,23,Parts Per Million ( ppm ) 
2007-10-01,2420,0.025,Reseda,23,Parts Per Million ( ppm ) 
2007-10-01,2494,0.023,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2007-10-01,3674,0.024,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2007-10-01,2249,0.029,La Habra,23,Parts Per Million ( ppm ) 
2007-10-01,3168,0.018,Banning Airport,23,Parts Per Million ( ppm ) 
2007-10-01,2943,0.014,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2007-10-01,2596,0.024,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2007-10-01,2266,0.023,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2007-10-01,2221,0.029,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2007-10-01,2485,0.024,Upland,23,Parts Per Million ( ppm ) 
2007-10-01,2965,0.010,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2321,0.005,Morro Bay,23,Parts Per Million ( ppm ) 
2007-10-01,3251,0.006,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2007-10-01,3003,0.003,Carpinteria-Gobernador Road,21,Parts Per Million ( ppm ) 
2007-10-01,2008,0.007,El Capitan Beach,21,Parts Per Million ( ppm ) 
2007-10-01,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2007-10-01,3153,0.007,Goleta-Fairview,22,Parts Per Million ( ppm ) 
2007-10-01,3101,0.003,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2007-10-01,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2007-10-01,2360,0.004,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2007-10-01,2957,0.002,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2007-10-01,3665,0.013,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2007-10-01,3486,0.012,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2007-10-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2007-10-01,2991,0.012,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2007-10-01,2880,0.018,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2007-10-01,2460,0.011,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2007-10-01,3198,0.015,Camp Pendleton,23,Parts Per Million ( ppm ) 
2007-10-01,2589,0.017,Chula Vista,23,Parts Per Million ( ppm ) 
2007-10-01,2327,0.020,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2263,0.019,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2007-10-01,2933,0.036,Otay Mesa-Paseo International,22,Parts Per Million ( ppm ) 
2007-10-01,3690,0.021,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2007-10-01,2293,0.018,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2007-10-01,3490,0.010,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2804,0.005,Bethel Island Road,23,Parts Per Million ( ppm ) 
2007-10-01,2831,0.009,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2007-10-01,2102,0.006,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2007-10-01,3668,0.009,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2007-10-01,2622,0.013,San Rafael,23,Parts Per Million ( ppm ) 
2007-10-01,2655,0.010,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2373,0.016,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2007-10-01,2125,0.012,Redwood City,23,Parts Per Million ( ppm ) 
2007-10-01,3661,0.018,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2007-10-01,3723,0.004,Benicia-East 2nd Street,23,Parts Per Million ( ppm ) 
2007-10-01,2410,0.009,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2007-10-01,2105,0.009,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2007-10-01,3026,0.007,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,3009,0.009,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2007-10-01,2013,0.010,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2007-10-01,2844,0.004,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2007-10-01,2114,0.008,Parlier,23,Parts Per Million ( ppm ) 
2007-10-01,2941,0.008,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2007-10-01,3146,0.015,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,3145,0.022,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2007-10-01,2312,0.010,Edison,23,Parts Per Million ( ppm ) 
2007-10-01,2981,0.009,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2007-10-01,3129,0.005,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2007-10-01,3211,0.006,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2007-10-01,3022,0.005,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2094,0.015,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2007-10-01,3696,0.007,Tracy-Airport,23,Parts Per Million ( ppm ) 
2007-10-01,2996,0.008,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2007-10-01,2032,0.012,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2007-10-01,3173,0.008,Calexico-East,23,Parts Per Million ( ppm ) 
2007-10-01,3135,0.026,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2007-10-01,2551,0.019,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2007-10-01,2199,0.013,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2007-10-01,2115,0.010,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2007-10-01,2956,0.012,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2007-10-01,2977,0.008,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2007-10-01,3187,0.005,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2007-10-01,3223,0.012,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2007-10-01,2731,0.008,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2007-10-01,3011,0.014,Sacramento-T Street,22,Parts Per Million ( ppm ) 
2007-10-01,2958,0.008,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2007-10-01,2143,0.005,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2007-10-02,3658,0.022,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2007-10-02,2923,0.029,Barstow,23,Parts Per Million ( ppm ) 
2007-10-02,3215,0.004,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2007-10-02,3500,0.026,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2007-10-02,3201,0.020,Mexicali-UABC,19,Parts Per Million ( ppm ) 
