summary_date,site,no_davg,name,obs_count,units 
2014-02-08,3658,0.001,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-02-08,2923,0.001,Barstow,22,Parts Per Million ( ppm ) 
2014-02-08,3215,0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-02-08,3500,0.001,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-02-08,3489,0.000,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-02-08,2484,0.002,Azusa,23,Parts Per Million ( ppm ) 
2014-02-08,2492,0.011,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2014-02-08,3743,0.011,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2014-02-08,2849,0.000,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-02-08,3774,0.009,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-02-08,2899,0.011,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-02-08,3683,0.004,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-02-08,2160,0.002,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-02-08,3693,0.011,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-02-08,2898,0.006,Pomona,23,Parts Per Million ( ppm ) 
2014-02-08,2420,0.006,Reseda,23,Parts Per Million ( ppm ) 
2014-02-08,3502,0.001,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-02-08,2494,0.005,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-02-08,3809,0.022,Anaheim-812 W Vermont Street            ,23,Parts Per Million ( ppm ) 
2014-02-08,3674,0.004,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-02-08,2937,0.004,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-02-08,3168,0.001,Banning Airport,21,Parts Per Million ( ppm ) 
2014-02-08,2943,0.003,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2014-02-08,3702,0.009,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-02-08,2333,0.010,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-02-08,2596,0.007,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
