summary_date,site,co_davg,name,obs_count,units 
2010-09-01,3658,0.148,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-09-01,2923,0.243,Barstow,23,Parts Per Million ( ppm ) 
2010-09-01,3500,0.148,Victorville-14306 Park Avenue,21,Parts Per Million ( ppm ) 
2010-09-01,3183,0.597,Rosarito,23,Parts Per Million ( ppm ) 
2010-09-01,3255,0.737,Tecate-Paseo Morelos,22,Parts Per Million ( ppm ) 
2010-09-01,3138,0.059,Tijuana-ITT,18,Parts Per Million ( ppm ) 
2010-09-01,3141,0.706,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-09-01,3178,0.172,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2010-09-01,3716,0.205,Eureka-Jacobs,20,Parts Per Million ( ppm ) 
2010-09-01,3489,0.404,Salinas-High School,24,Parts Per Million ( ppm ) 
2010-09-01,2329,0.230,Davenport,23,Parts Per Million ( ppm ) 
2010-09-01,2484,0.576,Azusa,23,Parts Per Million ( ppm ) 
2010-09-01,2492,0.394,Burbank-W Palm Avenue,21,Parts Per Million ( ppm ) 
2010-09-01,3743,0.837,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-09-01,2849,0.577,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2010-09-01,3774,0.155,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-09-01,2899,0.500,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2010-09-01,3683,0.215,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-09-01,2429,0.244,North Long Beach,23,Parts Per Million ( ppm ) 
2010-09-01,2160,0.731,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2010-09-01,3693,0.442,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2010-09-01,2898,0.698,Pomona,24,Parts Per Million ( ppm ) 
2010-09-01,2420,0.438,Reseda,23,Parts Per Million ( ppm ) 
2010-09-01,3502,0.221,Santa Clarita,22,Parts Per Million ( ppm ) 
2010-09-01,2494,0.276,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2010-09-01,3674,0.534,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2010-09-01,2937,0.074,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2010-09-01,2249,0.581,La Habra,22,Parts Per Million ( ppm ) 
2010-09-01,3265,0.335,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2010-09-01,3747,0.439,Mira Loma-10551 Bellegrave,22,Parts Per Million ( ppm ) 
2010-09-01,3702,0.479,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2010-09-01,2333,0.517,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2010-09-01,2596,0.711,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2010-09-01,2266,0.425,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2010-09-01,2221,0.475,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2010-09-01,2485,0.668,Upland,23,Parts Per Million ( ppm ) 
2010-09-01,3153,0.126,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2010-09-01,3101,0.226,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2010-09-01,2360,0.048,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2010-09-01,3665,0.187,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2010-09-01,3486,0.276,Santa Maria-906 S Broadway,21,Parts Per Million ( ppm ) 
2010-09-01,3023,0.104,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2010-09-01,2263,0.587,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2010-09-01,3727,0.379,Berkeley-6th Street,19,Parts Per Million ( ppm ) 
2010-09-01,2293,0.437,Fremont-Chapel Way,19,Parts Per Million ( ppm ) 
2010-09-01,3247,0.395,Oakland-9925 International Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,3742,0.117,Oakland-West,18,Parts Per Million ( ppm ) 
2010-09-01,2804,0.221,Bethel Island Road,19,Parts Per Million ( ppm ) 
2010-09-01,2831,0.253,Concord-2956-A Treat Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,3668,0.468,San Pablo-Rumrill Blvd,19,Parts Per Million ( ppm ) 
2010-09-01,2622,0.374,San Rafael,19,Parts Per Million ( ppm ) 
2010-09-01,2655,0.421,Napa-Jefferson Avenue,19,Parts Per Million ( ppm ) 
2010-09-01,2373,0.416,San Francisco-Arkansas Street,19,Parts Per Million ( ppm ) 
2010-09-01,2125,0.432,Redwood City,19,Parts Per Million ( ppm ) 
2010-09-01,3770,0.332,Cupertino-22601 Voss Ave,19,Parts Per Million ( ppm ) 
2010-09-01,3661,0.503,San Jose-Jackson Street,19,Parts Per Million ( ppm ) 
2010-09-01,2410,0.442,Vallejo-304 Tuolumne Street,19,Parts Per Million ( ppm ) 
2010-09-01,2105,0.316,Santa Rosa-5th Street,19,Parts Per Million ( ppm ) 
2010-09-01,3026,0.291,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2010-09-01,3009,0.287,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2010-09-01,2013,0.359,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2010-09-01,2844,0.277,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2010-09-01,2094,0.178,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2010-09-01,2833,0.174,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2010-09-01,2996,0.418,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2010-09-01,3135,0.957,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2010-09-01,2551,1.117,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2010-09-01,2199,0.200,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2010-09-01,2115,0.170,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2010-09-01,2123,0.522,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2010-09-01,2731,0.371,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2010-09-01,2840,0.717,Sacramento-El Camino and Watt,24,Parts Per Million ( ppm ) 
2010-09-01,3738,0.378,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2010-09-02,3658,0.148,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-09-02,2923,0.204,Barstow,23,Parts Per Million ( ppm ) 
2010-09-02,3500,0.252,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-09-02,3183,0.629,Rosarito,19,Parts Per Million ( ppm ) 
2010-09-02,3255,0.843,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2010-09-02,3141,0.839,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-09-02,3178,0.240,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2010-09-02,3716,0.183,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2010-09-02,3489,0.371,Salinas-High School,24,Parts Per Million ( ppm ) 
2010-09-02,2329,0.188,Davenport,24,Parts Per Million ( ppm ) 
2010-09-02,2484,0.673,Azusa,23,Parts Per Million ( ppm ) 
2010-09-02,2492,0.462,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2010-09-02,3743,0.917,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-09-02,2849,0.614,Glendora-Laurel,21,Parts Per Million ( ppm ) 
2010-09-02,3774,0.026,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2010-09-02,3683,0.239,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
