summary_date,site,no_davg,name,obs_count,units 
2014-09-01,3658,0.000,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-09-01,2923,0.002,Barstow,22,Parts Per Million ( ppm ) 
2014-09-01,3500,0.001,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-09-01,3489,0.000,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-09-01,2484,-0.004,Azusa,21,Parts Per Million ( ppm ) 
2014-09-01,3743,0.000,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2014-09-01,2849,0.000,Glendora-Laurel,21,Parts Per Million ( ppm ) 
2014-09-01,3774,0.001,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-09-01,2899,0.001,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-09-01,3683,0.000,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-09-01,2160,0.000,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-09-01,3693,-0.002,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2014-09-01,2898,0.003,Pomona,23,Parts Per Million ( ppm ) 
2014-09-01,2420,0.000,Reseda,23,Parts Per Million ( ppm ) 
2014-09-01,3502,0.002,Santa Clarita,23,Parts Per Million ( ppm ) 
2014-09-01,2494,0.000,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-09-01,3809,0.009,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2014-09-01,3674,0.001,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2014-09-01,2937,0.001,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-09-01,2249,-0.001,La Habra,23,Parts Per Million ( ppm ) 
2014-09-01,3168,0.000,Banning Airport,23,Parts Per Million ( ppm ) 
2014-09-01,2943,0.001,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2014-09-01,3702,0.002,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-09-01,2333,0.003,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-09-01,2596,0.001,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2014-09-01,2266,-0.001,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-09-01,2221,0.001,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-09-01,2485,0.001,Upland,21,Parts Per Million ( ppm ) 
2014-09-01,2965,0.000,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-09-01,2321,0.000,Morro Bay,23,Parts Per Million ( ppm ) 
2014-09-01,3251,0.000,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-09-01,3003,0.000,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2014-09-01,2008,0.000,El Capitan Beach,21,Parts Per Million ( ppm ) 
2014-09-01,2954,0.000,Gaviota-GTC Site B,21,Parts Per Million ( ppm ) 
2014-09-01,3153,0.000,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2014-09-01,3101,0.000,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2014-09-01,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-09-01,2360,0.003,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2014-09-01,2957,0.000,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2014-09-01,3665,0.000,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-09-01,3486,0.002,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-09-01,3023,0.000,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2014-09-01,2991,0.000,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-09-01,2880,0.000,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-09-01,2460,0.000,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2014-09-01,3198,0.000,Camp Pendleton,22,Parts Per Million ( ppm ) 
2014-09-01,2589,0.000,Chula Vista,22,Parts Per Million ( ppm ) 
2014-09-01,3806,0.000,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2014-09-01,2263,0.001,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2014-09-01,2933,0.006,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2014-09-01,3690,0.001,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-09-01,3766,0.000,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2014-09-01,3773,0.000,Livermore-13224 Patterson Pass Road,19,Parts Per Million ( ppm ) 
2014-09-01,3490,0.000,Livermore-793 Rincon Avenue,19,Parts Per Million ( ppm ) 
2014-09-01,3247,0.002,Oakland-9925 International Blvd,19,Parts Per Million ( ppm ) 
2014-09-01,3803,0.004,Oakland-Laney College                   ,20,Parts Per Million ( ppm ) 
2014-09-01,3742,0.002,Oakland-West,19,Parts Per Million ( ppm ) 
2014-09-01,2804,0.000,Bethel Island Road,19,Parts Per Million ( ppm ) 
2014-09-01,2831,0.000,Concord-2956-A Treat Blvd,19,Parts Per Million ( ppm ) 
2014-09-01,3668,0.003,San Pablo-Rumrill Blvd,19,Parts Per Million ( ppm ) 
2014-09-01,3782,0.000,San Ramon-9885 Alcosta Bl               ,19,Parts Per Million ( ppm ) 
2014-09-01,2622,0.001,San Rafael,19,Parts Per Million ( ppm ) 
2014-09-01,2655,0.001,Napa-Jefferson Avenue,19,Parts Per Million ( ppm ) 
2014-09-01,2373,0.001,San Francisco-Arkansas Street,19,Parts Per Million ( ppm ) 
2014-09-01,2125,0.001,Redwood City,19,Parts Per Million ( ppm ) 
2014-09-01,3661,0.001,San Jose-Jackson Street,19,Parts Per Million ( ppm ) 
2014-09-01,3810,0.005,San Jose-Knox Avenue                    ,20,Parts Per Million ( ppm ) 
2014-09-01,2410,0.001,Vallejo-304 Tuolumne Street,19,Parts Per Million ( ppm ) 
2014-09-01,3804,0.001,Sebastopol-103 Morris Street            ,19,Parts Per Million ( ppm ) 
2014-09-01,3026,0.001,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2014-09-01,2013,0.002,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2014-09-01,3781,0.001,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2014-09-01,2844,0.002,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2014-09-01,2114,0.008,Parlier,23,Parts Per Million ( ppm ) 
2014-09-01,3787,0.001,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
