summary_date,site,ozone_davg,name,obs_count,units 
2005-01-01,3151,0.043,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2005-01-01,2914,0.026,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2005-01-01,2993,0.024,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2005-01-01,3144,0.031,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2005-01-01,3017,0.033,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2005-01-01,3664,0.019,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2005-01-01,3018,0.042,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2005-01-01,3126,0.032,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2005-01-01,3002,0.027,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2005-01-01,2968,0.032,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2005-01-01,3121,0.030,Mojave-923 Poole Street,22,Parts Per Million ( ppm ) 
2005-01-01,3658,0.032,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2005-01-01,3673,0.012,Blythe-445 West Murphy Street,22,Parts Per Million ( ppm ) 
2005-01-01,2923,0.018,Barstow,23,Parts Per Million ( ppm ) 
2005-01-01,2650,0.035,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2005-01-01,3152,0.039,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2005-01-01,2830,0.035,Phelan-Beekley Road and Phelan Road,23,Parts Per Million ( ppm ) 
2005-01-01,3215,0.031,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2005-01-01,3124,0.023,Twentynine Palms-Adobe Road #2,24,Parts Per Million ( ppm ) 
2005-01-01,3500,0.026,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-01-01,3201,0.013,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2005-01-01,3183,0.022,Rosarito,23,Parts Per Million ( ppm ) 
2005-01-01,3255,0.041,Tecate-Paseo Morelos,20,Parts Per Million ( ppm ) 
2005-01-01,3138,0.017,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2005-01-01,3141,0.014,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2005-01-01,3178,0.026,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2005-01-01,3010,0.017,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2005-01-01,3116,0.026,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2005-01-01,3033,0.020,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2005-01-01,2016,0.018,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2005-01-01,2894,0.026,King City-750 Metz Road,23,Parts Per Million ( ppm ) 
2005-01-01,3489,0.027,Salinas-High School,23,Parts Per Million ( ppm ) 
2005-01-01,2628,0.032,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2005-01-01,2983,0.022,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2005-01-01,2329,0.030,Davenport,23,Parts Per Million ( ppm ) 
2005-01-01,3200,0.018,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2005-01-01,3133,0.017,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
2005-01-01,2985,0.022,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
2005-01-01,2752,0.016,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2005-01-01,2484,0.023,Azusa,23,Parts Per Million ( ppm ) 
2005-01-01,2492,0.011,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-01-01,2849,0.023,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2005-01-01,2899,0.013,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-01-01,3683,0.018,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-01-01,2583,0.014,Lynwood,22,Parts Per Million ( ppm ) 
