summary_date,site,no_davg,name,obs_count,units 
2017-12-01,2116,0.000,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2017-12-01,3658,0.018,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2017-12-01,2923,0.039,Barstow,23,Parts Per Million ( ppm ) 
2017-12-01,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2017-12-01,3500,0.025,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2017-12-01,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2017-12-01,2484,0.021,Azusa,24,Parts Per Million ( ppm ) 
2017-12-01,3743,0.053,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2017-12-01,2849,0.006,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2017-12-01,3774,0.038,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2017-12-01,3818,0.083,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2017-12-01,2899,0.045,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2017-12-01,3683,0.004,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2017-12-01,2160,0.017,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2017-12-01,3693,0.053,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2017-12-01,2420,0.027,Reseda,24,Parts Per Million ( ppm ) 
2017-12-01,3502,0.009,Santa Clarita,24,Parts Per Million ( ppm ) 
2017-12-01,3809,0.065,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2017-12-01,3674,0.042,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2017-12-01,2249,0.038,La Habra,24,Parts Per Million ( ppm ) 
2017-12-01,3168,0.008,Banning Airport,24,Parts Per Million ( ppm ) 
2017-12-01,2943,0.016,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2017-12-01,2596,0.064,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2017-12-01,2266,0.033,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2017-12-01,3820,0.106,Ontario-NW Corner I-10 and Etiwanda Ave ,18,Parts Per Million ( ppm ) 
2017-12-01,3819,0.091,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2017-12-01,2221,0.044,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2017-12-01,2485,0.020,Upland,24,Parts Per Million ( ppm ) 
2017-12-01,3812,0.005,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2017-12-01,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2017-12-01,3003,0.001,Carpinteria-Gobernador Road,20,Parts Per Million ( ppm ) 
2017-12-01,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2017-12-01,2954,0.000,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2017-12-01,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2017-12-01,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2017-12-01,2992,-0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2017-12-01,2360,0.004,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2017-12-01,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2017-12-01,3486,0.004,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2017-12-01,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2017-12-01,2991,0.004,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2017-12-01,2880,0.013,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2017-12-01,2460,0.001,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2017-12-01,3198,0.007,Camp Pendleton,20,Parts Per Million ( ppm ) 
2017-12-01,2589,0.011,Chula Vista,22,Parts Per Million ( ppm ) 
2017-12-01,3829,0.008,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2017-12-01,3739,0.009,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2017-12-01,3821,0.022,San Diego-11403 Rancho Carmel Dr        ,21,Parts Per Million ( ppm ) 
2017-12-01,3766,0.005,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2017-12-01,3828,0.042,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2017-12-01,3490,0.026,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2017-12-01,3247,0.021,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2017-12-01,3803,0.039,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2017-12-01,3742,0.047,Oakland-West,23,Parts Per Million ( ppm ) 
2017-12-01,2804,0.010,Bethel Island Road,23,Parts Per Million ( ppm ) 
2017-12-01,2831,0.010,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2017-12-01,3668,0.009,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2017-12-01,3782,0.014,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2017-12-01,2622,0.016,San Rafael,23,Parts Per Million ( ppm ) 
2017-12-01,2655,0.026,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2017-12-01,2373,0.030,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2017-12-01,2125,0.026,Redwood City,23,Parts Per Million ( ppm ) 
2017-12-01,3661,0.043,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2017-12-01,3810,0.051,San Jose-Knox Avenue                    ,23,Parts Per Million ( ppm ) 
2017-12-01,2410,0.061,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2017-12-01,3804,0.017,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2017-12-01,3026,0.014,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2017-12-01,2013,0.025,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2017-12-01,3781,0.035,Fresno-Garland                          ,24,Parts Per Million ( ppm ) 
2017-12-01,2844,0.005,Fresno-Sierra Skypark #2,24,Parts Per Million ( ppm ) 
2017-12-01,2114,0.003,Parlier,24,Parts Per Million ( ppm ) 
2017-12-01,3146,0.019,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2017-12-01,3787,0.014,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2017-12-01,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2017-12-01,2981,0.014,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2017-12-01,3129,0.022,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2017-12-01,3211,0.007,Madera-Pump Yard,24,Parts Per Million ( ppm ) 
2017-12-01,3022,0.005,Merced-S Coffee Avenue,24,Parts Per Million ( ppm ) 
2017-12-01,2094,0.048,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2017-12-01,3696,0.003,Tracy-Airport,23,Parts Per Million ( ppm ) 
2017-12-01,2996,0.024,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2017-12-01,2032,0.021,Visalia-N Church Street,22,Parts Per Million ( ppm ) 
2017-12-01,3135,0.040,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
