summary_date,site,no2_davg,name,obs_count,units 
2001-04-22,2948,0.009,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-04-22,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2001-04-22,3121,0.006,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-04-22,3007,0.006,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2001-04-22,2923,0.019,Barstow,23,Parts Per Million ( ppm ) 
2001-04-22,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2001-04-22,3500,0.012,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2001-04-22,3203,0.024,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-04-22,3185,0.020,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2001-04-22,3201,0.022,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2001-04-22,3183,0.009,Rosarito,23,Parts Per Million ( ppm ) 
2001-04-22,3138,0.015,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2001-04-22,3141,0.020,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2001-04-22,3178,0.011,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-04-22,3010,0.003,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2001-04-22,3116,0.002,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2001-04-22,3489,0.001,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-04-22,2329,0.002,Davenport,22,Parts Per Million ( ppm ) 
2001-04-22,3481,0.004,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-04-22,2484,0.018,Azusa,23,Parts Per Million ( ppm ) 
2001-04-22,2492,0.026,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-04-22,2849,0.011,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-04-22,2045,0.019,Hawthorne,23,Parts Per Million ( ppm ) 
2001-04-22,3508,0.022,Los Angeles-651 Mott Street,22,Parts Per Million ( ppm ) 
2001-04-22,2899,0.027,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-04-22,2583,0.031,Lynwood,23,Parts Per Million ( ppm ) 
2001-04-22,2429,0.022,North Long Beach,23,Parts Per Million ( ppm ) 
2001-04-22,2160,0.019,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-04-22,2166,0.025,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-04-22,2898,0.030,Pomona,23,Parts Per Million ( ppm ) 
2001-04-22,2420,0.020,Reseda,23,Parts Per Million ( ppm ) 
2001-04-22,2855,0.014,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2001-04-22,2494,0.020,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-04-22,2623,0.021,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2001-04-22,2937,0.011,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-04-22,2249,0.016,La Habra,23,Parts Per Million ( ppm ) 
2001-04-22,3168,0.014,Banning Airport,23,Parts Per Million ( ppm ) 
2001-04-22,2943,0.010,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2001-04-22,2596,0.014,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-04-22,2266,0.020,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2001-04-22,2221,0.017,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-04-22,2485,0.022,Upland,23,Parts Per Million ( ppm ) 
2001-04-22,2965,0.007,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2001-04-22,2671,0.004,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2001-04-22,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2001-04-22,2709,0.006,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-04-22,3003,0.003,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2001-04-22,2008,0.005,El Capitan Beach,23,Parts Per Million ( ppm ) 
2001-04-22,2954,0.005,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2001-04-22,3153,0.009,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2001-04-22,3101,0.002,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2001-04-22,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2001-04-22,2360,0.002,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2001-04-22,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2001-04-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2001-04-22,2991,0.006,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2001-04-22,3172,0.005,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2001-04-22,2880,0.009,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2001-04-22,2984,0.011,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2001-04-22,2756,0.003,Ventura County-W Casitas Pass Road,22,Parts Per Million ( ppm ) 
