summary_date,site,no_davg,name,obs_count,units 
2001-12-15,2948,0.007,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2001-12-15,3121,0.003,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2001-12-15,3658,0.009,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2001-12-15,2923,0.016,Barstow,24,Parts Per Million ( ppm ) 
2001-12-15,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2001-12-15,3500,0.007,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2001-12-15,3202,0.014,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2001-12-15,3203,0.018,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2001-12-15,3183,0.010,Rosarito,23,Parts Per Million ( ppm ) 
2001-12-15,3138,0.025,Tijuana-ITT,19,Parts Per Million ( ppm ) 
2001-12-15,3178,0.005,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2001-12-15,3489,0.013,Salinas-High School,23,Parts Per Million ( ppm ) 
2001-12-15,2329,0.004,Davenport,22,Parts Per Million ( ppm ) 
2001-12-15,3481,0.005,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2001-12-15,2484,0.010,Azusa,23,Parts Per Million ( ppm ) 
2001-12-15,2492,0.055,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2001-12-15,2849,0.004,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2001-12-15,2045,0.035,Hawthorne,23,Parts Per Million ( ppm ) 
2001-12-15,3508,0.117,Los Angeles-651 Mott Street,23,Parts Per Million ( ppm ) 
2001-12-15,2899,0.080,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2001-12-15,2583,0.200,Lynwood,23,Parts Per Million ( ppm ) 
2001-12-15,2429,0.123,North Long Beach,23,Parts Per Million ( ppm ) 
2001-12-15,2160,0.071,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2001-12-15,2166,0.142,Pico Rivera,23,Parts Per Million ( ppm ) 
2001-12-15,2898,0.104,Pomona,23,Parts Per Million ( ppm ) 
2001-12-15,2420,0.004,Reseda,23,Parts Per Million ( ppm ) 
2001-12-15,3502,0.007,Santa Clarita,23,Parts Per Million ( ppm ) 
2001-12-15,2494,0.002,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2001-12-15,3509,0.077,Wilmington-1115 N.Mahar Avenue,23,Parts Per Million ( ppm ) 
2001-12-15,3674,0.069,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2001-12-15,2937,0.076,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2001-12-15,2249,0.101,La Habra,23,Parts Per Million ( ppm ) 
2001-12-15,3168,0.012,Banning Airport,23,Parts Per Million ( ppm ) 
2001-12-15,2943,0.010,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2001-12-15,2596,0.030,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2001-12-15,2266,0.020,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2001-12-15,2221,0.013,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2001-12-15,2485,0.019,Upland,23,Parts Per Million ( ppm ) 
2001-12-15,2965,0.019,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2001-12-15,2671,0.001,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2001-12-15,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2001-12-15,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2001-12-15,2709,0.003,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2001-12-15,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
