summary_date,site,ozone_davg,name,obs_count,units 
2010-09-08,3151,0.056,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2010-09-08,2914,0.030,Lakeport-Lakeport Blvd,22,Parts Per Million ( ppm ) 
2010-09-08,2993,0.028,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2010-09-08,3144,0.027,San Andreas-Gold Strike Road,21,Parts Per Million ( ppm ) 
2010-09-08,3196,0.031,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2010-09-08,3487,0.041,Echo Summit,23,Parts Per Million ( ppm ) 
2010-09-08,3017,0.033,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2010-09-08,3018,0.042,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2010-09-08,3126,0.031,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2010-09-08,2208,0.028,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2010-09-08,3157,0.036,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2010-09-08,3002,0.027,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2010-09-08,2968,0.028,Sonora-Barretta Street,22,Parts Per Million ( ppm ) 
2010-09-08,3121,0.040,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2010-09-08,3658,0.046,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-09-08,3673,0.029,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2010-09-08,2923,0.039,Barstow,23,Parts Per Million ( ppm ) 
2010-09-08,2650,0.041,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2010-09-08,3152,0.052,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2010-09-08,2830,0.039,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2010-09-08,3215,0.042,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2010-09-08,3500,0.039,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-09-08,3203,0.025,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-09-08,3183,0.034,Rosarito,20,Parts Per Million ( ppm ) 
2010-09-08,3255,0.027,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2010-09-08,3138,0.031,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2010-09-08,3178,0.027,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2010-09-08,3716,0.026,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2010-09-08,3010,0.023,Ukiah-E Gobbi Street,22,Parts Per Million ( ppm ) 
2010-09-08,2016,0.025,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2010-09-08,3726,0.026,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2010-09-08,3489,0.028,Salinas-High School,24,Parts Per Million ( ppm ) 
