summary_date,site,no_davg,name,obs_count,units 
2000-09-08,2948,0.002,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-09-08,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2000-09-08,3121,0.003,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-09-08,3007,0.012,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-09-08,2923,0.024,Barstow,22,Parts Per Million ( ppm ) 
2000-09-08,3215,0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2000-09-08,3500,0.032,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2000-09-08,3202,0.013,Mexicali-CBTIS,20,Parts Per Million ( ppm ) 
2000-09-08,3203,0.016,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2000-09-08,3185,0.013,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-09-08,3201,0.015,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2000-09-08,3183,0.004,Rosarito,23,Parts Per Million ( ppm ) 
2000-09-08,3138,0.004,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2000-09-08,3141,0.011,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2000-09-08,3178,0.004,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2000-09-08,3489,0.003,Salinas-High School,24,Parts Per Million ( ppm ) 
2000-09-08,2329,0.004,Davenport,24,Parts Per Million ( ppm ) 
2000-09-08,3481,0.002,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2000-09-08,2484,0.043,Azusa,23,Parts Per Million ( ppm ) 
2000-09-08,2492,0.044,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2000-09-08,2849,0.022,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2000-09-08,2045,0.001,Hawthorne,23,Parts Per Million ( ppm ) 
2000-09-08,2899,0.033,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2000-09-08,2583,0.036,Lynwood,23,Parts Per Million ( ppm ) 
2000-09-08,2429,0.011,North Long Beach,23,Parts Per Million ( ppm ) 
2000-09-08,2160,0.029,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2000-09-08,2166,0.029,Pico Rivera,23,Parts Per Million ( ppm ) 
2000-09-08,2898,0.080,Pomona,23,Parts Per Million ( ppm ) 
2000-09-08,2420,0.027,Reseda,23,Parts Per Million ( ppm ) 
2000-09-08,2855,0.028,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2000-09-08,2494,0.006,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2000-09-08,2623,0.010,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2000-09-08,2937,0.004,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2000-09-08,3168,0.010,Banning Airport,23,Parts Per Million ( ppm ) 
2000-09-08,2943,0.011,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2000-09-08,2596,0.041,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2000-09-08,2266,0.059,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2000-09-08,2221,0.021,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2000-09-08,2485,0.035,Upland,23,Parts Per Million ( ppm ) 
2000-09-08,2965,0.008,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2000-09-08,2671,0.001,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2000-09-08,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2000-09-08,2709,0.003,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2000-09-08,3003,0.000,Carpinteria-Gobernador Road,21,Parts Per Million ( ppm ) 
2000-09-08,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2000-09-08,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2000-09-08,3153,0.001,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2000-09-08,3101,0.000,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2000-09-08,2992,0.001,Lompoc-HSandP,22,Parts Per Million ( ppm ) 
2000-09-08,2360,0.002,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2000-09-08,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2000-09-08,2500,0.003,Santa Barbara-W Carillo Street,23,Parts Per Million ( ppm ) 
2000-09-08,3486,0.005,Santa Maria-906 S Broadway,22,Parts Per Million ( ppm ) 
2000-09-08,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2000-09-08,2991,0.002,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2000-09-08,3172,0.001,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2000-09-08,2880,0.025,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2000-09-08,2984,0.012,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2000-09-08,2756,0.001,Ventura County-W Casitas Pass Road,23,Parts Per Million ( ppm ) 
2000-09-08,2460,0.002,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2000-09-08,2589,0.012,Chula Vista,22,Parts Per Million ( ppm ) 
2000-09-08,2327,0.009,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2000-09-08,2263,0.013,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2000-09-08,2897,0.007,Oceanside-Mission Avenue,24,Parts Per Million ( ppm ) 
2000-09-08,2933,0.008,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2000-09-08,2964,0.008,San Diego-12th Avenue,22,Parts Per Million ( ppm ) 
