summary_date,site,co_davg,name,obs_count,units 
2018-09-15,2116,0.082,Bishop-White Mountain Research Center,23,Parts Per Million ( ppm ) 
2018-09-15,3658,-0.019,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-09-15,2923,0.192,Barstow,23,Parts Per Million ( ppm ) 
2018-09-15,3500,0.154,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-09-15,3779,0.200,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2018-09-15,3716,0.200,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2018-09-15,3489,0.150,Salinas-High School,22,Parts Per Million ( ppm ) 
2018-09-15,2484,0.394,Azusa,24,Parts Per Million ( ppm ) 
2018-09-15,3743,0.387,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-09-15,2849,0.431,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2018-09-15,3774,0.284,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-09-15,2899,0.475,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-09-15,3683,0.200,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2018-09-15,2160,0.283,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2018-09-15,3693,0.342,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-09-15,2898,0.455,Pomona,24,Parts Per Million ( ppm ) 
2018-09-15,2420,0.235,Reseda,24,Parts Per Million ( ppm ) 
2018-09-15,3502,0.267,Santa Clarita,24,Parts Per Million ( ppm ) 
2018-09-15,2494,0.363,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2018-09-15,3809,0.643,Anaheim-812 W Vermont Street            ,24,Parts Per Million ( ppm ) 
2018-09-15,3674,0.416,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-09-15,2249,0.207,La Habra,24,Parts Per Million ( ppm ) 
2018-09-15,3265,0.207,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2018-09-15,2943,0.282,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-09-15,3702,0.351,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2018-09-15,2596,0.462,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-09-15,2266,0.401,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2018-09-15,3820,0.459,Ontario-NW Corner I-10 and Etiwanda Ave ,24,Parts Per Million ( ppm ) 
2018-09-15,2221,0.403,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
