summary_date,site,no2_davg,name,obs_count,units 
2014-01-15,3658,0.023,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-01-15,2923,0.034,Barstow,22,Parts Per Million ( ppm ) 
2014-01-15,3215,0.013,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-01-15,3500,0.029,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,3779,0.001,Eureka-Humboldt Hill                    ,22,Parts Per Million ( ppm ) 
2014-01-15,3716,0.012,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-01-15,3489,0.011,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-01-15,2484,0.020,Azusa,22,Parts Per Million ( ppm ) 
2014-01-15,2492,0.042,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2014-01-15,3743,0.041,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2014-01-15,2849,0.012,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-01-15,3774,0.060,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-01-15,2899,0.047,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2014-01-15,3683,0.040,Los Angeles-Westchester Parkway,20,Parts Per Million ( ppm ) 
2014-01-15,2160,0.037,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2014-01-15,3693,0.041,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-01-15,2898,0.037,Pomona,22,Parts Per Million ( ppm ) 
2014-01-15,3502,0.008,Santa Clarita,21,Parts Per Million ( ppm ) 
2014-01-15,2494,0.023,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-01-15,3809,0.025,Anaheim-812 W Vermont Street            ,22,Parts Per Million ( ppm ) 
2014-01-15,3674,0.022,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-01-15,2937,0.030,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-01-15,2249,0.032,La Habra,21,Parts Per Million ( ppm ) 
2014-01-15,3168,0.002,Banning Airport,22,Parts Per Million ( ppm ) 
2014-01-15,2943,0.009,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-01-15,3702,0.003,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-01-15,2333,0.026,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-01-15,2266,0.004,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-01-15,2221,0.016,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2014-01-15,2965,0.017,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,2321,0.011,Morro Bay,23,Parts Per Million ( ppm ) 
2014-01-15,3251,0.006,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2014-01-15,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2014-01-15,2008,0.004,El Capitan Beach,23,Parts Per Million ( ppm ) 
2014-01-15,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2014-01-15,3153,0.013,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-01-15,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-01-15,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2014-01-15,2360,0.017,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-01-15,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2014-01-15,3665,0.024,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-01-15,3486,0.012,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-01-15,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-01-15,2991,0.006,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2014-01-15,2880,0.001,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2014-01-15,2460,0.001,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2014-01-15,3198,0.019,Camp Pendleton,20,Parts Per Million ( ppm ) 
2014-01-15,2589,0.029,Chula Vista,23,Parts Per Million ( ppm ) 
2014-01-15,2327,0.028,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,2263,0.023,Escondido-E Valley Parkway,20,Parts Per Million ( ppm ) 
2014-01-15,2933,0.032,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2014-01-15,3690,0.039,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-01-15,3766,0.019,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2014-01-15,3490,0.023,Livermore-793 Rincon Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,3247,0.023,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2014-01-15,3742,0.031,Oakland-West,23,Parts Per Million ( ppm ) 
2014-01-15,2804,0.013,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-01-15,2831,0.025,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-01-15,3668,0.016,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2014-01-15,2622,0.029,San Rafael,23,Parts Per Million ( ppm ) 
2014-01-15,2655,0.021,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2014-01-15,2373,0.039,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2014-01-15,2125,0.030,Redwood City,23,Parts Per Million ( ppm ) 
2014-01-15,3661,0.037,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2014-01-15,2410,0.021,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2014-01-15,3804,0.017,Sebastopol-103 Morris Street            ,20,Parts Per Million ( ppm ) 
2014-01-15,3026,0.021,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,2013,0.027,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2014-01-15,3781,0.027,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2014-01-15,2844,0.017,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2014-01-15,2114,0.022,Parlier,22,Parts Per Million ( ppm ) 
2014-01-15,3787,0.025,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2014-01-15,2312,0.010,Edison,24,Parts Per Million ( ppm ) 
2014-01-15,2981,0.024,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2014-01-15,3129,0.020,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2014-01-15,3211,0.014,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2014-01-15,3022,0.018,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2014-01-15,2094,0.031,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2014-01-15,3696,0.016,Tracy-Airport,22,Parts Per Million ( ppm ) 
2014-01-15,2996,0.021,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2014-01-15,2032,0.022,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2014-01-15,3135,0.020,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2014-01-15,2551,0.014,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2014-01-15,3783,0.020,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2014-01-15,2956,0.018,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2014-01-15,2977,0.011,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2014-01-15,3187,0.012,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2014-01-15,2123,0.027,North Highlands-Blackfoot Way,21,Parts Per Million ( ppm ) 
2014-01-15,2731,0.020,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2014-01-15,3738,0.023,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2014-01-15,3011,0.035,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2014-01-15,2958,0.028,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2014-01-15,2143,0.021,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2014-01-16,3658,0.022,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-01-16,2923,0.033,Barstow,22,Parts Per Million ( ppm ) 
2014-01-16,3215,0.008,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-01-16,3500,0.030,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-01-16,3779,0.001,Eureka-Humboldt Hill                    ,18,Parts Per Million ( ppm ) 
2014-01-16,3716,0.013,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
