summary_date,site,co_davg,name,obs_count,units 
2014-07-15,3658,0.079,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-07-15,2923,0.428,Barstow,22,Parts Per Million ( ppm ) 
2014-07-15,3500,0.229,Victorville-14306 Park Avenue,18,Parts Per Million ( ppm ) 
2014-07-15,3779,0.100,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-07-15,3716,0.300,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-07-15,3489,0.400,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-07-15,2484,0.271,Azusa,21,Parts Per Million ( ppm ) 
2014-07-15,3743,0.128,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2014-07-15,2849,0.376,Glendora-Laurel,19,Parts Per Million ( ppm ) 
2014-07-15,3774,0.266,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2014-07-15,2899,0.348,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-07-15,3683,0.489,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2014-07-15,3693,0.288,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-07-15,2898,0.065,Pomona,22,Parts Per Million ( ppm ) 
2014-07-15,2420,0.228,Reseda,22,Parts Per Million ( ppm ) 
2014-07-15,3502,0.114,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-07-15,2494,0.082,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2014-07-15,3674,0.100,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-07-15,2937,0.068,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-07-15,2249,0.021,La Habra,22,Parts Per Million ( ppm ) 
2014-07-15,3265,0.001,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2014-07-15,2943,-0.096,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-07-15,3702,0.054,Mira Loma Van Buren,21,Parts Per Million ( ppm ) 
2014-07-15,2333,0.199,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2014-07-15,2596,0.209,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2014-07-15,2266,0.033,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2014-07-15,2221,0.410,San Bernardino-4th Street,21,Parts Per Million ( ppm ) 
2014-07-15,2485,0.338,Upland,22,Parts Per Million ( ppm ) 
2014-07-15,3153,0.100,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-07-15,3101,0.004,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-07-15,2360,0.200,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-07-15,3665,0.122,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-07-15,3486,0.138,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-07-15,3023,0.204,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-07-15,3806,0.203,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2014-07-15,2263,0.229,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2014-07-15,3690,0.305,San Diego-1110 Beardsley Street,20,Parts Per Million ( ppm ) 
2014-07-15,3247,0.183,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2014-07-15,3803,0.434,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2014-07-15,3742,0.400,Oakland-West,23,Parts Per Million ( ppm ) 
2014-07-15,2804,0.297,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-07-15,2831,0.221,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-07-15,3668,0.312,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2014-07-15,2622,0.267,San Rafael,23,Parts Per Million ( ppm ) 
2014-07-15,2655,0.418,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2014-07-15,2373,0.285,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2014-07-15,2125,0.341,Redwood City,23,Parts Per Million ( ppm ) 
2014-07-15,3661,0.208,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2014-07-15,2410,0.269,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2014-07-15,3804,0.313,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2014-07-15,3026,0.196,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2014-07-15,2013,0.370,Fresno-Drummond Street,20,Parts Per Million ( ppm ) 
2014-07-15,3781,0.181,Fresno-Garland                          ,18,Parts Per Million ( ppm ) 
2014-07-15,2844,0.250,Fresno-Sierra Skypark #2,20,Parts Per Million ( ppm ) 
2014-07-15,3787,0.213,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2014-07-15,2094,0.142,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2014-07-15,2833,0.152,Modesto-14th Street,19,Parts Per Million ( ppm ) 
2014-07-15,3135,0.191,Calexico-Ethel Street,24,Parts Per Million ( ppm ) 
2014-07-15,2551,0.000,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2014-07-15,2199,0.139,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2014-07-15,3783,0.164,Chico-East Avenue                       ,23,Parts Per Million ( ppm ) 
2014-07-15,2123,0.248,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2014-07-15,2731,0.117,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2014-07-15,2840,0.365,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2014-07-15,3738,0.183,Sacramento-Goldenland Court,24,Parts Per Million ( ppm ) 
2014-07-16,3658,0.049,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-07-16,2923,0.387,Barstow,22,Parts Per Million ( ppm ) 
2014-07-16,3500,0.195,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-07-16,3779,0.109,Eureka-Humboldt Hill                    ,22,Parts Per Million ( ppm ) 
2014-07-16,3716,0.300,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2014-07-16,3489,0.400,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-07-16,2484,0.240,Azusa,20,Parts Per Million ( ppm ) 
2014-07-16,3743,0.135,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2014-07-16,2849,0.299,Glendora-Laurel,19,Parts Per Million ( ppm ) 
2014-07-16,3774,0.276,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-07-16,2899,0.194,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-07-16,3683,0.490,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2014-07-16,2160,0.087,Pasadena-S Wilson Avenue,19,Parts Per Million ( ppm ) 
2014-07-16,3693,0.256,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2014-07-16,2898,0.058,Pomona,23,Parts Per Million ( ppm ) 
2014-07-16,2420,0.224,Reseda,23,Parts Per Million ( ppm ) 
2014-07-16,3502,0.106,Santa Clarita,22,Parts Per Million ( ppm ) 
2014-07-16,2494,0.070,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-07-16,3674,0.075,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-07-16,2937,0.081,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-07-16,2249,0.032,La Habra,22,Parts Per Million ( ppm ) 
2014-07-16,3265,0.000,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2014-07-16,2943,-0.078,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2014-07-16,3702,0.050,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-07-16,2333,0.190,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-07-16,2596,0.200,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-07-16,2266,0.013,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2014-07-16,2221,0.373,San Bernardino-4th Street,21,Parts Per Million ( ppm ) 
2014-07-16,2485,0.326,Upland,21,Parts Per Million ( ppm ) 
2014-07-16,3153,0.100,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2014-07-16,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2014-07-16,2360,0.196,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2014-07-16,3665,0.137,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2014-07-16,3486,0.145,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2014-07-16,3023,0.204,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2014-07-16,3806,0.174,El Cajon-Floyd Smith Drive,19,Parts Per Million ( ppm ) 
2014-07-16,2263,0.204,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2014-07-16,3690,0.300,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2014-07-16,3247,0.132,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2014-07-16,3803,0.461,Oakland-Laney College                   ,23,Parts Per Million ( ppm ) 
2014-07-16,2804,0.283,Bethel Island Road,23,Parts Per Million ( ppm ) 
2014-07-16,2831,0.186,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2014-07-16,3668,0.259,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2014-07-16,2622,0.254,San Rafael,22,Parts Per Million ( ppm ) 
2014-07-16,2655,0.378,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2014-07-16,2373,0.270,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2014-07-16,2125,0.294,Redwood City,23,Parts Per Million ( ppm ) 
2014-07-16,3661,0.165,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2014-07-16,2410,0.250,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2014-07-16,3804,0.320,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2014-07-16,3026,0.187,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2014-07-16,2013,0.314,Fresno-Drummond Street,21,Parts Per Million ( ppm ) 
2014-07-16,3781,0.136,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2014-07-16,2844,0.250,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2014-07-16,3787,0.200,Bakersfield-Municipal Airport,23,Parts Per Million ( ppm ) 
2014-07-16,2094,0.124,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2014-07-16,2833,0.136,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2014-07-16,3135,0.161,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2014-07-16,2551,0.000,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2014-07-16,2199,0.138,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2014-07-16,3783,0.144,Chico-East Avenue                       ,22,Parts Per Million ( ppm ) 
2014-07-16,2123,0.243,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2014-07-16,2731,0.102,Sacramento-Del Paso Manor,24,Parts Per Million ( ppm ) 
2014-07-16,2840,0.338,Sacramento-El Camino and Watt,24,Parts Per Million ( ppm ) 
2014-07-16,3738,0.171,Sacramento-Goldenland Court,24,Parts Per Million ( ppm ) 
2014-07-17,3658,0.048,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2014-07-17,2923,0.388,Barstow,22,Parts Per Million ( ppm ) 
2014-07-17,3500,0.183,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-07-17,3779,0.100,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-07-17,3716,0.300,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2014-07-17,3489,0.417,Salinas-High School,24,Parts Per Million ( ppm ) 
2014-07-17,2484,0.232,Azusa,21,Parts Per Million ( ppm ) 
2014-07-17,3743,0.126,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2014-07-17,2849,0.305,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2014-07-17,3774,0.258,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2014-07-17,2899,0.226,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2014-07-17,3683,0.468,Los Angeles-Westchester Parkway,20,Parts Per Million ( ppm ) 
2014-07-17,2160,0.057,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2014-07-17,3693,0.242,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2014-07-17,2898,0.052,Pomona,23,Parts Per Million ( ppm ) 
2014-07-17,2420,0.204,Reseda,23,Parts Per Million ( ppm ) 
2014-07-17,3502,0.090,Santa Clarita,23,Parts Per Million ( ppm ) 
2014-07-17,2494,0.097,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2014-07-17,3674,0.042,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-07-17,2937,0.092,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-07-17,2249,0.018,La Habra,23,Parts Per Million ( ppm ) 
2014-07-17,3265,0.001,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2014-07-17,3702,0.042,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2014-07-17,2333,0.174,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2014-07-17,2596,0.204,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
