summary_date,site,no2_davg,name,obs_count,units 
2004-01-01,2948,0.003,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2004-01-01,3487,0.002,Echo Summit,23,Parts Per Million ( ppm ) 
2004-01-01,3121,0.005,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2004-01-01,3658,0.010,Lancaster-43301 Division Street,20,Parts Per Million ( ppm ) 
2004-01-01,2923,0.029,Barstow,22,Parts Per Million ( ppm ) 
2004-01-01,3215,0.008,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2004-01-01,3500,0.020,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2004-01-01,3185,0.030,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2004-01-01,3201,0.037,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-01-01,3183,0.018,Rosarito,23,Parts Per Million ( ppm ) 
2004-01-01,3138,0.031,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-01-01,3141,0.026,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2004-01-01,3178,0.021,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-01-01,3010,0.008,Ukiah-E Gobbi Street,22,Parts Per Million ( ppm ) 
2004-01-01,3116,0.006,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2004-01-01,3489,0.008,Salinas-High School,24,Parts Per Million ( ppm ) 
2004-01-01,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2004-01-01,2484,0.021,Azusa,23,Parts Per Million ( ppm ) 
2004-01-01,2492,0.036,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2849,0.023,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2004-01-01,2045,0.036,Hawthorne,23,Parts Per Million ( ppm ) 
2004-01-01,2899,0.036,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-01-01,2583,0.030,Lynwood,23,Parts Per Million ( ppm ) 
2004-01-01,2429,0.041,North Long Beach,23,Parts Per Million ( ppm ) 
2004-01-01,2160,0.033,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2166,0.033,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-01-01,2898,0.031,Pomona,23,Parts Per Million ( ppm ) 
2004-01-01,2420,0.027,Reseda,23,Parts Per Million ( ppm ) 
2004-01-01,3502,0.017,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-01-01,2494,0.033,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-01-01,3674,0.032,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-01-01,2937,0.028,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-01-01,2249,0.028,La Habra,23,Parts Per Million ( ppm ) 
2004-01-01,3168,0.019,Banning Airport,23,Parts Per Million ( ppm ) 
2004-01-01,2943,0.033,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-01-01,2596,0.024,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-01-01,2266,0.028,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2004-01-01,2221,0.026,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-01-01,2485,0.031,Upland,23,Parts Per Million ( ppm ) 
2004-01-01,2965,0.009,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2671,0.010,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2004-01-01,2321,0.006,Morro Bay,23,Parts Per Million ( ppm ) 
2004-01-01,3251,0.007,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2004-01-01,2709,0.009,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-01-01,2008,0.015,El Capitan Beach,23,Parts Per Million ( ppm ) 
2004-01-01,2954,0.006,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2004-01-01,3153,0.019,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2004-01-01,3101,0.010,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2004-01-01,2992,0.004,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2004-01-01,2360,0.008,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2004-01-01,2957,0.005,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2004-01-01,3665,0.022,Santa Barbara-700 East Canon Perdido,22,Parts Per Million ( ppm ) 
2004-01-01,3023,0.006,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2004-01-01,2991,0.019,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2004-01-01,3172,0.011,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2880,0.020,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2004-01-01,2984,0.025,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2004-01-01,2088,0.017,Ventura-Emma Wood State Beach,22,Parts Per Million ( ppm ) 
2004-01-01,2460,0.009,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2004-01-01,3198,0.019,Camp Pendleton,24,Parts Per Million ( ppm ) 
2004-01-01,2589,0.023,Chula Vista,23,Parts Per Million ( ppm ) 
2004-01-01,2327,0.029,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2263,0.027,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2004-01-01,2933,0.025,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2004-01-01,2964,0.030,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2040,0.022,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2004-01-01,2293,0.015,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2004-01-01,2804,0.006,Bethel Island Road,23,Parts Per Million ( ppm ) 
2004-01-01,2831,0.009,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2004-01-01,2102,0.010,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2004-01-01,3668,0.011,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
