summary_date,site,no2_davg,name,obs_count,units 
2005-02-01,3121,0.006,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2005-02-01,2923,0.022,Barstow,23,Parts Per Million ( ppm ) 
2005-02-01,3215,0.001,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2005-02-01,3500,0.019,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,3203,0.019,Mexicali-Cobach,22,Parts Per Million ( ppm ) 
2005-02-01,3185,0.024,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2005-02-01,3201,0.024,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2005-02-01,3183,0.025,Rosarito,23,Parts Per Million ( ppm ) 
2005-02-01,3138,0.031,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2005-02-01,3178,0.022,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2005-02-01,3010,0.016,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2005-02-01,3116,0.012,Willits-899 S Main Street,23,Parts Per Million ( ppm ) 
2005-02-01,3489,0.014,Salinas-High School,24,Parts Per Million ( ppm ) 
2005-02-01,2329,0.006,Davenport,22,Parts Per Million ( ppm ) 
2005-02-01,2484,0.022,Azusa,23,Parts Per Million ( ppm ) 
2005-02-01,2492,0.025,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2849,0.013,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2005-02-01,2899,0.041,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-02-01,3683,0.030,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-02-01,2429,0.040,North Long Beach,23,Parts Per Million ( ppm ) 
2005-02-01,2160,0.026,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2166,0.040,Pico Rivera,23,Parts Per Million ( ppm ) 
2005-02-01,2898,0.024,Pomona,23,Parts Per Million ( ppm ) 
2005-02-01,2420,0.012,Reseda,23,Parts Per Million ( ppm ) 
2005-02-01,3502,0.010,Santa Clarita,21,Parts Per Million ( ppm ) 
2005-02-01,2494,0.029,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2005-02-01,3674,0.032,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2005-02-01,2937,0.021,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2005-02-01,2249,0.026,La Habra,23,Parts Per Million ( ppm ) 
2005-02-01,3168,0.008,Banning Airport,23,Parts Per Million ( ppm ) 
2005-02-01,2943,0.012,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2005-02-01,2596,0.010,Riverside-Rubidoux,20,Parts Per Million ( ppm ) 
2005-02-01,2266,0.008,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2005-02-01,2221,0.006,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2005-02-01,2485,0.021,Upland,23,Parts Per Million ( ppm ) 
2005-02-01,2965,0.010,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2671,0.011,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2005-02-01,2321,0.009,Morro Bay,23,Parts Per Million ( ppm ) 
2005-02-01,3251,0.007,Nipomo-Regional Park,19,Parts Per Million ( ppm ) 
2005-02-01,2709,0.012,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2005-02-01,2008,0.009,El Capitan Beach,23,Parts Per Million ( ppm ) 
2005-02-01,2954,0.007,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2005-02-01,3153,0.014,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2005-02-01,3101,0.002,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2005-02-01,2992,0.003,Lompoc-HSandP,21,Parts Per Million ( ppm ) 
2005-02-01,2360,0.014,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2005-02-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2005-02-01,3665,0.021,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2005-02-01,3486,0.012,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2005-02-01,3023,0.001,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2005-02-01,2991,0.017,El Rio-Rio Mesa School #2,21,Parts Per Million ( ppm ) 
2005-02-01,2880,0.007,Simi Valley-Cochran Street,21,Parts Per Million ( ppm ) 
2005-02-01,2460,0.005,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2005-02-01,3198,0.027,Camp Pendleton,23,Parts Per Million ( ppm ) 
2005-02-01,2589,0.031,Chula Vista,23,Parts Per Million ( ppm ) 
2005-02-01,2327,0.028,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2263,0.027,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2005-02-01,2933,0.038,Otay Mesa-Paseo International,21,Parts Per Million ( ppm ) 
2005-02-01,2964,0.042,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2040,0.028,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2293,0.012,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2005-02-01,3490,0.018,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2005-02-01,2804,0.009,Bethel Island Road,23,Parts Per Million ( ppm ) 
2005-02-01,2831,0.019,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
