summary_date,site,co_davg,name,obs_count,units 
2005-01-15,2993,0.317,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2005-01-15,3144,0.196,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2005-01-15,3017,0.409,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2005-01-15,3664,0.357,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2005-01-15,2968,0.717,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2005-01-15,3658,0.570,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2005-01-15,2923,0.187,Barstow,23,Parts Per Million ( ppm ) 
2005-01-15,3500,0.648,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2005-01-15,3185,2.448,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2005-01-15,3201,2.661,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2005-01-15,3183,1.265,Rosarito,23,Parts Per Million ( ppm ) 
2005-01-15,3255,0.322,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2005-01-15,3138,1.368,Tijuana-ITT,22,Parts Per Million ( ppm ) 
2005-01-15,3178,1.390,Tijuana-Las Playas,21,Parts Per Million ( ppm ) 
2005-01-15,3010,0.768,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2005-01-15,3116,0.527,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2005-01-15,3489,0.461,Salinas-High School,23,Parts Per Million ( ppm ) 
2005-01-15,2329,0.622,Davenport,23,Parts Per Million ( ppm ) 
2005-01-15,3483,1.862,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2005-01-15,2484,0.404,Azusa,23,Parts Per Million ( ppm ) 
2005-01-15,2492,1.665,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2005-01-15,2899,1.148,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2005-01-15,3683,0.283,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2005-01-15,2583,2.636,Lynwood,22,Parts Per Million ( ppm ) 
2005-01-15,2429,1.283,North Long Beach,23,Parts Per Million ( ppm ) 
2005-01-15,2160,2.039,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2005-01-15,2166,1.613,Pico Rivera,23,Parts Per Million ( ppm ) 
2005-01-15,2898,1.370,Pomona,23,Parts Per Million ( ppm ) 
2005-01-15,2420,1.639,Reseda,23,Parts Per Million ( ppm ) 
2005-01-15,3502,0.268,Santa Clarita,22,Parts Per Million ( ppm ) 
2005-01-15,2494,0.665,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
