summary_date,site,ozone_davg,name,obs_count,units 
2009-04-01,2914,0.037,Lakeport-Lakeport Blvd,22,Parts Per Million ( ppm ) 
2009-04-01,2993,0.028,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2009-04-01,3144,0.032,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2009-04-01,3017,0.041,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2009-04-01,3018,0.048,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2009-04-01,3126,0.043,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-04-01,3002,0.033,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2009-04-01,2968,0.035,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2009-04-01,3121,0.054,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2009-04-01,3658,0.054,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-04-01,3673,0.043,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2009-04-01,2923,0.046,Barstow,23,Parts Per Million ( ppm ) 
2009-04-01,2650,0.044,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2009-04-01,3152,0.059,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2009-04-01,2830,0.050,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2009-04-01,3215,0.044,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2009-04-01,3500,0.047,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-04-01,3681,0.041,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-04-01,3203,0.022,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-04-01,3185,0.040,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2009-04-01,3201,0.028,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-04-01,3183,0.025,Rosarito,23,Parts Per Million ( ppm ) 
2009-04-01,3138,0.032,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-04-01,3141,0.030,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-04-01,3178,0.046,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2009-04-01,3716,0.040,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2009-04-01,3010,0.036,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-04-01,3033,0.036,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2009-04-01,2016,0.033,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2009-04-01,3726,0.034,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2009-04-01,3489,0.038,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-04-01,2628,0.032,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2009-04-01,2983,0.042,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2009-04-01,2329,0.039,Davenport,24,Parts Per Million ( ppm ) 
2009-04-01,3200,0.030,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2009-04-01,3133,0.038,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
2009-04-01,2985,0.031,Watsonville-Airport Boulevard,24,Parts Per Million ( ppm ) 
