summary_date,site,no_davg,name,obs_count,units 
2004-05-22,3487,0.001,Echo Summit,23,Parts Per Million ( ppm ) 
2004-05-22,3664,0.000,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-05-22,3121,0.000,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2004-05-22,3658,0.002,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-05-22,2923,0.001,Barstow,23,Parts Per Million ( ppm ) 
2004-05-22,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2004-05-22,3500,0.001,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-05-22,3203,0.004,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2004-05-22,3201,0.000,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-05-22,3183,0.002,Rosarito,23,Parts Per Million ( ppm ) 
2004-05-22,3255,0.003,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-05-22,3138,0.004,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-05-22,3141,0.005,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2004-05-22,3178,0.004,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-05-22,3489,0.000,Salinas-High School,23,Parts Per Million ( ppm ) 
2004-05-22,2484,0.002,Azusa,23,Parts Per Million ( ppm ) 
2004-05-22,2492,0.006,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-05-22,2849,0.000,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2004-05-22,2899,0.009,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-05-22,2583,0.004,Lynwood,23,Parts Per Million ( ppm ) 
2004-05-22,2429,0.011,North Long Beach,23,Parts Per Million ( ppm ) 
2004-05-22,2160,0.001,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-05-22,2166,0.009,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-05-22,2898,0.005,Pomona,23,Parts Per Million ( ppm ) 
2004-05-22,2420,0.000,Reseda,23,Parts Per Million ( ppm ) 
2004-05-22,3502,0.001,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-05-22,2494,0.000,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2004-05-22,3674,0.000,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-05-22,2937,0.001,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-05-22,2249,0.016,La Habra,23,Parts Per Million ( ppm ) 
2004-05-22,3168,0.005,Banning Airport,23,Parts Per Million ( ppm ) 
2004-05-22,2943,0.000,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-05-22,2596,0.000,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
