summary_date,site,ozone_davg,name,obs_count,units 
2000-12-22,3151,0.030,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2000-12-22,2914,0.017,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2000-12-22,2948,0.039,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-12-22,2993,0.008,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2000-12-22,3144,0.013,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2000-12-22,3487,0.044,Echo Summit,23,Parts Per Million ( ppm ) 
2000-12-22,3017,0.027,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2000-12-22,3018,0.037,Yosemite Natl Park-Turtleback Dome,22,Parts Per Million ( ppm ) 
2000-12-22,3126,0.033,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2000-12-22,2208,0.026,Truckee-Fire Station,24,Parts Per Million ( ppm ) 
2000-12-22,3157,0.034,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2000-12-22,3020,0.022,Quincy-N Church Street,24,Parts Per Million ( ppm ) 
2000-12-22,2968,0.016,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2000-12-22,3121,0.038,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-12-22,3007,0.014,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-12-22,2923,0.008,Barstow,22,Parts Per Million ( ppm ) 
2000-12-22,2650,0.018,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2000-12-22,2830,0.031,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2000-12-22,3215,0.020,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2000-12-22,3124,0.020,Twentynine Palms-Adobe Road #2,23,Parts Per Million ( ppm ) 
2000-12-22,3500,0.012,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2000-12-22,3202,0.011,Mexicali-CBTIS,23,Parts Per Million ( ppm ) 
2000-12-22,3203,0.018,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2000-12-22,3185,0.016,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-12-22,3201,0.012,Mexicali-UABC,20,Parts Per Million ( ppm ) 
2000-12-22,3183,0.010,Rosarito,23,Parts Per Million ( ppm ) 
2000-12-22,3255,0.024,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2000-12-22,3138,0.012,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2000-12-22,3141,0.006,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2000-12-22,3178,0.012,Tijuana-Las Playas,21,Parts Per Million ( ppm ) 
2000-12-22,3010,0.005,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2000-12-22,3116,0.013,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2000-12-22,3033,0.016,Healdsburg-Municipal Airport,24,Parts Per Million ( ppm ) 
2000-12-22,2016,0.018,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2000-12-22,2894,0.014,King City-750 Metz Road,23,Parts Per Million ( ppm ) 
2000-12-22,2939,0.010,Monterey-Silver Cloud Court,24,Parts Per Million ( ppm ) 
2000-12-22,3489,0.011,Salinas-High School,24,Parts Per Million ( ppm ) 
2000-12-22,2628,0.020,Hollister-Fairview Road,22,Parts Per Million ( ppm ) 
2000-12-22,2329,0.020,Davenport,24,Parts Per Million ( ppm ) 
2000-12-22,3200,0.012,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2000-12-22,3133,0.011,Scotts Valley-Scotts Valley Drive,24,Parts Per Million ( ppm ) 
