summary_date,site,ozone_davg,name,obs_count,units 
2018-11-08,3713,0.025,Bishop Tribe EMO-50 Tu Su Lane,24,Parts Per Million ( ppm ) 
2018-11-08,2116,0.040,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2018-11-08,3151,0.044,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2018-11-08,3834,0.026,Lakeport-S. Main Street                 ,23,Parts Per Million ( ppm ) 
2018-11-08,3802,0.043,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2018-11-08,2993,0.020,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2018-11-08,3144,0.028,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2018-11-08,3017,0.046,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2018-11-08,3018,0.050,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2018-11-08,3126,0.046,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2018-11-08,3002,0.034,Colfax-City Hall,22,Parts Per Million ( ppm ) 
2018-11-08,2968,0.036,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2018-11-08,3121,0.045,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2018-11-08,3658,0.041,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-11-08,3673,0.034,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2018-11-08,3732,0.041,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2018-11-08,2923,0.031,Barstow,23,Parts Per Million ( ppm ) 
2018-11-08,2650,0.035,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2018-11-08,3152,0.047,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2018-11-08,2830,0.044,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2018-11-08,3500,0.037,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-11-08,3779,0.032,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2018-11-08,3716,0.015,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2018-11-08,3010,0.004,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2018-11-08,3033,0.040,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2018-11-08,2016,0.035,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2018-11-08,3726,0.018,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2018-11-08,3489,0.020,Salinas-High School,23,Parts Per Million ( ppm ) 
2018-11-08,2628,0.032,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2018-11-08,2983,0.037,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2018-11-08,3200,0.037,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2018-11-08,2752,0.028,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2018-11-08,2484,0.037,Azusa,24,Parts Per Million ( ppm ) 
2018-11-08,3743,0.021,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-11-08,2849,0.036,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2018-11-08,3774,0.023,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-11-08,2899,0.018,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-11-08,3683,0.037,Los Angeles-Westchester Parkway,24,Parts Per Million ( ppm ) 
2018-11-08,2160,0.023,Pasadena-S Wilson Avenue,21,Parts Per Million ( ppm ) 
2018-11-08,3693,0.019,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-11-08,2898,0.020,Pomona,24,Parts Per Million ( ppm ) 
2018-11-08,2420,0.036,Reseda,24,Parts Per Million ( ppm ) 
2018-11-08,3502,0.031,Santa Clarita,24,Parts Per Million ( ppm ) 
2018-11-08,2494,0.036,West Los Angeles-VA Hospital,21,Parts Per Million ( ppm ) 
2018-11-08,3674,0.031,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-11-08,2249,0.023,La Habra,20,Parts Per Million ( ppm ) 
2018-11-08,3265,0.047,Mission Viejo-26081 Via Pera,24,Parts Per Million ( ppm ) 
2018-11-08,3168,0.038,Banning Airport,24,Parts Per Million ( ppm ) 
2018-11-08,2943,0.042,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-11-08,3702,0.032,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2018-11-08,2525,0.036,Perris,24,Parts Per Million ( ppm ) 
2018-11-08,2596,0.028,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-11-08,3777,0.048,Winchester-33700 Borel Road             ,24,Parts Per Million ( ppm ) 
2018-11-08,2499,0.044,Crestline,23,Parts Per Million ( ppm ) 
2018-11-08,2266,0.030,Fontana-Arrow Highway,24,Parts Per Million ( ppm ) 
2018-11-08,2077,0.031,Redlands-Dearborn,24,Parts Per Million ( ppm ) 
2018-11-08,2221,0.031,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2018-11-08,2485,0.020,Upland,24,Parts Per Million ( ppm ) 
2018-11-08,3812,0.024,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2018-11-08,3694,0.032,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2018-11-08,2321,0.034,Morro Bay,23,Parts Per Million ( ppm ) 
2018-11-08,3251,0.039,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2018-11-08,2955,0.022,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2018-11-08,3495,0.036,Red Hills,23,Parts Per Million ( ppm ) 
2018-11-08,3688,0.026,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2018-11-08,3003,0.042,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2018-11-08,2008,0.041,El Capitan Beach,22,Parts Per Million ( ppm ) 
2018-11-08,2954,0.030,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2018-11-08,3153,0.031,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2018-11-08,3101,0.050,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2018-11-08,2992,0.047,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2018-11-08,2360,0.019,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2018-11-08,2957,0.040,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2018-11-08,3665,0.031,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2018-11-08,3486,0.021,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2018-11-08,2593,0.030,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2018-11-08,3023,0.046,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2018-11-08,2991,0.031,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2018-11-08,3172,0.031,Ojai-Ojai Avenue,22,Parts Per Million ( ppm ) 
2018-11-08,3505,0.033,Piru-3301 Pacific Avenue,23,Parts Per Million ( ppm ) 
2018-11-08,2880,0.031,Simi Valley-Cochran Street,21,Parts Per Million ( ppm ) 
2018-11-08,2984,0.032,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2018-11-08,2460,0.048,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2018-11-08,3198,0.046,Camp Pendleton,22,Parts Per Million ( ppm ) 
2018-11-08,2589,0.038,Chula Vista,21,Parts Per Million ( ppm ) 
2018-11-08,3829,0.038,El Cajon-Lexington Elementary School    ,21,Parts Per Million ( ppm ) 
2018-11-08,3739,0.042,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2018-11-08,3766,0.041,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2018-11-08,3828,0.027,Berkeley-Aquatic Park                   ,23,Parts Per Million ( ppm ) 
2018-11-08,2806,0.043,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2018-11-08,3490,0.036,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2018-11-08,3247,0.023,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2018-11-08,3742,0.021,Oakland-West,23,Parts Per Million ( ppm ) 
2018-11-08,2804,0.038,Bethel Island Road,23,Parts Per Million ( ppm ) 
2018-11-08,2831,0.022,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2018-11-08,3668,0.031,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2018-11-08,3782,0.025,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2018-11-08,2622,0.021,San Rafael,23,Parts Per Million ( ppm ) 
2018-11-08,3837,0.043,Napa-Valley College,23,Parts Per Million ( ppm ) 
2018-11-08,2125,0.019,Redwood City,23,Parts Per Million ( ppm ) 
2018-11-08,2320,0.023,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2018-11-08,2613,0.030,Los Gatos,23,Parts Per Million ( ppm ) 
2018-11-08,3661,0.025,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2018-11-08,3140,0.020,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2018-11-08,3415,0.037,Fairfield-Chadbourne Road,23,Parts Per Million ( ppm ) 
2018-11-08,2410,0.020,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2018-11-08,3804,0.025,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2018-11-08,3026,0.018,Clovis-N Villa Avenue,24,Parts Per Million ( ppm ) 
2018-11-08,2013,0.019,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2018-11-08,3781,0.018,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2018-11-08,2844,0.022,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2018-11-08,2114,0.019,Parlier,23,Parts Per Million ( ppm ) 
2018-11-08,3759,0.027,Tranquility-32650 West Adams Avenue,23,Parts Per Million ( ppm ) 
