summary_date,site,no2_davg,name,obs_count,units 
2018-02-15,3658,0.007,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2018-02-15,2923,0.014,Barstow,18,Parts Per Million ( ppm ) 
2018-02-15,3215,0.003,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2018-02-15,3500,0.008,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2018-02-15,3779,0.001,Eureka-Humboldt Hill                    ,21,Parts Per Million ( ppm ) 
2018-02-15,3716,0.004,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2018-02-15,3489,0.007,Salinas-High School,24,Parts Per Million ( ppm ) 
2018-02-15,2484,0.012,Azusa,24,Parts Per Million ( ppm ) 
2018-02-15,3743,0.025,Compton-700 North Bullis Road,24,Parts Per Million ( ppm ) 
2018-02-15,2849,0.006,Glendora-Laurel,24,Parts Per Million ( ppm ) 
2018-02-15,3774,0.029,Long Beach-2425 Webster Street          ,24,Parts Per Million ( ppm ) 
2018-02-15,3818,0.037,Long Beach-Route 710 Near Road          ,24,Parts Per Million ( ppm ) 
2018-02-15,2899,0.026,Los Angeles-North Main Street,24,Parts Per Million ( ppm ) 
2018-02-15,3683,0.024,Los Angeles-Westchester Parkway,18,Parts Per Million ( ppm ) 
2018-02-15,2160,0.020,Pasadena-S Wilson Avenue,24,Parts Per Million ( ppm ) 
2018-02-15,3693,0.025,Pico Rivera-4144 San Gabriel,24,Parts Per Million ( ppm ) 
2018-02-15,2898,0.022,Pomona,24,Parts Per Million ( ppm ) 
2018-02-15,2420,0.013,Reseda,24,Parts Per Million ( ppm ) 
2018-02-15,3502,0.011,Santa Clarita,20,Parts Per Million ( ppm ) 
2018-02-15,2494,0.014,West Los Angeles-VA Hospital,24,Parts Per Million ( ppm ) 
2018-02-15,3674,0.023,Anaheim-Pampas Lane,24,Parts Per Million ( ppm ) 
2018-02-15,2249,0.017,La Habra,24,Parts Per Million ( ppm ) 
2018-02-15,3168,0.008,Banning Airport,24,Parts Per Million ( ppm ) 
2018-02-15,2943,0.009,Lake Elsinore-W Flint Street,24,Parts Per Million ( ppm ) 
2018-02-15,3702,0.009,Mira Loma Van Buren,24,Parts Per Million ( ppm ) 
2018-02-15,2596,0.010,Riverside-Rubidoux,24,Parts Per Million ( ppm ) 
2018-02-15,3820,0.013,Ontario-NW Corner I-10 and Etiwanda Ave ,20,Parts Per Million ( ppm ) 
2018-02-15,3819,0.020,Ontario-Route 60 Near Road              ,24,Parts Per Million ( ppm ) 
2018-02-15,2221,0.007,San Bernardino-4th Street,24,Parts Per Million ( ppm ) 
2018-02-15,2485,0.010,Upland,20,Parts Per Million ( ppm ) 
2018-02-15,3812,0.008,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2018-02-15,3251,0.002,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2018-02-15,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2018-02-15,2008,0.004,El Capitan Beach,23,Parts Per Million ( ppm ) 
2018-02-15,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2018-02-15,3153,0.004,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2018-02-15,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2018-02-15,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
