summary_date,site,no_davg,name,obs_count,units 
2013-02-22,3658,0.010,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2013-02-22,3215,0.002,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2013-02-22,3489,0.001,Salinas-High School,24,Parts Per Million ( ppm ) 
2013-02-22,2484,0.008,Azusa,23,Parts Per Million ( ppm ) 
2013-02-22,3743,0.043,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2013-02-22,2849,0.006,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2013-02-22,3774,0.032,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2013-02-22,2899,0.033,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2013-02-22,3683,0.012,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2013-02-22,3693,0.042,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2013-02-22,2898,0.040,Pomona,23,Parts Per Million ( ppm ) 
2013-02-22,3502,0.021,Santa Clarita,23,Parts Per Million ( ppm ) 
2013-02-22,2494,0.013,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2013-02-22,2937,0.014,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2013-02-22,2249,0.023,La Habra,22,Parts Per Million ( ppm ) 
2013-02-22,3168,0.005,Banning Airport,23,Parts Per Million ( ppm ) 
2013-02-22,2943,0.007,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2013-02-22,3702,0.027,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2013-02-22,2596,0.032,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2013-02-22,2266,0.020,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2013-02-22,2221,0.010,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2013-02-22,2965,0.010,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2013-02-22,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2013-02-22,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2013-02-22,3003,0.001,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2013-02-22,2008,0.001,El Capitan Beach,23,Parts Per Million ( ppm ) 
2013-02-22,2954,0.001,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2013-02-22,3153,0.002,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2013-02-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2013-02-22,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2013-02-22,2360,0.009,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2013-02-22,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2013-02-22,3665,0.009,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2013-02-22,3486,0.006,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2013-02-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2013-02-22,2991,0.003,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2013-02-22,2880,0.009,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2013-02-22,2460,0.001,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2013-02-22,2589,0.009,Chula Vista,23,Parts Per Million ( ppm ) 
2013-02-22,2327,0.010,El Cajon-Redwood Avenue,24,Parts Per Million ( ppm ) 
2013-02-22,2263,0.020,Escondido-E Valley Parkway,19,Parts Per Million ( ppm ) 
2013-02-22,2933,0.023,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2013-02-22,3690,0.017,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2013-02-22,3766,0.004,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2013-02-22,3773,0.001,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2013-02-22,3490,0.024,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2013-02-22,3247,0.009,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2013-02-22,3742,0.023,Oakland-West,23,Parts Per Million ( ppm ) 
2013-02-22,2804,0.002,Bethel Island Road,23,Parts Per Million ( ppm ) 
2013-02-22,2831,0.007,Concord-2956-A Treat Blvd,22,Parts Per Million ( ppm ) 
2013-02-22,3668,0.013,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2013-02-22,3782,0.009,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2013-02-22,2622,0.016,San Rafael,23,Parts Per Million ( ppm ) 
2013-02-22,2655,0.013,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2013-02-22,2373,0.026,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2013-02-22,2125,0.016,Redwood City,23,Parts Per Million ( ppm ) 
2013-02-22,3770,0.006,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2013-02-22,3661,0.014,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2013-02-22,2410,0.032,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2013-02-22,2105,0.007,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2013-02-22,3026,0.011,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2013-02-22,2013,0.009,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
