summary_date,site,ozone_davg,name,obs_count,units 
2012-07-08,3151,0.055,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2012-07-08,2914,0.048,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2012-07-08,2993,0.046,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2012-07-08,3144,0.047,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2012-07-08,3196,0.052,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2012-07-08,3487,0.057,Echo Summit,23,Parts Per Million ( ppm ) 
2012-07-08,3017,0.059,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2012-07-08,3161,0.069,Jerseydale - 6440 Jerseydale,23,Parts Per Million ( ppm ) 
2012-07-08,3736,0.065,Yosemite National Park-Glacier Point,24,Parts Per Million ( ppm ) 
2012-07-08,3731,0.048,Yosemite National Park-School Yard,24,Parts Per Million ( ppm ) 
2012-07-08,3018,0.070,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2012-07-08,3126,0.059,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2012-07-08,3157,0.057,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2012-07-08,3002,0.050,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2012-07-08,2968,0.054,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2012-07-08,3121,0.061,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2012-07-08,3658,0.050,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2012-07-08,3673,0.029,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2012-07-08,3732,0.045,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2012-07-08,2923,0.043,Barstow,23,Parts Per Million ( ppm ) 
2012-07-08,2650,0.064,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2012-07-08,3152,0.060,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2012-07-08,3733,0.058,Mojave National Preserve,24,Parts Per Million ( ppm ) 
2012-07-08,2830,0.063,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2012-07-08,3500,0.059,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3779,0.021,Eureka-Humboldt Hill                    ,20,Parts Per Million ( ppm ) 
2012-07-08,3716,0.022,Eureka-Jacobs,18,Parts Per Million ( ppm ) 
2012-07-08,3010,0.039,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2012-07-08,3033,0.023,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2012-07-08,2016,0.022,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2012-07-08,3726,0.024,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2012-07-08,3489,0.026,Salinas-High School,23,Parts Per Million ( ppm ) 
2012-07-08,2628,0.022,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2012-07-08,2983,0.032,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2012-07-08,3200,0.022,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2012-07-08,2752,0.038,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2012-07-08,2484,0.034,Azusa,23,Parts Per Million ( ppm ) 
2012-07-08,2492,0.041,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3743,0.037,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2012-07-08,2849,0.044,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2012-07-08,2899,0.034,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2012-07-08,3683,0.038,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2012-07-08,2429,0.035,North Long Beach,23,Parts Per Million ( ppm ) 
2012-07-08,2160,0.037,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3693,0.036,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2012-07-08,2898,0.038,Pomona,23,Parts Per Million ( ppm ) 
2012-07-08,2420,0.046,Reseda,23,Parts Per Million ( ppm ) 
2012-07-08,3502,0.052,Santa Clarita,23,Parts Per Million ( ppm ) 
2012-07-08,2494,0.032,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2012-07-08,3674,0.035,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2012-07-08,2937,0.035,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2012-07-08,2249,0.036,La Habra,22,Parts Per Million ( ppm ) 
2012-07-08,3265,0.036,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2012-07-08,3168,0.054,Banning Airport,22,Parts Per Million ( ppm ) 
2012-07-08,2943,0.046,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2012-07-08,3702,0.049,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2012-07-08,2525,0.052,Perris,23,Parts Per Million ( ppm ) 
2012-07-08,2596,0.051,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2012-07-08,2499,0.061,Crestline,23,Parts Per Million ( ppm ) 
2012-07-08,2266,0.048,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2012-07-08,2077,0.056,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2012-07-08,2221,0.052,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2012-07-08,2965,0.031,Atascadero-Lewis Avenue,22,Parts Per Million ( ppm ) 
2012-07-08,3694,0.049,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2012-07-08,2321,0.026,Morro Bay,23,Parts Per Million ( ppm ) 
2012-07-08,3251,0.025,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2012-07-08,2955,0.030,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3495,0.059,Red Hills,23,Parts Per Million ( ppm ) 
2012-07-08,3688,0.024,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2012-07-08,3003,0.027,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2012-07-08,2008,0.021,El Capitan Beach,23,Parts Per Million ( ppm ) 
2012-07-08,2954,0.023,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2012-07-08,3101,0.027,Las Flores Canyon #1,22,Parts Per Million ( ppm ) 
2012-07-08,2992,0.028,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2012-07-08,2360,0.030,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2012-07-08,2957,0.035,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2012-07-08,3665,0.027,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2012-07-08,3486,0.026,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2012-07-08,2593,0.021,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2012-07-08,3023,0.030,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2012-07-08,2991,0.026,El Rio-Rio Mesa School #2,22,Parts Per Million ( ppm ) 
2012-07-08,3172,0.045,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3505,0.034,Piru-3301 Pacific Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,2880,0.044,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2012-07-08,2984,0.031,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2012-07-08,2460,0.053,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2012-07-08,3198,0.037,Camp Pendleton,23,Parts Per Million ( ppm ) 
2012-07-08,2589,0.041,Chula Vista,23,Parts Per Million ( ppm ) 
2012-07-08,2368,0.043,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2012-07-08,2327,0.043,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2012-07-08,2263,0.041,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2012-07-08,3690,0.035,San Diego-1110 Beardsley Street,24,Parts Per Million ( ppm ) 
2012-07-08,3766,0.047,San Diego-Kearny Villa Road,23,Parts Per Million ( ppm ) 
2012-07-08,2806,0.025,Hayward-La Mesa,23,Parts Per Million ( ppm ) 
2012-07-08,3490,0.028,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3247,0.023,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2012-07-08,3742,0.024,Oakland-West,23,Parts Per Million ( ppm ) 
2012-07-08,2804,0.034,Bethel Island Road,23,Parts Per Million ( ppm ) 
2012-07-08,2831,0.030,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2012-07-08,3668,0.025,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2012-07-08,3782,0.027,San Ramon-9885 Alcosta Bl               ,23,Parts Per Million ( ppm ) 
2012-07-08,2622,0.021,San Rafael,23,Parts Per Million ( ppm ) 
2012-07-08,2655,0.025,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,2373,0.024,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2012-07-08,2125,0.022,Redwood City,23,Parts Per Million ( ppm ) 
2012-07-08,3770,0.023,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2012-07-08,2320,0.023,Gilroy-9th Street,23,Parts Per Million ( ppm ) 
2012-07-08,2613,0.024,Los Gatos,23,Parts Per Million ( ppm ) 
2012-07-08,3661,0.026,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2012-07-08,3140,0.032,San Martin-Murphy Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3415,0.029,Fairfield-Chadbourne Road,23,Parts Per Million ( ppm ) 
2012-07-08,2410,0.025,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2012-07-08,2105,0.020,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2012-07-08,3026,0.062,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2012-07-08,2013,0.057,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2012-07-08,3781,0.061,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
2012-07-08,2844,0.053,Fresno-Sierra Skypark #2,22,Parts Per Million ( ppm ) 
2012-07-08,2114,0.054,Parlier,22,Parts Per Million ( ppm ) 
2012-07-08,3759,0.048,Tranquility-32650 West Adams Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3758,0.050,Arvin-Di Giorgio,23,Parts Per Million ( ppm ) 
2012-07-08,3146,0.055,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2012-07-08,3787,0.059,Bakersfield-Municipal Airport,22,Parts Per Million ( ppm ) 
2012-07-08,2312,0.055,Edison,23,Parts Per Million ( ppm ) 
2012-07-08,2919,0.064,Maricopa-Stanislaus Street,23,Parts Per Million ( ppm ) 
2012-07-08,2772,0.061,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2012-07-08,2981,0.049,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2012-07-08,3129,0.050,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2012-07-08,3771,0.054,Madera-28261 Avenue 14,23,Parts Per Million ( ppm ) 
2012-07-08,3211,0.048,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2012-07-08,3022,0.052,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2012-07-08,2094,0.037,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2012-07-08,3696,0.054,Tracy-Airport,22,Parts Per Million ( ppm ) 
