summary_date,site,no2_davg,name,obs_count,units 
2009-12-01,3126,0.006,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-12-01,2923,0.026,Barstow,23,Parts Per Million ( ppm ) 
2009-12-01,3215,0.005,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-12-01,3500,0.023,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,3681,0.020,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-12-01,3203,0.039,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-12-01,3201,0.040,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-12-01,3255,0.026,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2009-12-01,3138,0.030,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-12-01,3141,0.030,Tijuana-La Mesa,21,Parts Per Million ( ppm ) 
2009-12-01,3716,0.005,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2009-12-01,3010,0.010,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-12-01,3489,0.012,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-12-01,2329,0.006,Davenport,24,Parts Per Million ( ppm ) 
2009-12-01,2484,0.022,Azusa,21,Parts Per Million ( ppm ) 
2009-12-01,2492,0.034,Burbank-W Palm Avenue,21,Parts Per Million ( ppm ) 
2009-12-01,3743,0.035,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2009-12-01,2899,0.033,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-12-01,2429,0.033,North Long Beach,23,Parts Per Million ( ppm ) 
2009-12-01,2160,0.028,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,3693,0.031,Pico Rivera-4144 San Gabriel,20,Parts Per Million ( ppm ) 
2009-12-01,2898,0.030,Pomona,23,Parts Per Million ( ppm ) 
2009-12-01,2420,0.032,Reseda,23,Parts Per Million ( ppm ) 
2009-12-01,3502,0.027,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-12-01,2494,0.026,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-12-01,3674,0.023,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-12-01,2937,0.022,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-12-01,2249,0.023,La Habra,22,Parts Per Million ( ppm ) 
2009-12-01,3168,0.017,Banning Airport,23,Parts Per Million ( ppm ) 
2009-12-01,2943,0.019,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-12-01,3747,0.028,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-12-01,2596,0.022,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2009-12-01,2266,0.031,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2009-12-01,2221,0.028,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-12-01,2485,0.025,Upland,21,Parts Per Million ( ppm ) 
2009-12-01,2965,0.013,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,2321,0.005,Morro Bay,23,Parts Per Million ( ppm ) 
2009-12-01,3251,0.005,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-12-01,3003,0.003,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-12-01,2008,0.004,El Capitan Beach,23,Parts Per Million ( ppm ) 
2009-12-01,2954,0.004,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-12-01,3153,0.011,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2009-12-01,2992,0.003,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2009-12-01,2360,0.005,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2009-12-01,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2009-12-01,3665,0.014,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2009-12-01,3486,0.012,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2009-12-01,3023,0.002,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2009-12-01,2991,0.014,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2009-12-01,2880,0.020,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2009-12-01,2460,0.008,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2009-12-01,3198,0.017,Camp Pendleton,21,Parts Per Million ( ppm ) 
2009-12-01,2589,0.019,Chula Vista,23,Parts Per Million ( ppm ) 
2009-12-01,2327,0.018,El Cajon-Redwood Avenue,22,Parts Per Million ( ppm ) 
2009-12-01,2263,0.020,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2009-12-01,2933,0.032,Otay Mesa-Paseo International,18,Parts Per Million ( ppm ) 
2009-12-01,3690,0.020,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2009-12-01,2040,0.021,San Diego-Overland Avenue,22,Parts Per Million ( ppm ) 
2009-12-01,3727,0.024,Berkeley-6th Street,23,Parts Per Million ( ppm ) 
2009-12-01,2293,0.032,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2009-12-01,3490,0.028,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,3247,0.031,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2009-12-01,3742,0.034,Oakland-West,23,Parts Per Million ( ppm ) 
2009-12-01,2804,0.016,Bethel Island Road,23,Parts Per Million ( ppm ) 
2009-12-01,2831,0.021,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2009-12-01,2622,0.025,San Rafael,23,Parts Per Million ( ppm ) 
2009-12-01,2655,0.019,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,2373,0.028,San Francisco-Arkansas Street,20,Parts Per Million ( ppm ) 
2009-12-01,2125,0.029,Redwood City,23,Parts Per Million ( ppm ) 
2009-12-01,3661,0.034,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2009-12-01,2410,0.026,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2009-12-01,2105,0.021,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2009-12-01,3026,0.020,Clovis-N Villa Avenue,22,Parts Per Million ( ppm ) 
2009-12-01,3009,0.026,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2009-12-01,2013,0.023,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2009-12-01,2844,0.017,Fresno-Sierra Skypark #2,18,Parts Per Million ( ppm ) 
2009-12-01,2114,0.020,Parlier,18,Parts Per Million ( ppm ) 
2009-12-01,2941,0.011,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2009-12-01,3146,0.023,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,3145,0.026,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2009-12-01,2312,0.017,Edison,23,Parts Per Million ( ppm ) 
2009-12-01,2981,0.019,Shafter-Walker Street,18,Parts Per Million ( ppm ) 
2009-12-01,3211,0.016,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2009-12-01,3022,0.016,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,2094,0.030,Stockton-Hazelton Street,20,Parts Per Million ( ppm ) 
2009-12-01,3696,0.011,Tracy-Airport,23,Parts Per Million ( ppm ) 
2009-12-01,2996,0.024,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2009-12-01,2032,0.023,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2009-12-01,3173,0.022,Calexico-East,23,Parts Per Million ( ppm ) 
2009-12-01,3135,0.030,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2009-12-01,2551,0.012,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2009-12-01,2199,0.014,Palm Springs-Fire Station,21,Parts Per Million ( ppm ) 
2009-12-01,2115,0.017,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2009-12-01,2956,0.020,Roseville-N Sunrise Blvd,21,Parts Per Million ( ppm ) 
2009-12-01,2977,0.015,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2009-12-01,3187,0.010,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2009-12-01,2123,0.025,North Highlands-Blackfoot Way,18,Parts Per Million ( ppm ) 
2009-12-01,2731,0.020,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2009-12-01,3738,0.030,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2009-12-01,3011,0.034,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2009-12-01,2958,0.022,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2009-12-01,2143,0.017,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2009-12-02,3126,0.005,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-12-02,2923,0.032,Barstow,22,Parts Per Million ( ppm ) 
2009-12-02,3215,0.009,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-12-02,3500,0.023,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-12-02,3681,0.027,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-12-02,3203,0.029,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-12-02,3201,0.036,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-12-02,3255,0.026,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2009-12-02,3138,0.034,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-12-02,3141,0.035,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-12-02,3716,0.005,Eureka-Jacobs,24,Parts Per Million ( ppm ) 
2009-12-02,3010,0.009,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-12-02,3489,0.011,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-12-02,2329,0.002,Davenport,24,Parts Per Million ( ppm ) 
2009-12-02,2484,0.013,Azusa,19,Parts Per Million ( ppm ) 
2009-12-02,3743,0.022,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2009-12-02,2849,0.018,Glendora-Laurel,18,Parts Per Million ( ppm ) 
2009-12-02,2899,0.026,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-12-02,2429,0.021,North Long Beach,23,Parts Per Million ( ppm ) 
2009-12-02,2160,0.016,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-12-02,2898,0.028,Pomona,18,Parts Per Million ( ppm ) 
2009-12-02,2420,0.020,Reseda,23,Parts Per Million ( ppm ) 
2009-12-02,3502,0.023,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-12-02,2494,0.021,West Los Angeles-VA Hospital,20,Parts Per Million ( ppm ) 
2009-12-02,3674,0.022,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-12-02,2937,0.014,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-12-02,2249,0.021,La Habra,23,Parts Per Million ( ppm ) 
2009-12-02,3168,0.013,Banning Airport,23,Parts Per Million ( ppm ) 
2009-12-02,2943,0.019,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-12-02,3747,0.017,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-12-02,2333,0.018,Riverside-Magnolia,22,Parts Per Million ( ppm ) 
2009-12-02,2596,0.015,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2009-12-02,2266,0.026,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2009-12-02,2221,0.025,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-12-02,2485,0.023,Upland,18,Parts Per Million ( ppm ) 
2009-12-02,2965,0.012,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2009-12-02,2321,0.004,Morro Bay,23,Parts Per Million ( ppm ) 
2009-12-02,3251,0.003,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-12-02,3003,0.004,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-12-02,2008,0.005,El Capitan Beach,23,Parts Per Million ( ppm ) 
2009-12-02,2954,0.006,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-12-02,3101,0.003,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
