summary_date,site,monitor,pm25_davg,name,obs_count 
2015-11-22,2116,B,3.1,Bishop-White Mountain Research Center,24 
2015-11-22,3154,G,3.0,Keeler-Cerro Gordo Road,24 
2015-11-22,3802,A,7.5,Tahoe City-221 Fairway Drive,24 
2015-11-22,3144,B,7.1,San Andreas-Gold Strike Road,24 
2015-11-22,2353,-,7.3,Yosemite Village-Visitor Center,22 
2015-11-22,3126,C,1.7,Grass Valley-Litton Building,22 
2015-11-22,2208,D,15.0,Truckee-Fire Station,24 
2015-11-22,3002,A,9.4,Colfax-City Hall,24 
2015-11-22,3801,C,41.5,Portola-Gulling Street                  ,24 
2015-11-22,3121,B,2.2,Mojave-923 Poole Street,21 
2015-11-22,3779,C,13.7,Eureka-Humboldt Hill                    ,24 
2015-11-22,2271,C,11.5,Ukiah-County Library,24 
2015-11-22,3765,A,10.4,Willits-125 E Commercial Street,24 
2015-11-22,3132,A,23.3,Weaverville-Courthouse,24 
2015-11-22,2016,A,3.0,Carmel Valley-Ford Road,24 
2015-11-22,3726,A,6.7,King City-415 Pearl Street,24 
2015-11-22,3489,C,6.8,Salinas-High School,24 
2015-11-22,2628,B,6.8,Hollister-Fairview Road,24 
2015-11-22,3811,A,10.1,San Lorenzo Valley Middle School AMS,24 
2015-11-22,3200,C,6.1,Santa Cruz AMS,24 
2015-11-22,2849,A,5.6,Glendora-Laurel,24 
2015-11-22,3818,A,8.8,Long Beach-Route 710 Near Road          ,24 
2015-11-22,2899,A,6.1,Los Angeles-North Main Street,24 
2015-11-22,2429,A,6.5,North Long Beach,24 
2015-11-22,2420,C,8.8,Reseda,24 
2015-11-22,3679,A,8.1,South Long Beach,24 
2015-11-22,3679,C,9.6,South Long Beach,24 
2015-11-22,3674,D,5.6,Anaheim-Pampas Lane,24 
2015-11-22,3674,A,6.3,Anaheim-Pampas Lane,24 
2015-11-22,3168,A,-1.1,Banning Airport,24 
2015-11-22,3702,C,6.0,Mira Loma Van Buren,24 
2015-11-22,3702,A,6.3,Mira Loma Van Buren,24 
2015-11-22,2596,Z,,Riverside-Rubidoux,11 
2015-11-22,2596,A,4.6,Riverside-Rubidoux,24 
2015-11-22,2596,F,5.7,Riverside-Rubidoux,24 
2015-11-22,3777,A,1.7,Winchester-33700 Borel Road             ,20 
2015-11-22,2499,A,7.6,Crestline,24 
2015-11-22,3819,A,8.0,Ontario-Route 60 Near Road              ,24 
2015-11-22,3819,C,12.9,Ontario-Route 60 Near Road              ,20 
2015-11-22,2485,A,6.2,Upland,24 
2015-11-22,3762,A,10.4,Arroyo Grande-2391 Willow Road,24 
2015-11-22,3812,A,11.5,Atascadero-Lift Station #5              ,24 
2015-11-22,2979,A,5.4,Nipomo-Guadalupe Road,24 
2015-11-22,3153,A,3.1,Goleta-Fairview,24 
2015-11-22,2360,A,5.5,Lompoc-S H Street,24 
2015-11-22,3486,D,2.8,Santa Maria-906 S Broadway,24 
2015-11-22,2991,D,3.6,El Rio-Rio Mesa School #2,24 
2015-11-22,3172,B,5.8,Ojai-Ojai Avenue,24 
2015-11-22,3505,C,2.8,Piru-3301 Pacific Avenue,24 
2015-11-22,2880,D,1.4,Simi Valley-Cochran Street,24 
