summary_date,site,monitor,pm25_davg,name,obs_count 
2019-05-08,2116,B,5.8,Bishop-White Mountain Research Center,24 
2019-05-08,3154,G,5.6,Keeler-Cerro Gordo Road,24 
2019-05-08,2224,A,4.5,Lee Vining-SMS,22 
2019-05-08,2915,B,5.5,Mammoth Lakes-Gateway HC,24 
2019-05-08,3802,B,0.6,Tahoe City-221 Fairway Drive,24 
2019-05-08,3144,B,6.8,San Andreas-Gold Strike Road,24 
2019-05-08,2353,A,7.0,Yosemite Village-Visitor Center,24 
2019-05-08,3126,D,7.4,Grass Valley-Litton Building,24 
2019-05-08,2208,D,12.0,Truckee-Fire Station,24 
2019-05-08,3002,B,7.0,Colfax-City Hall,22 
2019-05-08,3128,C,1.7,Chester-222 1st Avenue,24 
2019-05-08,3801,C,5.5,Portola-Gulling Street                  ,24 
2019-05-08,3020,A,3.9,Quincy-N Church Street,24 
2019-05-08,3020,C,5.1,Quincy-N Church Street,22 
2019-05-08,3121,B,12.1,Mojave-923 Poole Street,22 
2019-05-08,3835,A,8.3,Ridgecrest-Ward                         ,24 
2019-05-08,3658,B,7.6,Lancaster-43301 Division Street,24 
2019-05-08,3500,B,8.9,Victorville-14306 Park Avenue,24 
2019-05-08,3500,A,8.5,Victorville-14306 Park Avenue,24 
2019-05-08,2271,C,5.2,Ukiah-County Library,24 
2019-05-08,3765,A,5.1,Willits-125 E Commercial Street,24 
2019-05-08,3132,B,3.2,Weaverville-Courthouse,24 
2019-05-08,2016,A,3.7,Carmel Valley-Ford Road,24 
2019-05-08,3726,A,3.4,King City-415 Pearl Street,23 
2019-05-08,3489,C,2.3,Salinas-High School,23 
2019-05-08,2628,B,4.0,Hollister-Fairview Road,24 
2019-05-08,3811,A,3.5,San Lorenzo Valley Middle School AMS,24 
2019-05-08,3200,C,5.7,Santa Cruz AMS,23 
2019-05-08,2752,B,2.6,Yreka-Foothill Drive,24 
2019-05-08,3743,A,3.7,Compton-700 North Bullis Road,24 
2019-05-08,2849,A,9.4,Glendora-Laurel,24 
2019-05-08,3818,C,6.6,Long Beach-Route 710 Near Road          ,23 
2019-05-08,3818,A,5.4,Long Beach-Route 710 Near Road          ,24 
2019-05-08,2899,I,6.8,Los Angeles-North Main Street,24 
2019-05-08,2899,A,4.8,Los Angeles-North Main Street,24 
2019-05-08,2420,C,7.9,Reseda,24 
2019-05-08,3679,B,4.2,South Long Beach,24 
2019-05-08,3679,A,3.6,South Long Beach,24 
2019-05-08,3674,A,3.8,Anaheim-Pampas Lane,24 
2019-05-08,3674,B,2.4,Anaheim-Pampas Lane,24 
2019-05-08,3168,A,16.3,Banning Airport,24 
2019-05-08,2943,A,2.7,Lake Elsinore-W Flint Street,23 
2019-05-08,3702,B,18.3,Mira Loma Van Buren,24 
2019-05-08,3702,A,16.8,Mira Loma Van Buren,24 
2019-05-08,2596,J,18.1,Riverside-Rubidoux,24 
2019-05-08,2596,A,18.3,Riverside-Rubidoux,24 
2019-05-08,3777,A,5.3,Winchester-33700 Borel Road             ,24 
2019-05-08,2499,A,11.3,Crestline,24 
2019-05-08,3819,A,7.5,Ontario-Route 60 Near Road              ,24 
2019-05-08,3819,C,9.1,Ontario-Route 60 Near Road              ,24 
2019-05-08,2485,A,5.4,Upland,22 
2019-05-08,3762,A,-0.1,Arroyo Grande-2391 Willow Road,24 
2019-05-08,3812,A,1.3,Atascadero-Lift Station #5              ,24 
2019-05-08,2979,A,4.2,Nipomo-Guadalupe Road,23 
2019-05-08,3688,B,3.5,San Luis Obispo-3220 South Higuera St,24 
2019-05-08,3153,A,1.4,Goleta-Fairview,24 
2019-05-08,2360,A,1.3,Lompoc-S H Street,24 
2019-05-08,3665,D,4.8,Santa Barbara-700 East Canon Perdido,24 
2019-05-08,3486,D,2.4,Santa Maria-906 S Broadway,23 
2019-05-08,2991,D,2.9,El Rio-Rio Mesa School #2,24 
2019-05-08,3172,B,3.3,Ojai-Ojai Avenue,24 
2019-05-08,3505,C,4.8,Piru-3301 Pacific Avenue,24 
2019-05-08,2880,D,5.6,Simi Valley-Cochran Street,24 
2019-05-08,2880,E,5.7,Simi Valley-Cochran Street,24 
2019-05-08,2984,F,3.5,Thousand Oaks-Moorpark Road,24 
2019-05-08,2460,B,0.8,Alpine-Victoria Drive,24 
2019-05-08,3198,C,0.8,Camp Pendleton,24 
2019-05-08,3829,A,3.0,El Cajon-Lexington Elementary School    ,24 
2019-05-08,3829,B,,El Cajon-Lexington Elementary School    ,13 
2019-05-08,3828,A,7.5,Berkeley-Aquatic Park                   ,23 
2019-05-08,3490,D,4.4,Livermore-793 Rincon Avenue,24 
2019-05-08,3247,B,5.1,Oakland-9925 International Blvd,24 
2019-05-08,3803,A,6.2,Oakland-Laney College                   ,24 
2019-05-08,3742,C,4.5,Oakland-West,24 
2019-05-08,3840,A,5.3,Pleasanton-Owens Ct                     ,23 
2019-05-08,2831,C,7.2,Concord-2956-A Treat Blvd,24 
2019-05-08,3668,A,5.5,San Pablo-Rumrill Blvd,24 
2019-05-08,2622,A,4.9,San Rafael,24 
2019-05-08,3837,A,4.4,Napa-Valley College,24 
2019-05-08,2373,D,4.8,San Francisco-Arkansas Street,24 
2019-05-08,2125,D,5.0,Redwood City,21 
2019-05-08,2320,B,4.8,Gilroy-9th Street,24 
2019-05-08,3661,D,7.3,San Jose-Jackson Street,23 
2019-05-08,3810,A,6.2,San Jose-Knox Avenue                    ,23 
2019-05-08,2410,E,6.9,Vallejo-304 Tuolumne Street,24 
2019-05-08,2410,D,6.7,Vallejo-304 Tuolumne Street,24 
2019-05-08,3804,A,4.5,Sebastopol-103 Morris Street            ,23 
2019-05-08,3781,E,7.7,Fresno-Garland                          ,24 
2019-05-08,3781,A,7.8,Fresno-Garland                          ,24 
2019-05-08,3781,C,7.3,Fresno-Garland                          ,24 
2019-05-08,3768,A,5.4,Huron-16875 4th Street,24 
2019-05-08,3759,A,5.3,Tranquility-32650 West Adams Avenue,24 
2019-05-08,3146,A,9.2,Bakersfield-5558 California Avenue,24 
2019-05-08,3146,G,10.3,Bakersfield-5558 California Avenue,24 
2019-05-08,3769,A,7.3,Lebec-Beartrap Road,24 
2019-05-08,3194,G,8.8,Corcoran-Patterson Avenue,24 
2019-05-08,3129,A,,Hanford-S Irwin Street,12 
2019-05-08,3771,A,9.1,Madera-28261 Avenue 14,24 
2019-05-08,3022,A,7.8,Merced-S Coffee Avenue,24 
2019-05-08,3772,A,,Manteca-530 Fishback Rd,16 
2019-05-08,2094,F,6.0,Stockton-Hazelton Street,24 
2019-05-08,2094,G,5.4,Stockton-Hazelton Street,24 
2019-05-08,3696,A,6.3,Tracy-Airport,24 
2019-05-08,2833,I,6.3,Modesto-14th Street,22 
2019-05-08,2996,A,8.4,Turlock-S Minaret Street,24 
2019-05-08,3763,A,15.0,Porterville-1839 Newcomb Street,24 
2019-05-08,3484,-,18.4,Sequoia and Kings Canyon Natl Park,24 
2019-05-08,2032,B,10.5,Visalia-N Church Street,24 
2019-05-08,5407,t,7.4,Bombay Beach,24 
2019-05-08,3135,K,9.2,Calexico-Ethel Street,24 
2019-05-08,3135,A,11.3,Calexico-Ethel Street,24 
2019-05-08,2551,-,12.2,El Centro-9th Street,24 
2019-05-08,5409,t,7.1,Naval Test Base,24 
2019-05-08,5410,t,13.0,Salton City,24 
2019-05-08,5408,t,9.2,Sonny Bono,24 
2019-05-08,3838,A,8.2,Joshua Tree NP-Cottonwood #2            ,24 
2019-05-08,5406,t,7.0,Salton Sea Park,24 
2019-05-08,5405,t,12.7,Torres-Martinez,24 
2019-05-08,3783,A,8.8,Chico-East Avenue                       ,24 
2019-05-08,3783,C,7.9,Chico-East Avenue                       ,24 
2019-05-08,2630,A,14.0,Gridley-Cowee Avenue,24 
