summary_date,site,ozone_davg,name,obs_count,units 
2011-11-01,3151,0.038,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2011-11-01,2914,0.031,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2011-11-01,2993,0.018,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2011-11-01,3144,0.025,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2011-11-01,3017,0.041,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2011-11-01,3018,0.040,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2011-11-01,3126,0.041,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2011-11-01,3002,0.031,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2011-11-01,2968,0.025,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2011-11-01,3121,0.046,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2011-11-01,3658,0.042,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-11-01,3673,0.029,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2011-11-01,2923,0.036,Barstow,23,Parts Per Million ( ppm ) 
2011-11-01,2650,0.043,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2011-11-01,3152,0.049,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2011-11-01,2830,0.040,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2011-11-01,3215,0.032,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2011-11-01,3500,0.027,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-11-01,3716,0.018,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2011-11-01,3010,0.013,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2011-11-01,3033,0.034,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2011-11-01,2016,0.028,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2011-11-01,3726,0.020,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2011-11-01,3489,0.023,Salinas-High School,24,Parts Per Million ( ppm ) 
