summary_date,site,no_davg,name,obs_count,units 
2008-02-08,3126,0.001,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2008-02-08,3658,0.029,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2008-02-08,2923,0.051,Barstow,23,Parts Per Million ( ppm ) 
2008-02-08,3215,0.003,Trona-Athol and Telegraph,24,Parts Per Million ( ppm ) 
2008-02-08,3500,0.048,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2008-02-08,3681,0.024,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2008-02-08,3185,0.100,Mexicali-ITM,22,Parts Per Million ( ppm ) 
2008-02-08,3201,0.096,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2008-02-08,3255,0.016,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2008-02-08,3138,0.028,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2008-02-08,3141,0.124,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2008-02-08,3489,0.004,Salinas-High School,24,Parts Per Million ( ppm ) 
2008-02-08,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2008-02-08,2484,0.037,Azusa,23,Parts Per Million ( ppm ) 
2008-02-08,2492,0.124,Burbank-W Palm Avenue,20,Parts Per Million ( ppm ) 
2008-02-08,2849,0.007,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2008-02-08,2899,0.126,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2008-02-08,3683,0.060,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2008-02-08,2583,0.149,Lynwood,23,Parts Per Million ( ppm ) 
2008-02-08,2429,0.094,North Long Beach,23,Parts Per Million ( ppm ) 
2008-02-08,2160,0.070,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2008-02-08,3693,0.138,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2008-02-08,2898,0.115,Pomona,23,Parts Per Million ( ppm ) 
2008-02-08,2420,0.069,Reseda,23,Parts Per Million ( ppm ) 
2008-02-08,3502,0.015,Santa Clarita,23,Parts Per Million ( ppm ) 
2008-02-08,2494,0.071,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2008-02-08,3674,0.096,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2008-02-08,2937,0.079,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2008-02-08,2249,0.092,La Habra,23,Parts Per Million ( ppm ) 
2008-02-08,3168,0.026,Banning Airport,23,Parts Per Million ( ppm ) 
2008-02-08,2943,0.024,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2008-02-08,3747,0.075,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2008-02-08,3702,0.072,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2008-02-08,2596,0.090,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2008-02-08,2266,0.041,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2008-02-08,2221,0.048,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
