summary_date,site,no_davg,name,obs_count,units 
2000-10-15,2948,0.004,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-10-15,3487,0.000,Echo Summit,23,Parts Per Million ( ppm ) 
2000-10-15,3121,0.002,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-10-15,3007,0.008,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-10-15,2923,0.068,Barstow,24,Parts Per Million ( ppm ) 
2000-10-15,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2000-10-15,3500,0.036,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2000-10-15,3203,0.085,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2000-10-15,3185,0.047,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-10-15,3201,0.067,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2000-10-15,3183,0.004,Rosarito,23,Parts Per Million ( ppm ) 
2000-10-15,3138,0.004,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2000-10-15,3141,0.044,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2000-10-15,3178,0.005,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2000-10-15,3489,0.001,Salinas-High School,23,Parts Per Million ( ppm ) 
2000-10-15,2329,0.002,Davenport,22,Parts Per Million ( ppm ) 
2000-10-15,3481,0.001,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2000-10-15,2484,0.011,Azusa,23,Parts Per Million ( ppm ) 
2000-10-15,2492,0.053,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2849,0.002,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2000-10-15,2045,0.048,Hawthorne,23,Parts Per Million ( ppm ) 
2000-10-15,2899,0.065,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2000-10-15,2583,0.069,Lynwood,23,Parts Per Million ( ppm ) 
2000-10-15,2429,0.033,North Long Beach,23,Parts Per Million ( ppm ) 
2000-10-15,2160,0.021,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2166,0.068,Pico Rivera,23,Parts Per Million ( ppm ) 
2000-10-15,2898,0.045,Pomona,23,Parts Per Million ( ppm ) 
2000-10-15,2420,0.038,Reseda,23,Parts Per Million ( ppm ) 
2000-10-15,2855,0.010,Santa Clarita-County Fire Station,23,Parts Per Million ( ppm ) 
2000-10-15,2494,0.026,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2000-10-15,2623,0.026,Anaheim-Harbor Blvd,23,Parts Per Million ( ppm ) 
2000-10-15,2937,0.018,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2000-10-15,3168,0.006,Banning Airport,23,Parts Per Million ( ppm ) 
2000-10-15,2943,0.001,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2000-10-15,2596,0.049,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2000-10-15,2266,0.016,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2000-10-15,2221,0.019,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2000-10-15,2485,0.009,Upland,23,Parts Per Million ( ppm ) 
2000-10-15,2965,0.006,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2671,0.003,Grover City-Lesage Drive,23,Parts Per Million ( ppm ) 
2000-10-15,3251,0.001,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2000-10-15,2709,0.003,San Luis Obispo-Marsh Street,22,Parts Per Million ( ppm ) 
2000-10-15,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2000-10-15,2008,0.002,El Capitan Beach,23,Parts Per Million ( ppm ) 
2000-10-15,2954,0.002,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2000-10-15,3153,0.003,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2000-10-15,3101,0.000,Las Flores Canyon #1,24,Parts Per Million ( ppm ) 
2000-10-15,2992,0.000,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2000-10-15,2360,0.000,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2000-10-15,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2000-10-15,2500,0.005,Santa Barbara-W Carillo Street,22,Parts Per Million ( ppm ) 
2000-10-15,3486,0.006,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2000-10-15,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2000-10-15,2991,0.001,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2000-10-15,3172,0.002,Ojai-Ojai Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2880,0.008,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2000-10-15,2984,0.004,Thousand Oaks-Moorpark Road,23,Parts Per Million ( ppm ) 
2000-10-15,2756,0.000,Ventura County-W Casitas Pass Road,24,Parts Per Million ( ppm ) 
2000-10-15,2460,0.001,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2000-10-15,3198,0.006,Camp Pendleton,24,Parts Per Million ( ppm ) 
2000-10-15,2589,0.007,Chula Vista,23,Parts Per Million ( ppm ) 
2000-10-15,2327,0.007,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2263,0.011,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2000-10-15,2897,0.004,Oceanside-Mission Avenue,24,Parts Per Million ( ppm ) 
2000-10-15,2933,0.010,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2000-10-15,2964,0.015,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,3488,0.021,San Diego-Logan Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2040,0.005,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2293,0.010,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2000-10-15,2372,0.004,Livermore-Old 1st Street,23,Parts Per Million ( ppm ) 
2000-10-15,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2000-10-15,2831,0.006,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2000-10-15,2102,0.003,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2000-10-15,3207,0.004,San Pablo-El Portal,23,Parts Per Million ( ppm ) 
2000-10-15,2622,0.011,San Rafael,23,Parts Per Million ( ppm ) 
2000-10-15,2655,0.008,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2373,0.006,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2000-10-15,2125,0.013,Redwood City,23,Parts Per Million ( ppm ) 
2000-10-15,2413,0.009,San Jose-4th Street,23,Parts Per Million ( ppm ) 
2000-10-15,2410,0.004,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2000-10-15,2105,0.005,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2000-10-15,3026,0.005,Clovis-N Villa Avenue,24,Parts Per Million ( ppm ) 
2000-10-15,3009,0.016,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2000-10-15,2013,0.009,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2000-10-15,2844,0.006,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2000-10-15,2114,0.003,Parlier,23,Parts Per Million ( ppm ) 
2000-10-15,2941,0.000,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2000-10-15,3146,0.007,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,3145,0.019,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2000-10-15,2312,0.001,Edison,23,Parts Per Million ( ppm ) 
2000-10-15,2772,0.002,Oildale-3311 Manor Street,23,Parts Per Million ( ppm ) 
2000-10-15,2981,0.009,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2000-10-15,3129,0.018,Hanford-S Irwin Street,23,Parts Per Million ( ppm ) 
2000-10-15,3211,0.009,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2000-10-15,2094,0.022,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2000-10-15,3159,0.003,Tracy-24371 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2000-10-15,2833,0.018,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2000-10-15,2996,0.015,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2000-10-15,2032,0.007,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2000-10-15,3173,0.003,Calexico-East,23,Parts Per Million ( ppm ) 
2000-10-15,3135,0.027,Calexico-Ethel Street,24,Parts Per Million ( ppm ) 
2000-10-15,2199,0.003,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2000-10-15,2115,0.011,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2000-10-15,2956,0.012,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2000-10-15,2977,0.005,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2000-10-15,3187,0.002,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2000-10-15,2123,0.010,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2000-10-15,3223,0.030,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2000-10-15,2731,0.024,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2000-10-15,3011,0.038,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2000-10-15,2958,0.015,Yuba City-Almond Street,24,Parts Per Million ( ppm ) 
2000-10-15,2143,0.007,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2000-10-16,2948,0.006,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2000-10-16,3487,0.000,Echo Summit,21,Parts Per Million ( ppm ) 
2000-10-16,3121,0.011,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2000-10-16,3007,0.029,Lancaster-W Pondera Street,23,Parts Per Million ( ppm ) 
2000-10-16,2923,0.074,Barstow,24,Parts Per Million ( ppm ) 
2000-10-16,3215,0.001,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2000-10-16,3500,0.081,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2000-10-16,3203,0.046,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2000-10-16,3185,0.057,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2000-10-16,3201,0.065,Mexicali-UABC,23,Parts Per Million ( ppm ) 
