summary_date,site,ozone_davg,name,obs_count,units 
2010-01-01,3151,0.030,Death Valley Natl Monument,23,Parts Per Million ( ppm ) 
2010-01-01,2914,0.023,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2010-01-01,2993,0.010,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2010-01-01,3144,0.014,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2010-01-01,3017,0.031,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2010-01-01,3018,0.047,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2010-01-01,3126,0.032,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2010-01-01,3002,0.021,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2010-01-01,2968,0.013,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2010-01-01,3121,0.026,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2010-01-01,3658,0.020,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2010-01-01,3673,0.027,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2010-01-01,2923,0.013,Barstow,23,Parts Per Million ( ppm ) 
2010-01-01,2650,0.019,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2010-01-01,3152,0.045,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2010-01-01,2830,0.032,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2010-01-01,3215,0.016,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2010-01-01,3500,0.015,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2010-01-01,3681,0.028,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2010-01-01,3203,0.010,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2010-01-01,3185,0.013,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2010-01-01,3201,0.013,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2010-01-01,3138,0.022,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2010-01-01,3141,0.017,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2010-01-01,3716,0.028,Eureka-Jacobs,23,Parts Per Million ( ppm ) 
2010-01-01,3010,0.009,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2010-01-01,2016,0.019,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2010-01-01,3726,0.009,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2010-01-01,2628,0.018,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2010-01-01,2983,0.017,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2010-01-01,3200,0.007,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2010-01-01,2484,0.026,Azusa,23,Parts Per Million ( ppm ) 
2010-01-01,2492,0.011,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2010-01-01,3743,0.008,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2010-01-01,3774,0.012,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2010-01-01,2899,0.010,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2010-01-01,3683,0.019,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2010-01-01,2429,0.011,North Long Beach,23,Parts Per Million ( ppm ) 
2010-01-01,2160,0.010,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2010-01-01,3693,0.012,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2010-01-01,2898,0.013,Pomona,23,Parts Per Million ( ppm ) 
2010-01-01,2420,0.021,Reseda,23,Parts Per Million ( ppm ) 
2010-01-01,3502,0.028,Santa Clarita,23,Parts Per Million ( ppm ) 
2010-01-01,2494,0.027,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2010-01-01,3674,0.011,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2010-01-01,2937,0.008,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2010-01-01,2249,0.015,La Habra,23,Parts Per Million ( ppm ) 
2010-01-01,3265,0.015,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2010-01-01,3168,0.029,Banning Airport,23,Parts Per Million ( ppm ) 
2010-01-01,2943,0.022,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2010-01-01,3747,0.019,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2010-01-01,2525,0.018,Perris,23,Parts Per Million ( ppm ) 
2010-01-01,2596,0.010,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2010-01-01,2499,0.026,Crestline,23,Parts Per Million ( ppm ) 
2010-01-01,2266,0.012,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2010-01-01,2077,0.022,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2010-01-01,2221,0.014,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2010-01-01,3700,0.040,San Gorgonio Wilderness,24,Parts Per Million ( ppm ) 
2010-01-01,2485,0.014,Upland,23,Parts Per Million ( ppm ) 
2010-01-01,3694,0.015,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2010-01-01,2321,0.021,Morro Bay,23,Parts Per Million ( ppm ) 
2010-01-01,3251,0.025,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2010-01-01,2955,0.007,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2010-01-01,3688,0.020,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2010-01-01,3003,0.026,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
