summary_date,site,no_davg,name,obs_count,units 
2011-10-08,3658,0.006,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2011-10-08,2923,0.008,Barstow,23,Parts Per Million ( ppm ) 
2011-10-08,3215,0.006,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2011-10-08,3500,0.010,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,3203,0.054,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2011-10-08,3784,0.068,Mexicali-Comision de Servicios Publicos,24,Parts Per Million ( ppm ) 
2011-10-08,3489,0.002,Salinas-High School,23,Parts Per Million ( ppm ) 
2011-10-08,2492,0.028,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,3743,0.030,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2011-10-08,2849,0.001,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2011-10-08,3774,0.025,Long Beach-2425 Webster Street          ,22,Parts Per Million ( ppm ) 
2011-10-08,2899,0.024,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2011-10-08,3683,0.016,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2011-10-08,2429,0.020,North Long Beach,22,Parts Per Million ( ppm ) 
2011-10-08,2160,0.008,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,3693,0.023,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2011-10-08,2898,0.024,Pomona,23,Parts Per Million ( ppm ) 
2011-10-08,2420,0.010,Reseda,23,Parts Per Million ( ppm ) 
2011-10-08,3502,0.005,Santa Clarita,23,Parts Per Million ( ppm ) 
2011-10-08,2494,0.010,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2011-10-08,3674,0.014,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2011-10-08,2249,0.013,La Habra,22,Parts Per Million ( ppm ) 
2011-10-08,3168,0.002,Banning Airport,23,Parts Per Million ( ppm ) 
2011-10-08,2943,0.002,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2011-10-08,3702,0.021,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2011-10-08,2596,0.027,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2011-10-08,2266,0.007,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2011-10-08,2221,0.008,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2011-10-08,2965,0.005,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,2321,0.001,Morro Bay,23,Parts Per Million ( ppm ) 
2011-10-08,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2011-10-08,3003,0.001,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2011-10-08,2008,0.001,El Capitan Beach,20,Parts Per Million ( ppm ) 
2011-10-08,2954,0.000,Gaviota-GTC Site B,21,Parts Per Million ( ppm ) 
2011-10-08,3153,0.001,Goleta-Fairview,20,Parts Per Million ( ppm ) 
2011-10-08,3101,0.000,Las Flores Canyon #1,20,Parts Per Million ( ppm ) 
2011-10-08,2992,0.002,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2011-10-08,2360,0.003,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2011-10-08,2957,0.000,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2011-10-08,3665,0.002,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2011-10-08,3486,0.006,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2011-10-08,3023,0.000,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2011-10-08,2991,0.001,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2011-10-08,2880,0.006,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2011-10-08,2589,0.006,Chula Vista,23,Parts Per Million ( ppm ) 
2011-10-08,2327,0.006,El Cajon-Redwood Avenue,24,Parts Per Million ( ppm ) 
2011-10-08,2263,0.007,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2011-10-08,2933,0.019,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2011-10-08,3690,0.014,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2011-10-08,2040,0.003,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,3773,0.000,Livermore-13224 Patterson Pass Road,23,Parts Per Million ( ppm ) 
2011-10-08,3490,0.011,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,3247,0.006,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2011-10-08,3742,0.021,Oakland-West,23,Parts Per Million ( ppm ) 
2011-10-08,2804,0.004,Bethel Island Road,23,Parts Per Million ( ppm ) 
2011-10-08,2831,0.002,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2011-10-08,3668,0.007,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2011-10-08,2622,0.013,San Rafael,23,Parts Per Million ( ppm ) 
2011-10-08,2655,0.006,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,2373,0.008,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2011-10-08,2125,0.006,Redwood City,23,Parts Per Million ( ppm ) 
2011-10-08,3770,0.001,Cupertino-22601 Voss Ave,23,Parts Per Million ( ppm ) 
2011-10-08,3661,0.007,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2011-10-08,2410,0.012,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2011-10-08,2105,0.006,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2011-10-08,3009,0.020,Fresno-1st Street,24,Parts Per Million ( ppm ) 
2011-10-08,2013,0.005,Fresno-Drummond Street,22,Parts Per Million ( ppm ) 
2011-10-08,3146,0.017,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,2312,0.003,Edison,23,Parts Per Million ( ppm ) 
2011-10-08,2981,0.009,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2011-10-08,3129,0.016,Hanford-S Irwin Street,22,Parts Per Million ( ppm ) 
2011-10-08,3211,0.011,Madera-Pump Yard,22,Parts Per Million ( ppm ) 
2011-10-08,3022,0.005,Merced-S Coffee Avenue,22,Parts Per Million ( ppm ) 
2011-10-08,2094,0.011,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2011-10-08,3696,0.002,Tracy-Airport,22,Parts Per Million ( ppm ) 
2011-10-08,2996,0.011,Turlock-S Minaret Street,19,Parts Per Million ( ppm ) 
2011-10-08,2032,0.004,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2011-10-08,3135,0.012,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2011-10-08,2551,0.001,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2011-10-08,2199,0.002,Palm Springs-Fire Station,22,Parts Per Million ( ppm ) 
2011-10-08,2115,0.009,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2011-10-08,2956,0.002,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2011-10-08,2977,0.004,Elk Grove-Bruceville Road,24,Parts Per Million ( ppm ) 
2011-10-08,3187,0.000,Folsom-Natoma Street,24,Parts Per Million ( ppm ) 
2011-10-08,2123,0.007,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2011-10-08,3738,0.007,Sacramento-Goldenland Court,23,Parts Per Million ( ppm ) 
2011-10-08,3011,0.015,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2011-10-08,2958,0.016,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
