summary_date,site,ozone_davg,name,obs_count,units 
2016-01-15,2116,0.037,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2016-01-15,3151,0.036,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2016-01-15,2914,0.032,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2016-01-15,3802,0.038,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2016-01-15,2993,0.021,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2016-01-15,3144,0.023,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2016-01-15,3017,0.034,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2016-01-15,3018,0.040,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2016-01-15,3126,0.034,Grass Valley-Litton Building,23,Parts Per Million ( ppm ) 
2016-01-15,3002,0.026,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2016-01-15,2968,0.025,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2016-01-15,3121,0.043,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2016-01-15,3658,0.039,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2016-01-15,3673,0.021,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2016-01-15,3732,0.034,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2016-01-15,2923,0.032,Barstow,23,Parts Per Million ( ppm ) 
2016-01-15,2650,0.026,Hesperia-Olive Street,23,Parts Per Million ( ppm ) 
2016-01-15,3152,0.042,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2016-01-15,2830,0.040,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2016-01-15,3215,0.037,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2016-01-15,3500,0.029,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2016-01-15,3779,0.037,Eureka-Humboldt Hill                    ,23,Parts Per Million ( ppm ) 
2016-01-15,3716,0.027,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2016-01-15,3010,0.018,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2016-01-15,3033,0.023,Healdsburg-Municipal Airport,23,Parts Per Million ( ppm ) 
2016-01-15,2016,0.023,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2016-01-15,3726,0.019,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2016-01-15,3489,0.027,Salinas-High School,24,Parts Per Million ( ppm ) 
2016-01-15,2628,0.026,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2016-01-15,2983,0.024,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2016-01-15,3200,0.020,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2016-01-15,2752,0.020,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2016-01-15,2484,0.016,Azusa,23,Parts Per Million ( ppm ) 
2016-01-15,3743,0.010,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2016-01-15,2849,0.016,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2016-01-15,3774,0.008,Long Beach-2425 Webster Street          ,23,Parts Per Million ( ppm ) 
2016-01-15,2899,0.012,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2016-01-15,3683,0.014,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2016-01-15,2160,0.009,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2016-01-15,3693,0.012,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2016-01-15,2898,0.007,Pomona,23,Parts Per Million ( ppm ) 
2016-01-15,2420,0.012,Reseda,19,Parts Per Million ( ppm ) 
2016-01-15,3502,0.017,Santa Clarita,21,Parts Per Million ( ppm ) 
2016-01-15,2494,0.011,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2016-01-15,3674,0.015,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2016-01-15,2937,0.024,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2016-01-15,2249,0.014,La Habra,22,Parts Per Million ( ppm ) 
2016-01-15,3265,0.022,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2016-01-15,2943,0.019,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2016-01-15,3702,0.010,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2016-01-15,2525,0.017,Perris,23,Parts Per Million ( ppm ) 
2016-01-15,2596,0.012,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2016-01-15,3777,0.029,Winchester-33700 Borel Road             ,23,Parts Per Million ( ppm ) 
2016-01-15,2499,0.020,Crestline,23,Parts Per Million ( ppm ) 
2016-01-15,2266,0.010,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2016-01-15,2077,0.014,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2016-01-15,2221,0.012,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2016-01-15,2485,0.013,Upland,23,Parts Per Million ( ppm ) 
2016-01-15,3812,0.024,Atascadero-Lift Station #5              ,23,Parts Per Million ( ppm ) 
2016-01-15,3694,0.024,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2016-01-15,2321,0.025,Morro Bay,23,Parts Per Million ( ppm ) 
2016-01-15,3251,0.028,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2016-01-15,2955,0.025,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2016-01-15,3495,0.037,Red Hills,23,Parts Per Million ( ppm ) 
2016-01-15,3688,0.024,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2016-01-15,3003,0.020,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2016-01-15,2008,0.036,El Capitan Beach,23,Parts Per Million ( ppm ) 
2016-01-15,2954,0.029,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2016-01-15,3153,0.025,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2016-01-15,3101,0.040,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2016-01-15,2992,0.034,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2016-01-15,2360,0.026,Lompoc-S H Street,22,Parts Per Million ( ppm ) 
2016-01-15,2957,0.025,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2016-01-15,3665,0.019,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2016-01-15,3486,0.026,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2016-01-15,2593,0.026,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2016-01-15,3023,0.037,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2016-01-15,2991,0.010,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2016-01-15,3172,0.013,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2016-01-15,3505,0.013,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2016-01-15,2880,0.015,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2016-01-15,2984,0.013,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2016-01-15,2460,0.030,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
