summary_date,site,no2_davg,name,obs_count,units 
2002-02-22,2948,0.012,South Lake Tahoe-Sandy Way,23,Parts Per Million ( ppm ) 
2002-02-22,3487,0.002,Echo Summit,23,Parts Per Million ( ppm ) 
2002-02-22,3121,0.015,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2002-02-22,3658,0.024,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2002-02-22,3215,0.004,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2002-02-22,3500,0.028,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2002-02-22,3185,0.035,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2002-02-22,3183,0.026,Rosarito,23,Parts Per Million ( ppm ) 
2002-02-22,3010,0.008,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2002-02-22,3116,0.006,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2002-02-22,3489,0.003,Salinas-High School,23,Parts Per Million ( ppm ) 
2002-02-22,2329,0.004,Davenport,24,Parts Per Million ( ppm ) 
2002-02-22,3481,0.011,Incline Village-846 Tahoe Blvd,23,Parts Per Million ( ppm ) 
2002-02-22,2484,0.031,Azusa,23,Parts Per Million ( ppm ) 
2002-02-22,2492,0.050,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2849,0.017,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2002-02-22,2045,0.041,Hawthorne,23,Parts Per Million ( ppm ) 
2002-02-22,3508,0.045,Los Angeles-651 Mott Street,23,Parts Per Million ( ppm ) 
2002-02-22,2899,0.042,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2002-02-22,2583,0.049,Lynwood,23,Parts Per Million ( ppm ) 
2002-02-22,2429,0.047,North Long Beach,23,Parts Per Million ( ppm ) 
2002-02-22,2160,0.038,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2002-02-22,2166,0.043,Pico Rivera,23,Parts Per Million ( ppm ) 
2002-02-22,2898,0.039,Pomona,18,Parts Per Million ( ppm ) 
2002-02-22,2420,0.033,Reseda,23,Parts Per Million ( ppm ) 
2002-02-22,3502,0.018,Santa Clarita,23,Parts Per Million ( ppm ) 
