summary_date,site,monitor,pm25_davg,name,obs_count 
2008-08-15,2353,A,16.2,Yosemite Village-Visitor Center,24 
2008-08-15,2208,D,13.6,Truckee-Fire Station,21 
2008-08-15,3128,C,11.1,Chester-222 1st Avenue,24 
2008-08-15,3494,E,6.3,Portola-161 Nevada Street,24 
2008-08-15,3020,C,15.0,Quincy-N Church Street,24 
2008-08-15,2484,A,16.0,Azusa,24 
2008-08-15,2849,A,20.0,Glendora-Laurel,22 
2008-08-15,2899,A,14.6,Los Angeles-North Main Street,24 
2008-08-15,2429,A,11.6,North Long Beach,24 
2008-08-15,3679,A,11.2,South Long Beach,24 
2008-08-15,3674,A,9.4,Anaheim-Pampas Lane,24 
2008-08-15,3168,A,22.3,Banning Airport,24 
2008-08-15,2943,A,14.9,Lake Elsinore-W Flint Street,24 
2008-08-15,2596,A,12.3,Riverside-Rubidoux,24 
2008-08-15,2360,B,10.3,Lompoc-S H Street,24 
2008-08-15,3665,C,22.0,Santa Barbara-700 East Canon Perdido,24 
2008-08-15,3486,C,8.8,Santa Maria-906 S Broadway,24 
2008-08-15,3172,A,,Ojai-Ojai Avenue,16 
2008-08-15,3505,B,21.1,Piru-3301 Pacific Avenue,24 
2008-08-15,2880,C,21.2,Simi Valley-Cochran Street,24 
2008-08-15,2984,E,18.0,Thousand Oaks-Moorpark Road,24 
2008-08-15,2460,A,20.6,Alpine-Victoria Drive,24 
2008-08-15,3198,A,15.4,Camp Pendleton,24 
2008-08-15,2327,D,16.9,El Cajon-Redwood Avenue,24 
2008-08-15,2263,C,10.7,Escondido-E Valley Parkway,24 
2008-08-15,3690,A,12.1,San Diego-1110 Beardsley Street,24 
2008-08-15,3690,B,8.1,San Diego-1110 Beardsley Street,24 
2008-08-15,3727,A,11.7,Berkeley-6th Street,23 
2008-08-15,3490,B,12.7,Livermore-793 Rincon Avenue,24 
2008-08-15,3568,A,17.5,Oakland-Filbert St.,24 
2008-08-15,3506,A,3.9,Point Reyes,24 
2008-08-15,2655,A,15.4,Napa-Jefferson Avenue,24 
2008-08-15,2373,C,6.9,San Francisco-Arkansas Street,24 
2008-08-15,2125,C,13.5,Redwood City,24 
2008-08-15,3661,C,17.0,San Jose-Jackson Street,24 
2008-08-15,3723,A,13.0,Benicia-East 2nd Street,23 
2008-08-15,2410,B,11.0,Vallejo-304 Tuolumne Street,23 
2008-08-15,3026,C,23.0,Clovis-N Villa Avenue,24 
2008-08-15,3009,A,13.7,Fresno-1st Street,24 
2008-08-15,3009,D,18.1,Fresno-1st Street,24 
2008-08-15,3146,A,14.8,Bakersfield-5558 California Avenue,24 
2008-08-15,3146,H,17.5,Bakersfield-5558 California Avenue,24 
2008-08-15,3145,C,17.9,Bakersfield-Golden State Highway,24 
2008-08-15,3194,E,20.7,Corcoran-Patterson Avenue,24 
2008-08-15,2094,E,14.7,Stockton-Hazelton Street,24 
2008-08-15,2833,E,16.9,Modesto-14th Street,24 
2008-08-15,2996,A,24.9,Turlock-S Minaret Street,24 
