summary_date,site,no2_davg,name,obs_count,units 
2008-05-15,3126,0.001,Grass Valley-Litton Building,20,Parts Per Million ( ppm ) 
2008-05-15,3658,0.015,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2008-05-15,2923,0.015,Barstow,23,Parts Per Million ( ppm ) 
2008-05-15,3500,0.022,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,3185,0.014,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2008-05-15,3201,0.018,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2008-05-15,3141,0.029,Tijuana-La Mesa,22,Parts Per Million ( ppm ) 
2008-05-15,3716,0.007,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2008-05-15,3116,0.010,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2008-05-15,3489,0.013,Salinas-High School,24,Parts Per Million ( ppm ) 
2008-05-15,2329,0.006,Davenport,24,Parts Per Million ( ppm ) 
2008-05-15,2492,0.043,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,2849,0.025,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2008-05-15,2899,0.036,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2008-05-15,3683,0.004,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2008-05-15,2583,0.046,Lynwood,23,Parts Per Million ( ppm ) 
2008-05-15,2429,0.034,North Long Beach,23,Parts Per Million ( ppm ) 
2008-05-15,2160,0.035,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,3693,0.039,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2008-05-15,2898,0.048,Pomona,19,Parts Per Million ( ppm ) 
2008-05-15,2420,0.022,Reseda,23,Parts Per Million ( ppm ) 
2008-05-15,3502,0.015,Santa Clarita,23,Parts Per Million ( ppm ) 
2008-05-15,2494,0.020,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2008-05-15,3674,0.023,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2008-05-15,2937,0.010,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2008-05-15,2249,0.033,La Habra,23,Parts Per Million ( ppm ) 
2008-05-15,3168,0.020,Banning Airport,23,Parts Per Million ( ppm ) 
2008-05-15,2943,0.017,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2008-05-15,3747,0.028,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2008-05-15,3702,0.021,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2008-05-15,2596,0.025,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2008-05-15,2266,0.029,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2008-05-15,2221,0.020,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2008-05-15,2485,0.030,Upland,23,Parts Per Million ( ppm ) 
2008-05-15,2965,0.011,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,2321,0.006,Morro Bay,23,Parts Per Million ( ppm ) 
2008-05-15,3251,0.007,Nipomo-Regional Park,22,Parts Per Million ( ppm ) 
2008-05-15,3003,0.002,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2008-05-15,2008,0.010,El Capitan Beach,23,Parts Per Million ( ppm ) 
2008-05-15,2954,0.008,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2008-05-15,3153,0.012,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2008-05-15,3101,0.004,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2008-05-15,2992,0.001,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2008-05-15,2360,0.005,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2008-05-15,2957,0.001,Paradise Road-Los Padres National Forest,23,Parts Per Million ( ppm ) 
2008-05-15,3665,0.016,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2008-05-15,3486,0.018,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2008-05-15,3023,0.002,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2008-05-15,2991,0.012,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2008-05-15,2880,0.015,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2008-05-15,2460,0.009,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2008-05-15,3198,0.008,Camp Pendleton,22,Parts Per Million ( ppm ) 
2008-05-15,2589,0.011,Chula Vista,23,Parts Per Million ( ppm ) 
2008-05-15,2327,0.020,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,2263,0.024,Escondido-E Valley Parkway,20,Parts Per Million ( ppm ) 
2008-05-15,2933,0.024,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2008-05-15,3690,0.014,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2008-05-15,2040,0.019,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,3727,0.016,Berkeley-6th Street,22,Parts Per Million ( ppm ) 
2008-05-15,2293,0.015,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2008-05-15,3490,0.010,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2008-05-15,3247,0.015,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2008-05-15,2804,0.005,Bethel Island Road,23,Parts Per Million ( ppm ) 
2008-05-15,2831,0.006,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2008-05-15,2102,0.005,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2008-05-15,3668,0.013,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
