summary_date,site,ozone_davg,name,obs_count,units 
2014-07-08,3151,0.047,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2014-07-08,2914,0.045,Lakeport-Lakeport Blvd,21,Parts Per Million ( ppm ) 
2014-07-08,3802,0.034,Tahoe City-221 Fairway Drive,21,Parts Per Million ( ppm ) 
2014-07-08,2993,0.054,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2014-07-08,3144,0.053,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2014-07-08,3196,0.063,Cool-Highway 193,23,Parts Per Million ( ppm ) 
2014-07-08,3487,0.047,Echo Summit,23,Parts Per Million ( ppm ) 
2014-07-08,3017,0.066,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2014-07-08,3018,0.055,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2014-07-08,3126,0.064,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2014-07-08,3157,0.051,White Cloud Mountain,23,Parts Per Million ( ppm ) 
2014-07-08,3002,0.048,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2014-07-08,2968,0.057,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2014-07-08,5273,0.052,Kernville-Forest Service,24,Parts Per Million ( ppm ) 
2014-07-08,3121,0.071,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2014-07-08,3658,0.061,Lancaster-43301 Division Street,21,Parts Per Million ( ppm ) 
2014-07-08,3673,0.035,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2014-07-08,3732,0.050,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2014-07-08,2923,0.052,Barstow,22,Parts Per Million ( ppm ) 
2014-07-08,2650,0.061,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2014-07-08,3152,0.062,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2014-07-08,3733,0.056,Mojave National Preserve,24,Parts Per Million ( ppm ) 
2014-07-08,2830,0.069,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2014-07-08,3215,0.050,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2014-07-08,3500,0.054,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2014-07-08,3779,0.014,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2014-07-08,3716,0.015,Eureka-Jacobs,22,Parts Per Million ( ppm ) 
2014-07-08,3010,0.032,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2014-07-08,3033,0.023,Healdsburg-Municipal Airport,21,Parts Per Million ( ppm ) 
2014-07-08,2016,0.018,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2014-07-08,3726,0.022,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2014-07-08,3489,0.019,Salinas-High School,21,Parts Per Million ( ppm ) 
2014-07-08,2628,0.020,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2014-07-08,2983,0.026,Pinnacles National Monument,23,Parts Per Million ( ppm ) 
2014-07-08,3200,0.019,Santa Cruz AMS,23,Parts Per Million ( ppm ) 
2014-07-08,2752,0.030,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2014-07-08,3743,0.031,Compton-700 North Bullis Road,22,Parts Per Million ( ppm ) 
2014-07-08,2849,0.041,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2014-07-08,3774,0.024,Long Beach-2425 Webster Street          ,19,Parts Per Million ( ppm ) 
2014-07-08,2899,0.030,Los Angeles-North Main Street,21,Parts Per Million ( ppm ) 
2014-07-08,3683,0.032,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2014-07-08,2898,0.041,Pomona,22,Parts Per Million ( ppm ) 
2014-07-08,2420,0.044,Reseda,22,Parts Per Million ( ppm ) 
2014-07-08,3502,0.050,Santa Clarita,21,Parts Per Million ( ppm ) 
2014-07-08,2494,0.032,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2014-07-08,3674,0.033,Anaheim-Pampas Lane,22,Parts Per Million ( ppm ) 
2014-07-08,2937,0.038,Costa Mesa-Mesa Verde Drive,21,Parts Per Million ( ppm ) 
2014-07-08,2249,0.031,La Habra,22,Parts Per Million ( ppm ) 
2014-07-08,3265,0.030,Mission Viejo-26081 Via Pera,22,Parts Per Million ( ppm ) 
2014-07-08,3168,0.059,Banning Airport,22,Parts Per Million ( ppm ) 
2014-07-08,2943,0.039,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2014-07-08,3702,0.042,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2014-07-08,2525,0.046,Perris,23,Parts Per Million ( ppm ) 
2014-07-08,2596,0.047,Riverside-Rubidoux,22,Parts Per Million ( ppm ) 
2014-07-08,3777,0.044,Winchester-33700 Borel Road             ,22,Parts Per Million ( ppm ) 
2014-07-08,2499,0.071,Crestline,22,Parts Per Million ( ppm ) 
2014-07-08,2266,0.041,Fontana-Arrow Highway,22,Parts Per Million ( ppm ) 
2014-07-08,2077,0.049,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2014-07-08,2221,0.045,San Bernardino-4th Street,22,Parts Per Million ( ppm ) 
2014-07-08,2485,0.041,Upland,22,Parts Per Million ( ppm ) 
2014-07-08,2965,0.026,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2014-07-08,3694,0.036,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2014-07-08,2321,0.019,Morro Bay,23,Parts Per Million ( ppm ) 
