summary_date,site,no_davg,name,obs_count,units 
2006-11-22,3018,0.000,Yosemite Natl Park-Turtleback Dome,23,Parts Per Million ( ppm ) 
2006-11-22,3658,0.030,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2006-11-22,2923,0.038,Barstow,22,Parts Per Million ( ppm ) 
2006-11-22,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2006-11-22,3500,0.013,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2006-11-22,3681,0.020,Mexicali-Carretera,20,Parts Per Million ( ppm ) 
2006-11-22,3203,0.113,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2006-11-22,3185,0.064,Mexicali-ITM,21,Parts Per Million ( ppm ) 
2006-11-22,3201,0.091,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2006-11-22,3183,0.017,Rosarito,21,Parts Per Million ( ppm ) 
2006-11-22,3255,0.013,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2006-11-22,3141,0.064,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2006-11-22,3178,0.012,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2006-11-22,3489,0.010,Salinas-High School,24,Parts Per Million ( ppm ) 
2006-11-22,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2006-11-22,2484,0.075,Azusa,23,Parts Per Million ( ppm ) 
2006-11-22,2492,0.054,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2006-11-22,2849,0.030,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2006-11-22,2899,0.057,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2006-11-22,3683,0.010,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2006-11-22,2583,0.014,Lynwood,23,Parts Per Million ( ppm ) 
2006-11-22,2429,0.018,North Long Beach,23,Parts Per Million ( ppm ) 
2006-11-22,2160,0.053,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2006-11-22,3693,0.071,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2006-11-22,2898,0.074,Pomona,23,Parts Per Million ( ppm ) 
2006-11-22,2420,0.046,Reseda,23,Parts Per Million ( ppm ) 
2006-11-22,3502,0.033,Santa Clarita,23,Parts Per Million ( ppm ) 
2006-11-22,2494,0.044,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2006-11-22,3674,0.022,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2006-11-22,2937,0.009,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2006-11-22,2249,0.027,La Habra,23,Parts Per Million ( ppm ) 
2006-11-22,3168,0.010,Banning Airport,23,Parts Per Million ( ppm ) 
2006-11-22,2943,0.020,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2006-11-22,2596,0.089,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2006-11-22,2266,0.077,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2006-11-22,2221,0.075,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2006-11-22,2485,0.060,Upland,23,Parts Per Million ( ppm ) 
