summary_date,site,no_davg,name,obs_count,units 
2009-12-22,3126,0.001,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-12-22,3658,0.000,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-12-22,2923,0.000,Barstow,18,Parts Per Million ( ppm ) 
2009-12-22,3215,0.004,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-12-22,3500,0.000,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,3681,0.024,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-12-22,3201,0.017,Mexicali-UABC,19,Parts Per Million ( ppm ) 
2009-12-22,3255,0.023,Tecate-Paseo Morelos,24,Parts Per Million ( ppm ) 
2009-12-22,3141,0.098,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-12-22,3489,0.002,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-12-22,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2009-12-22,2484,0.004,Azusa,20,Parts Per Million ( ppm ) 
2009-12-22,3743,0.020,Compton-700 North Bullis Road,20,Parts Per Million ( ppm ) 
2009-12-22,2899,0.017,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-12-22,2429,0.007,North Long Beach,23,Parts Per Million ( ppm ) 
2009-12-22,2160,0.011,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,3693,0.036,Pico Rivera-4144 San Gabriel,19,Parts Per Million ( ppm ) 
2009-12-22,2898,0.015,Pomona,23,Parts Per Million ( ppm ) 
2009-12-22,2420,0.014,Reseda,23,Parts Per Million ( ppm ) 
2009-12-22,3502,0.004,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-12-22,2494,0.008,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-12-22,3674,0.010,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-12-22,2937,0.005,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-12-22,3168,0.001,Banning Airport,23,Parts Per Million ( ppm ) 
2009-12-22,2943,0.081,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-12-22,3747,0.014,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
2009-12-22,3702,0.008,Mira Loma Van Buren,23,Parts Per Million ( ppm ) 
2009-12-22,2333,0.010,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-12-22,2596,0.007,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2009-12-22,2266,0.012,Fontana-Arrow Highway,20,Parts Per Million ( ppm ) 
2009-12-22,2221,0.014,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2009-12-22,2965,0.002,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,2321,0.002,Morro Bay,23,Parts Per Million ( ppm ) 
2009-12-22,3251,0.000,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2009-12-22,3003,0.000,Carpinteria-Gobernador Road,23,Parts Per Million ( ppm ) 
2009-12-22,2008,0.000,El Capitan Beach,23,Parts Per Million ( ppm ) 
2009-12-22,2954,0.001,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2009-12-22,3153,0.001,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2009-12-22,3101,0.000,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2009-12-22,2992,0.001,Lompoc-HSandP,21,Parts Per Million ( ppm ) 
2009-12-22,2360,0.001,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2009-12-22,3665,0.003,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2009-12-22,3486,0.009,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2009-12-22,3023,0.000,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2009-12-22,2991,0.002,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2009-12-22,2880,0.002,Simi Valley-Cochran Street,23,Parts Per Million ( ppm ) 
2009-12-22,2460,0.001,Alpine-Victoria Drive,23,Parts Per Million ( ppm ) 
2009-12-22,3198,0.002,Camp Pendleton,23,Parts Per Million ( ppm ) 
2009-12-22,2589,0.001,Chula Vista,22,Parts Per Million ( ppm ) 
2009-12-22,2327,0.001,El Cajon-Redwood Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,2263,0.002,Escondido-E Valley Parkway,23,Parts Per Million ( ppm ) 
2009-12-22,2933,0.005,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2009-12-22,3690,0.004,San Diego-1110 Beardsley Street,23,Parts Per Million ( ppm ) 
2009-12-22,2040,0.002,San Diego-Overland Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,3727,0.005,Berkeley-6th Street,23,Parts Per Million ( ppm ) 
2009-12-22,2293,0.003,Fremont-Chapel Way,22,Parts Per Million ( ppm ) 
2009-12-22,3490,0.002,Livermore-793 Rincon Avenue,22,Parts Per Million ( ppm ) 
2009-12-22,3247,0.008,Oakland-9925 International Blvd,22,Parts Per Million ( ppm ) 
2009-12-22,3742,0.005,Oakland-West,23,Parts Per Million ( ppm ) 
2009-12-22,2804,0.000,Bethel Island Road,23,Parts Per Million ( ppm ) 
2009-12-22,2831,0.002,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2009-12-22,2622,0.007,San Rafael,23,Parts Per Million ( ppm ) 
2009-12-22,2655,0.015,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,2373,0.004,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2009-12-22,2125,0.004,Redwood City,22,Parts Per Million ( ppm ) 
2009-12-22,3661,0.004,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2009-12-22,2410,0.002,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2009-12-22,2105,0.003,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2009-12-22,3026,0.001,Clovis-N Villa Avenue,20,Parts Per Million ( ppm ) 
2009-12-22,3009,0.012,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2009-12-22,2013,0.002,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2009-12-22,2844,0.000,Fresno-Sierra Skypark #2,21,Parts Per Million ( ppm ) 
2009-12-22,2114,0.000,Parlier,22,Parts Per Million ( ppm ) 
2009-12-22,2941,0.006,Arvin-Bear Mountain Blvd,23,Parts Per Million ( ppm ) 
2009-12-22,3146,0.004,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,3145,0.006,Bakersfield-Golden State Highway,19,Parts Per Million ( ppm ) 
2009-12-22,2312,0.007,Edison,23,Parts Per Million ( ppm ) 
2009-12-22,2981,0.002,Shafter-Walker Street,23,Parts Per Million ( ppm ) 
2009-12-22,3211,0.000,Madera-Pump Yard,23,Parts Per Million ( ppm ) 
2009-12-22,3022,0.001,Merced-S Coffee Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,2094,0.003,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2009-12-22,3696,0.000,Tracy-Airport,23,Parts Per Million ( ppm ) 
2009-12-22,2996,0.001,Turlock-S Minaret Street,22,Parts Per Million ( ppm ) 
2009-12-22,2032,0.003,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2009-12-22,3173,0.014,Calexico-East,23,Parts Per Million ( ppm ) 
2009-12-22,3135,0.041,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2009-12-22,2551,0.009,El Centro-9th Street,23,Parts Per Million ( ppm ) 
2009-12-22,2115,0.004,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2009-12-22,2956,0.010,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2009-12-22,2977,0.000,Elk Grove-Bruceville Road,23,Parts Per Million ( ppm ) 
2009-12-22,3187,0.000,Folsom-Natoma Street,23,Parts Per Million ( ppm ) 
2009-12-22,2731,0.001,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2009-12-22,3738,0.001,Sacramento-Goldenland Court,22,Parts Per Million ( ppm ) 
2009-12-22,3011,0.001,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2009-12-22,2958,0.000,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2009-12-22,2143,0.000,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2009-12-23,3126,0.001,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-12-23,3658,0.023,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-12-23,2923,0.023,Barstow,23,Parts Per Million ( ppm ) 
2009-12-23,3215,0.002,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-12-23,3500,0.020,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-12-23,3681,0.018,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-12-23,3201,0.091,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-12-23,3255,0.025,Tecate-Paseo Morelos,24,Parts Per Million ( ppm ) 
2009-12-23,3141,0.035,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-12-23,3489,0.005,Salinas-High School,24,Parts Per Million ( ppm ) 
2009-12-23,2329,0.001,Davenport,24,Parts Per Million ( ppm ) 
2009-12-23,2484,0.007,Azusa,22,Parts Per Million ( ppm ) 
2009-12-23,3743,0.050,Compton-700 North Bullis Road,19,Parts Per Million ( ppm ) 
2009-12-23,2849,0.002,Glendora-Laurel,18,Parts Per Million ( ppm ) 
2009-12-23,2899,0.049,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2009-12-23,2429,0.029,North Long Beach,22,Parts Per Million ( ppm ) 
2009-12-23,2160,0.021,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-12-23,3693,0.047,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2009-12-23,2898,0.042,Pomona,22,Parts Per Million ( ppm ) 
2009-12-23,2420,0.039,Reseda,23,Parts Per Million ( ppm ) 
2009-12-23,3502,0.005,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-12-23,2494,0.023,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-12-23,3674,0.034,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-12-23,2937,0.019,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-12-23,2249,0.039,La Habra,19,Parts Per Million ( ppm ) 
2009-12-23,3168,0.015,Banning Airport,23,Parts Per Million ( ppm ) 
2009-12-23,2943,0.026,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-12-23,3747,0.031,Mira Loma-10551 Bellegrave,22,Parts Per Million ( ppm ) 
2009-12-23,3702,0.021,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2009-12-23,2333,0.012,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2009-12-23,2596,0.007,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
