summary_date,site,ozone_davg,name,obs_count,units 
2009-11-22,3151,0.039,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2009-11-22,2914,0.023,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2009-11-22,2993,0.012,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2009-11-22,3144,0.016,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2009-11-22,3017,0.022,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2009-11-22,3018,0.037,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2009-11-22,3126,0.027,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2009-11-22,3002,0.020,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2009-11-22,2968,0.016,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2009-11-22,3121,0.028,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2009-11-22,3658,0.033,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2009-11-22,3673,0.022,Blythe-445 West Murphy Street,21,Parts Per Million ( ppm ) 
2009-11-22,2923,0.020,Barstow,23,Parts Per Million ( ppm ) 
2009-11-22,2650,0.033,Hesperia-Olive Street,24,Parts Per Million ( ppm ) 
2009-11-22,3152,0.055,Joshua Tree NP - Black Rock,24,Parts Per Million ( ppm ) 
2009-11-22,2830,0.045,Phelan-Beekley Road and Phelan Road,24,Parts Per Million ( ppm ) 
2009-11-22,3215,0.028,Trona-Athol and Telegraph,23,Parts Per Million ( ppm ) 
2009-11-22,3500,0.027,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,3681,0.039,Mexicali-Carretera,23,Parts Per Million ( ppm ) 
2009-11-22,3203,0.017,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2009-11-22,3185,0.015,Mexicali-ITM,23,Parts Per Million ( ppm ) 
2009-11-22,3201,0.017,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2009-11-22,3255,0.026,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2009-11-22,3138,0.019,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2009-11-22,3141,0.020,Tijuana-La Mesa,23,Parts Per Million ( ppm ) 
2009-11-22,3178,0.029,Tijuana-Las Playas,22,Parts Per Million ( ppm ) 
2009-11-22,3716,0.021,Eureka-Jacobs,21,Parts Per Million ( ppm ) 
2009-11-22,3010,0.008,Ukiah-E Gobbi Street,24,Parts Per Million ( ppm ) 
2009-11-22,2016,0.024,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2009-11-22,3726,0.017,King City-415 Pearl Street,23,Parts Per Million ( ppm ) 
2009-11-22,3489,0.018,Salinas-High School,23,Parts Per Million ( ppm ) 
2009-11-22,2628,0.021,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2009-11-22,2983,0.024,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2009-11-22,3200,0.016,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2009-11-22,2752,0.019,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2009-11-22,2484,0.026,Azusa,23,Parts Per Million ( ppm ) 
2009-11-22,2492,0.015,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,3743,0.012,Compton-700 North Bullis Road,23,Parts Per Million ( ppm ) 
2009-11-22,2849,0.032,Glendora-Laurel,23,Parts Per Million ( ppm ) 
2009-11-22,3683,0.014,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2009-11-22,2429,0.011,North Long Beach,23,Parts Per Million ( ppm ) 
2009-11-22,2160,0.016,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2009-11-22,3693,0.015,Pico Rivera-4144 San Gabriel,23,Parts Per Million ( ppm ) 
2009-11-22,2898,0.016,Pomona,23,Parts Per Million ( ppm ) 
2009-11-22,2420,0.013,Reseda,23,Parts Per Million ( ppm ) 
2009-11-22,3502,0.025,Santa Clarita,23,Parts Per Million ( ppm ) 
2009-11-22,2494,0.017,West Los Angeles-VA Hospital,23,Parts Per Million ( ppm ) 
2009-11-22,3674,0.014,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2009-11-22,2937,0.015,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2009-11-22,2249,0.012,La Habra,23,Parts Per Million ( ppm ) 
2009-11-22,3265,0.027,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2009-11-22,3168,0.032,Banning Airport,23,Parts Per Million ( ppm ) 
2009-11-22,2943,0.023,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2009-11-22,3747,0.024,Mira Loma-10551 Bellegrave,23,Parts Per Million ( ppm ) 
