summary_date,site,ozone_davg,name,obs_count,units 
2015-02-08,2116,0.017,Bishop-White Mountain Research Center,24,Parts Per Million ( ppm ) 
2015-02-08,3151,0.026,Death Valley Natl Monument,24,Parts Per Million ( ppm ) 
2015-02-08,2914,0.037,Lakeport-Lakeport Blvd,23,Parts Per Million ( ppm ) 
2015-02-08,3802,0.028,Tahoe City-221 Fairway Drive,24,Parts Per Million ( ppm ) 
2015-02-08,2993,0.023,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2015-02-08,3144,0.024,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2015-02-08,3017,0.028,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2015-02-08,3018,0.028,Yosemite Natl Park-Turtleback Dome,24,Parts Per Million ( ppm ) 
2015-02-08,3126,0.039,Grass Valley-Litton Building,24,Parts Per Million ( ppm ) 
2015-02-08,3002,0.026,Colfax-City Hall,24,Parts Per Million ( ppm ) 
2015-02-08,2968,0.022,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2015-02-08,3121,0.021,Mojave-923 Poole Street,23,Parts Per Million ( ppm ) 
2015-02-08,3658,0.019,Lancaster-43301 Division Street,22,Parts Per Million ( ppm ) 
2015-02-08,3673,0.018,Blythe-445 West Murphy Street,23,Parts Per Million ( ppm ) 
2015-02-08,3732,0.032,Joshua Tree National Park-Pinto Wells,24,Parts Per Million ( ppm ) 
2015-02-08,2923,0.018,Barstow,22,Parts Per Million ( ppm ) 
2015-02-08,2650,0.028,Hesperia-Olive Street,22,Parts Per Million ( ppm ) 
2015-02-08,3152,0.034,Joshua Tree NP - Black Rock,23,Parts Per Million ( ppm ) 
2015-02-08,2830,0.031,Phelan-Beekley Road and Phelan Road,22,Parts Per Million ( ppm ) 
2015-02-08,3215,0.022,Trona-Athol and Telegraph,22,Parts Per Million ( ppm ) 
2015-02-08,3500,0.024,Victorville-14306 Park Avenue,22,Parts Per Million ( ppm ) 
2015-02-08,3779,0.031,Eureka-Humboldt Hill                    ,24,Parts Per Million ( ppm ) 
2015-02-08,3010,0.033,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2015-02-08,3033,0.032,Healdsburg-Municipal Airport,19,Parts Per Million ( ppm ) 
2015-02-08,2016,0.020,Carmel Valley-Ford Road,24,Parts Per Million ( ppm ) 
2015-02-08,3726,0.022,King City-415 Pearl Street,24,Parts Per Million ( ppm ) 
2015-02-08,3489,0.024,Salinas-High School,24,Parts Per Million ( ppm ) 
2015-02-08,2628,0.026,Hollister-Fairview Road,24,Parts Per Million ( ppm ) 
2015-02-08,2983,0.024,Pinnacles National Monument,24,Parts Per Million ( ppm ) 
2015-02-08,3200,0.024,Santa Cruz AMS,24,Parts Per Million ( ppm ) 
2015-02-08,2752,0.024,Yreka-Foothill Drive,23,Parts Per Million ( ppm ) 
2015-02-08,2484,0.018,Azusa,22,Parts Per Million ( ppm ) 
2015-02-08,3743,0.016,Compton-700 North Bullis Road,18,Parts Per Million ( ppm ) 
2015-02-08,2849,0.018,Glendora-Laurel,22,Parts Per Million ( ppm ) 
2015-02-08,3774,0.015,Long Beach-2425 Webster Street          ,21,Parts Per Million ( ppm ) 
2015-02-08,2899,0.019,Los Angeles-North Main Street,22,Parts Per Million ( ppm ) 
2015-02-08,3683,0.023,Los Angeles-Westchester Parkway,23,Parts Per Million ( ppm ) 
2015-02-08,2160,0.014,Pasadena-S Wilson Avenue,22,Parts Per Million ( ppm ) 
2015-02-08,3693,0.020,Pico Rivera-4144 San Gabriel,22,Parts Per Million ( ppm ) 
2015-02-08,2898,0.018,Pomona,23,Parts Per Million ( ppm ) 
2015-02-08,2420,0.016,Reseda,23,Parts Per Million ( ppm ) 
2015-02-08,3502,0.016,Santa Clarita,23,Parts Per Million ( ppm ) 
2015-02-08,2494,0.019,West Los Angeles-VA Hospital,22,Parts Per Million ( ppm ) 
2015-02-08,3674,0.013,Anaheim-Pampas Lane,21,Parts Per Million ( ppm ) 
2015-02-08,2937,0.016,Costa Mesa-Mesa Verde Drive,22,Parts Per Million ( ppm ) 
2015-02-08,2249,0.013,La Habra,22,Parts Per Million ( ppm ) 
2015-02-08,3265,0.015,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2015-02-08,3168,0.026,Banning Airport,22,Parts Per Million ( ppm ) 
2015-02-08,2943,0.020,Lake Elsinore-W Flint Street,22,Parts Per Million ( ppm ) 
2015-02-08,3702,0.016,Mira Loma Van Buren,22,Parts Per Million ( ppm ) 
2015-02-08,2525,0.018,Perris,23,Parts Per Million ( ppm ) 
2015-02-08,2596,0.017,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2015-02-08,3777,0.029,Winchester-33700 Borel Road             ,22,Parts Per Million ( ppm ) 
2015-02-08,2499,0.029,Crestline,23,Parts Per Million ( ppm ) 
2015-02-08,2266,0.019,Fontana-Arrow Highway,23,Parts Per Million ( ppm ) 
2015-02-08,2077,0.022,Redlands-Dearborn,23,Parts Per Million ( ppm ) 
2015-02-08,2221,0.017,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2015-02-08,2485,0.019,Upland,22,Parts Per Million ( ppm ) 
2015-02-08,2965,0.016,Atascadero-Lewis Avenue,23,Parts Per Million ( ppm ) 
2015-02-08,3694,0.018,Carrisa Plains School,23,Parts Per Million ( ppm ) 
2015-02-08,2321,0.019,Morro Bay,23,Parts Per Million ( ppm ) 
2015-02-08,3251,0.016,Nipomo-Regional Park,23,Parts Per Million ( ppm ) 
2015-02-08,2955,0.019,Paso Robles-Santa Fe Avenue,23,Parts Per Million ( ppm ) 
2015-02-08,3495,0.023,Red Hills,23,Parts Per Million ( ppm ) 
2015-02-08,3688,0.016,San Luis Obispo-3220 South Higuera St,23,Parts Per Million ( ppm ) 
2015-02-08,3003,0.015,Carpinteria-Gobernador Road,22,Parts Per Million ( ppm ) 
2015-02-08,2008,0.018,El Capitan Beach,23,Parts Per Million ( ppm ) 
2015-02-08,2954,0.018,Gaviota-GTC Site B,23,Parts Per Million ( ppm ) 
2015-02-08,3153,0.016,Goleta-Fairview,23,Parts Per Million ( ppm ) 
2015-02-08,3101,0.021,Las Flores Canyon #1,23,Parts Per Million ( ppm ) 
2015-02-08,2992,0.020,Lompoc-HSandP,23,Parts Per Million ( ppm ) 
2015-02-08,2360,0.020,Lompoc-S H Street,23,Parts Per Million ( ppm ) 
2015-02-08,2957,0.011,Paradise Road-Los Padres National Forest,22,Parts Per Million ( ppm ) 
2015-02-08,3665,0.015,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2015-02-08,3486,0.014,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2015-02-08,2593,0.014,Santa Ynez-Airport Road,23,Parts Per Million ( ppm ) 
2015-02-08,3023,0.023,Vandenberg Air Force Base-STS Power,23,Parts Per Million ( ppm ) 
2015-02-08,2991,0.014,El Rio-Rio Mesa School #2,23,Parts Per Million ( ppm ) 
2015-02-08,3172,0.010,Ojai-Ojai Avenue,24,Parts Per Million ( ppm ) 
2015-02-08,3505,0.014,Piru-3301 Pacific Avenue,24,Parts Per Million ( ppm ) 
2015-02-08,2880,0.014,Simi Valley-Cochran Street,22,Parts Per Million ( ppm ) 
2015-02-08,2984,0.015,Thousand Oaks-Moorpark Road,24,Parts Per Million ( ppm ) 
2015-02-08,2460,0.032,Alpine-Victoria Drive,22,Parts Per Million ( ppm ) 
2015-02-08,3198,0.021,Camp Pendleton,22,Parts Per Million ( ppm ) 
2015-02-08,2589,0.013,Chula Vista,22,Parts Per Million ( ppm ) 
2015-02-08,2368,0.021,Del Mar-Mira Costa College,24,Parts Per Million ( ppm ) 
2015-02-08,3806,0.019,El Cajon-Floyd Smith Drive,21,Parts Per Million ( ppm ) 
2015-02-08,2263,0.016,Escondido-E Valley Parkway,22,Parts Per Million ( ppm ) 
2015-02-08,3739,0.024,Otay Mesa-Donovan,22,Parts Per Million ( ppm ) 
2015-02-08,3690,0.019,San Diego-1110 Beardsley Street,22,Parts Per Million ( ppm ) 
2015-02-08,3766,0.022,San Diego-Kearny Villa Road,22,Parts Per Million ( ppm ) 
2015-02-08,3490,0.021,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2015-02-08,3247,0.027,Oakland-9925 International Blvd,23,Parts Per Million ( ppm ) 
2015-02-08,3742,0.028,Oakland-West,23,Parts Per Million ( ppm ) 
2015-02-08,2804,0.024,Bethel Island Road,23,Parts Per Million ( ppm ) 
2015-02-08,2831,0.023,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2015-02-08,3668,0.023,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2015-02-08,2622,0.026,San Rafael,23,Parts Per Million ( ppm ) 
2015-02-08,2655,0.025,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2015-02-08,2373,0.028,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2015-02-08,2125,0.026,Redwood City,23,Parts Per Million ( ppm ) 
2015-02-08,3661,0.029,San Jose-Jackson Street,22,Parts Per Million ( ppm ) 
2015-02-08,2410,0.026,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2015-02-08,3804,0.025,Sebastopol-103 Morris Street            ,23,Parts Per Million ( ppm ) 
2015-02-08,3026,0.018,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2015-02-08,2013,0.017,Fresno-Drummond Street,23,Parts Per Million ( ppm ) 
2015-02-08,3781,0.015,Fresno-Garland                          ,23,Parts Per Million ( ppm ) 
