summary_date,site,co_davg,name,obs_count,units 
2004-05-08,2993,0.187,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-05-08,3144,0.139,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-05-08,3017,0.148,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-05-08,3664,0.457,Yosemite National Park-Merced River,23,Parts Per Million ( ppm ) 
2004-05-08,2968,0.222,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
2004-05-08,3658,0.096,Lancaster-43301 Division Street,23,Parts Per Million ( ppm ) 
2004-05-08,2923,0.004,Barstow,23,Parts Per Million ( ppm ) 
2004-05-08,3500,0.348,Victorville-14306 Park Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,3203,0.661,Mexicali-Cobach,23,Parts Per Million ( ppm ) 
2004-05-08,3185,0.345,Mexicali-ITM,22,Parts Per Million ( ppm ) 
2004-05-08,3201,0.557,Mexicali-UABC,23,Parts Per Million ( ppm ) 
2004-05-08,3183,0.613,Rosarito,23,Parts Per Million ( ppm ) 
2004-05-08,3255,0.517,Tecate-Paseo Morelos,23,Parts Per Million ( ppm ) 
2004-05-08,3138,0.613,Tijuana-ITT,23,Parts Per Million ( ppm ) 
2004-05-08,3178,0.435,Tijuana-Las Playas,23,Parts Per Million ( ppm ) 
2004-05-08,3010,0.297,Ukiah-E Gobbi Street,23,Parts Per Million ( ppm ) 
2004-05-08,3116,0.375,Willits-899 S Main Street,22,Parts Per Million ( ppm ) 
2004-05-08,3489,0.378,Salinas-High School,23,Parts Per Million ( ppm ) 
2004-05-08,2329,0.432,Davenport,22,Parts Per Million ( ppm ) 
2004-05-08,3483,0.708,Stateline-Harveys Hotel,24,Parts Per Million ( ppm ) 
2004-05-08,2484,0.509,Azusa,23,Parts Per Million ( ppm ) 
2004-05-08,2492,0.678,Burbank-W Palm Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2899,0.596,Los Angeles-North Main Street,23,Parts Per Million ( ppm ) 
2004-05-08,3683,0.436,Los Angeles-Westchester Parkway,22,Parts Per Million ( ppm ) 
2004-05-08,2583,0.661,Lynwood,23,Parts Per Million ( ppm ) 
2004-05-08,2429,0.478,North Long Beach,23,Parts Per Million ( ppm ) 
2004-05-08,2160,0.752,Pasadena-S Wilson Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2166,0.535,Pico Rivera,23,Parts Per Million ( ppm ) 
2004-05-08,2898,0.739,Pomona,23,Parts Per Million ( ppm ) 
2004-05-08,2420,0.552,Reseda,23,Parts Per Million ( ppm ) 
2004-05-08,3502,0.235,Santa Clarita,23,Parts Per Million ( ppm ) 
2004-05-08,3674,0.330,Anaheim-Pampas Lane,23,Parts Per Million ( ppm ) 
2004-05-08,2937,0.274,Costa Mesa-Mesa Verde Drive,23,Parts Per Million ( ppm ) 
2004-05-08,2249,0.465,La Habra,23,Parts Per Million ( ppm ) 
2004-05-08,3265,0.200,Mission Viejo-26081 Via Pera,23,Parts Per Million ( ppm ) 
2004-05-08,2943,0.091,Lake Elsinore-W Flint Street,23,Parts Per Million ( ppm ) 
2004-05-08,2333,0.578,Riverside-Magnolia,23,Parts Per Million ( ppm ) 
2004-05-08,2596,0.730,Riverside-Rubidoux,23,Parts Per Million ( ppm ) 
2004-05-08,2221,0.565,San Bernardino-4th Street,23,Parts Per Million ( ppm ) 
2004-05-08,2485,0.604,Upland,23,Parts Per Million ( ppm ) 
2004-05-08,2709,0.352,San Luis Obispo-Marsh Street,23,Parts Per Million ( ppm ) 
2004-05-08,3153,0.305,Goleta-Fairview,21,Parts Per Million ( ppm ) 
2004-05-08,3101,0.200,Las Flores Canyon #1,21,Parts Per Million ( ppm ) 
2004-05-08,2360,0.290,Lompoc-S H Street,21,Parts Per Million ( ppm ) 
2004-05-08,3665,0.491,Santa Barbara-700 East Canon Perdido,23,Parts Per Million ( ppm ) 
2004-05-08,3486,0.383,Santa Maria-906 S Broadway,23,Parts Per Million ( ppm ) 
2004-05-08,3023,0.081,Vandenberg Air Force Base-STS Power,21,Parts Per Million ( ppm ) 
2004-05-08,2589,0.839,Chula Vista,23,Parts Per Million ( ppm ) 
2004-05-08,2263,0.983,Escondido-E Valley Parkway,24,Parts Per Million ( ppm ) 
2004-05-08,2933,1.217,Otay Mesa-Paseo International,23,Parts Per Million ( ppm ) 
2004-05-08,2964,0.535,San Diego-12th Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2921,0.808,San Diego-Union Street,24,Parts Per Million ( ppm ) 
2004-05-08,2293,0.243,Fremont-Chapel Way,23,Parts Per Million ( ppm ) 
2004-05-08,3490,0.248,Livermore-793 Rincon Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2225,0.313,Oakland-Alice Street,24,Parts Per Million ( ppm ) 
2004-05-08,2804,0.209,Bethel Island Road,23,Parts Per Million ( ppm ) 
2004-05-08,2831,0.343,Concord-2956-A Treat Blvd,23,Parts Per Million ( ppm ) 
2004-05-08,2102,0.391,Pittsburg-10th Street,23,Parts Per Million ( ppm ) 
2004-05-08,3668,0.378,San Pablo-Rumrill Blvd,23,Parts Per Million ( ppm ) 
2004-05-08,2622,0.404,San Rafael,23,Parts Per Million ( ppm ) 
2004-05-08,2655,0.261,Napa-Jefferson Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2373,0.448,San Francisco-Arkansas Street,23,Parts Per Million ( ppm ) 
2004-05-08,2325,0.554,San Francisco-Ellis Street,24,Parts Per Million ( ppm ) 
2004-05-08,2125,0.435,Redwood City,23,Parts Per Million ( ppm ) 
2004-05-08,3661,0.491,San Jose-Jackson Street,23,Parts Per Million ( ppm ) 
2004-05-08,2410,0.304,Vallejo-304 Tuolumne Street,23,Parts Per Million ( ppm ) 
2004-05-08,2105,0.248,Santa Rosa-5th Street,23,Parts Per Million ( ppm ) 
2004-05-08,3026,0.200,Clovis-N Villa Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,3009,0.100,Fresno-1st Street,23,Parts Per Million ( ppm ) 
2004-05-08,2844,0.226,Fresno-Sierra Skypark #2,23,Parts Per Million ( ppm ) 
2004-05-08,3146,0.104,Bakersfield-5558 California Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,3145,0.374,Bakersfield-Golden State Highway,23,Parts Per Million ( ppm ) 
2004-05-08,2094,0.204,Stockton-Hazelton Street,23,Parts Per Million ( ppm ) 
2004-05-08,2833,0.239,Modesto-14th Street,23,Parts Per Million ( ppm ) 
2004-05-08,2996,0.204,Turlock-S Minaret Street,23,Parts Per Million ( ppm ) 
2004-05-08,2032,0.204,Visalia-N Church Street,23,Parts Per Million ( ppm ) 
2004-05-08,3173,0.052,Calexico-East,23,Parts Per Million ( ppm ) 
2004-05-08,3135,0.217,Calexico-Ethel Street,23,Parts Per Million ( ppm ) 
2004-05-08,2551,0.000,El Centro-9th Street,21,Parts Per Million ( ppm ) 
2004-05-08,2199,0.213,Palm Springs-Fire Station,23,Parts Per Million ( ppm ) 
2004-05-08,2115,0.217,Chico-Manzanita Avenue,23,Parts Per Million ( ppm ) 
2004-05-08,2956,0.209,Roseville-N Sunrise Blvd,23,Parts Per Million ( ppm ) 
2004-05-08,2123,0.274,North Highlands-Blackfoot Way,23,Parts Per Million ( ppm ) 
2004-05-08,3223,0.270,Sacramento-3801 Airport Road,23,Parts Per Million ( ppm ) 
2004-05-08,2731,0.209,Sacramento-Del Paso Manor,23,Parts Per Million ( ppm ) 
2004-05-08,2840,0.230,Sacramento-El Camino and Watt,23,Parts Per Million ( ppm ) 
2004-05-08,3011,0.304,Sacramento-T Street,23,Parts Per Million ( ppm ) 
2004-05-08,2958,0.426,Yuba City-Almond Street,23,Parts Per Million ( ppm ) 
2004-05-08,2143,0.239,Davis-UCD Campus,23,Parts Per Million ( ppm ) 
2004-05-09,2993,0.209,Jackson-Clinton Road,23,Parts Per Million ( ppm ) 
2004-05-09,3144,0.191,San Andreas-Gold Strike Road,23,Parts Per Million ( ppm ) 
2004-05-09,3017,0.161,Placerville-Gold Nugget Way,23,Parts Per Million ( ppm ) 
2004-05-09,3664,0.435,Yosemite National Park-Merced River,20,Parts Per Million ( ppm ) 
2004-05-09,2968,0.174,Sonora-Barretta Street,23,Parts Per Million ( ppm ) 
